################## FYI, April 2015 values
### Lats,Lons,PIOMAS SIT,PIOMAS Snow,CS2U SIT,CS2C SIT
85.845 152.745 2.263 0.056 2.426 1.729
83.981 189.638 2.360 0.073 2.528 1.729
87.236 111.371 2.232 0.065 2.413 1.730
84.262 17.021 2.281 0.105 2.566 1.730
84.141 63.925 2.021 0.081 2.632 1.731
87.309 135.000 2.249 0.059 2.508 1.731
87.026 160.201 2.280 0.058 2.452 1.731
87.871 93.013 2.345 0.072 2.458 1.732
83.385 177.089 2.142 0.068 2.431 1.732
86.752 91.975 2.254 0.073 2.595 1.732
85.785 190.713 2.390 0.068 2.605 1.732
82.046 180.807 2.105 0.070 2.558 1.733
70.311 269.673 1.941 0.101 2.320 1.733
87.543 120.069 2.244 0.063 2.458 1.733
84.614 159.305 2.149 0.060 2.446 1.733
86.799 143.531 2.238 0.056 2.495 1.734
85.726 45.000 2.181 0.086 2.728 1.735
80.132 195.141 2.311 0.070 2.503 1.735
84.614 43.315 2.065 0.085 2.568 1.735
85.175 183.991 2.333 0.067 2.312 1.735
84.708 173.928 2.221 0.065 2.471 1.736
87.522 161.565 2.287 0.060 2.528 1.736
87.146 138.180 2.229 0.058 2.435 1.736
86.661 193.570 2.385 0.067 2.508 1.738
84.624 148.627 2.173 0.055 2.349 1.738
83.792 129.144 2.132 0.052 2.413 1.739
84.596 50.042 2.045 0.083 2.608 1.739
69.133 223.251 nan nan 2.292 1.739
86.706 80.218 2.267 0.077 2.580 1.740
86.943 203.749 2.466 0.070 2.575 1.740
84.458 45.000 2.045 0.084 2.607 1.740
86.846 152.526 2.259 0.057 2.532 1.740
82.937 177.274 2.115 0.069 2.492 1.741
86.042 151.260 2.272 0.055 2.488 1.741
83.616 195.255 2.445 0.076 2.384 1.741
83.317 188.673 2.309 0.074 2.560 1.743
83.931 29.876 2.038 0.093 2.770 1.743
83.369 184.844 2.247 0.072 2.573 1.744
68.084 332.776 nan nan 2.462 1.744
87.146 101.310 2.258 0.069 2.533 1.744
84.193 199.134 2.519 0.075 2.649 1.745
87.942 112.380 2.295 0.066 2.505 1.745
86.528 1.848 2.756 0.097 2.665 1.745
86.359 45.000 2.255 0.085 2.535 1.745
69.603 182.847 2.571 0.070 2.295 1.746
84.775 135.000 2.185 0.052 2.530 1.747
86.198 137.386 2.214 0.054 2.643 1.748
84.065 181.081 2.238 0.069 2.472 1.748
86.081 181.637 2.329 0.065 2.557 1.748
86.119 146.768 2.235 0.054 2.507 1.748
79.576 180.616 2.071 0.070 2.510 1.749
82.838 189.904 2.307 0.075 2.470 1.749
84.236 24.075 2.163 0.099 2.798 1.749
86.068 85.101 2.206 0.076 2.492 1.750
72.110 182.521 2.673 0.060 2.462 1.750
86.814 108.435 2.204 0.066 2.666 1.750
86.646 205.710 2.512 0.072 2.587 1.750
83.760 189.293 2.343 0.073 2.565 1.750
82.389 32.989 1.841 0.093 2.578 1.751
71.563 201.088 2.109 0.057 2.418 1.751
71.632 208.918 2.792 0.064 2.337 1.751
84.951 183.814 2.326 0.068 2.460 1.753
85.737 203.199 2.547 0.073 2.555 1.753
87.584 166.607 2.305 0.061 2.544 1.753
86.528 200.772 2.461 0.070 2.553 1.754
87.847 98.973 2.331 0.070 2.492 1.754
86.291 84.806 2.225 0.076 2.503 1.754
87.236 158.629 2.271 0.058 2.510 1.754
85.564 190.176 2.388 0.068 2.594 1.754
84.236 29.055 2.085 0.093 2.798 1.754
86.145 115.821 2.141 0.061 2.492 1.756
87.463 131.424 2.244 0.060 2.530 1.756
86.345 62.650 2.233 0.081 2.530 1.757
85.531 157.932 2.263 0.058 2.476 1.757
77.357 158.671 1.870 0.068 2.604 1.758
87.942 157.620 2.288 0.061 2.482 1.758
85.185 181.332 2.308 0.066 2.344 1.758
84.766 138.468 2.188 0.051 2.448 1.758
86.030 201.501 2.505 0.071 2.508 1.759
88.094 49.764 2.408 0.078 2.755 1.759
85.737 60.068 2.165 0.082 2.571 1.760
85.312 146.689 2.203 0.053 2.475 1.760
85.344 170.311 2.262 0.062 2.469 1.760
82.264 182.490 2.139 0.071 2.546 1.761
83.161 177.184 2.128 0.069 2.538 1.761
69.853 180.960 1.983 0.057 2.614 1.762
85.737 156.801 2.293 0.058 2.508 1.762
83.161 129.685 2.095 0.051 2.496 1.763
87.847 152.103 2.296 0.061 2.526 1.763
84.262 185.599 2.311 0.070 2.434 1.763
88.042 210.964 2.508 0.072 2.557 1.763
85.992 54.090 2.194 0.083 2.507 1.763
86.752 1.975 2.750 0.095 2.694 1.763
75.295 180.437 2.142 0.066 2.410 1.764
86.927 79.509 2.287 0.077 2.513 1.764
84.941 155.136 2.190 0.057 2.518 1.764
86.429 122.196 2.169 0.059 2.557 1.765
88.042 149.036 2.293 0.062 2.528 1.765
85.409 178.603 2.296 0.065 2.468 1.766
85.398 41.055 2.153 0.087 2.533 1.766
83.964 40.486 2.009 0.085 2.312 1.766
72.944 203.694 2.161 0.060 2.307 1.767
75.285 182.186 2.244 0.068 2.359 1.767
86.042 45.000 2.218 0.086 2.649 1.767
86.042 188.130 2.366 0.067 2.524 1.767
84.814 122.661 2.115 0.056 2.533 1.767
85.621 175.601 2.301 0.064 2.554 1.768
74.233 341.307 0.578 0.019 4.173 1.768
86.737 174.094 2.303 0.062 2.511 1.768
76.646 91.444 0.912 0.024 2.339 1.769
85.237 23.552 2.266 0.096 2.708 1.770
86.616 55.784 2.257 0.082 2.517 1.771
86.543 209.055 2.563 0.073 2.442 1.771
70.657 219.336 2.436 0.056 2.330 1.772
86.959 96.340 2.261 0.071 2.547 1.772
86.387 163.811 2.313 0.060 2.542 1.772
87.801 104.744 2.303 0.069 2.504 1.774
87.236 68.629 2.322 0.078 2.470 1.774
85.821 159.624 2.303 0.059 2.495 1.774
85.785 169.287 2.311 0.062 2.429 1.775
86.171 74.745 2.221 0.078 2.566 1.775
87.605 217.405 2.595 0.074 2.552 1.775
86.030 49.574 2.204 0.085 2.539 1.775
84.476 197.700 2.495 0.074 2.664 1.777
84.458 171.870 2.179 0.065 2.474 1.777
84.431 59.826 2.029 0.082 2.730 1.777
85.564 349.824 2.977 0.112 2.628 1.778
80.907 183.532 2.110 0.070 2.452 1.778
82.796 168.341 2.069 0.068 2.416 1.779
86.752 178.025 2.301 0.062 2.557 1.779
70.704 209.703 nan nan 2.400 1.779
69.398 180.939 1.596 0.045 2.630 1.779
87.871 86.987 2.358 0.073 2.478 1.780
82.529 192.995 2.356 0.076 2.458 1.781
84.315 57.875 2.013 0.082 2.594 1.781
84.485 185.826 2.324 0.070 2.612 1.781
85.679 163.443 2.279 0.060 2.522 1.781
84.814 57.339 2.054 0.082 2.521 1.782
86.799 126.469 2.197 0.059 2.554 1.783
85.857 51.582 2.177 0.084 2.561 1.783
83.124 186.546 2.260 0.073 2.576 1.783
86.005 168.690 2.328 0.061 2.528 1.784
87.801 165.256 2.294 0.061 2.506 1.785
88.068 79.992 2.388 0.075 2.513 1.785
74.667 66.251 1.426 0.123 2.683 1.788
86.237 149.621 2.252 0.055 2.484 1.788
77.776 90.526 1.431 0.045 2.406 1.790
71.646 64.220 1.471 0.128 2.559 1.790
87.942 225.000 2.666 0.076 2.605 1.790
85.679 73.443 2.176 0.079 2.551 1.790
75.107 346.487 1.341 0.088 2.493 1.791
84.823 158.429 2.174 0.059 2.512 1.791
71.892 181.779 2.515 0.055 2.458 1.792
83.841 27.031 2.069 0.097 2.808 1.794
87.522 108.435 2.272 0.067 2.557 1.794
83.890 193.782 2.425 0.075 2.483 1.794
85.322 201.038 2.540 0.073 2.598 1.794
86.846 207.474 2.519 0.072 2.621 1.794
71.351 339.161 0.726 0.015 2.132 1.795
86.485 127.235 2.188 0.058 2.519 1.796
85.497 145.125 2.216 0.053 2.524 1.796
83.438 36.674 1.959 0.087 2.878 1.797
88.042 59.036 2.400 0.077 2.637 1.798
70.710 166.855 1.904 0.086 2.801 1.798
86.304 125.134 2.173 0.058 2.524 1.798
83.332 130.914 2.112 0.050 2.545 1.799
74.549 185.421 2.349 0.070 2.332 1.799
82.382 138.576 2.072 0.049 2.522 1.800
86.106 161.565 2.333 0.059 2.522 1.802
84.504 183.504 2.299 0.069 2.510 1.802
82.713 177.357 2.104 0.069 2.612 1.803
84.971 163.179 2.188 0.060 2.498 1.803
86.737 5.906 2.682 0.094 2.941 1.803
86.345 49.970 2.235 0.084 2.700 1.803
75.490 64.822 nan nan 2.564 1.803
84.107 51.170 1.995 0.082 2.724 1.803
84.689 161.565 2.161 0.061 2.516 1.805
85.237 150.422 2.203 0.055 2.513 1.806
86.528 159.228 2.297 0.058 2.561 1.806
85.564 169.824 2.286 0.062 2.473 1.808
87.605 142.595 2.273 0.060 2.496 1.808
78.001 90.535 1.520 0.049 2.440 1.809
83.931 60.124 1.993 0.082 2.542 1.809
84.689 18.435 2.290 0.102 2.831 1.809
73.478 181.948 2.168 0.064 2.616 1.809
87.778 130.914 2.265 0.062 2.547 1.810
84.377 125.272 2.121 0.055 2.590 1.812
87.918 126.254 2.282 0.063 2.567 1.812
83.347 186.766 2.278 0.073 2.757 1.813
87.366 77.735 2.328 0.076 2.559 1.813
84.931 173.660 2.237 0.064 2.598 1.813
87.734 110.225 2.283 0.067 2.539 1.814
80.286 191.310 2.221 0.069 2.563 1.814
84.531 112.891 2.069 0.063 2.523 1.814
84.056 183.240 2.268 0.070 2.609 1.814
84.133 131.906 2.166 0.051 2.517 1.815
71.057 158.767 1.436 0.032 2.436 1.815
71.203 167.211 1.867 0.080 3.199 1.815
70.982 210.964 3.063 0.067 2.739 1.816
80.475 180.674 2.076 0.070 2.649 1.816
72.311 130.878 nan nan 2.429 1.817
87.647 177.274 2.313 0.063 2.563 1.818
86.304 91.736 2.217 0.073 2.590 1.819
87.094 74.358 2.307 0.077 2.509 1.820
70.757 268.325 1.713 0.083 2.286 1.821
87.847 81.027 2.367 0.074 2.570 1.821
86.814 161.565 2.284 0.058 2.569 1.821
83.736 28.856 2.026 0.094 2.996 1.822
81.700 21.371 2.294 0.137 3.026 1.822
80.727 168.147 1.973 0.069 2.735 1.823
85.031 157.479 2.194 0.058 2.641 1.823
82.529 167.005 2.052 0.068 2.441 1.823
75.694 175.050 1.990 0.064 2.469 1.825
60.322 185.036 0.608 0.038 2.700 1.826
83.616 178.995 2.179 0.069 2.555 1.827
82.965 166.185 2.084 0.068 2.517 1.827
85.857 141.582 2.218 0.053 2.547 1.828
69.288 222.797 0.972 0.023 2.425 1.828
86.119 56.768 2.204 0.082 2.609 1.828
69.983 164.010 nan nan 2.463 1.829
87.291 128.290 2.231 0.060 2.560 1.830
86.943 156.251 2.261 0.057 2.607 1.830
85.845 85.365 2.192 0.075 2.577 1.830
87.605 127.405 2.250 0.062 2.571 1.831
86.661 129.560 2.201 0.058 2.506 1.831
84.324 194.859 2.449 0.074 2.688 1.831
86.878 75.466 2.287 0.078 2.588 1.831
86.993 225.000 2.765 0.079 2.467 1.831
87.423 177.510 2.310 0.063 2.551 1.831
87.626 135.000 2.268 0.061 2.595 1.832
71.425 167.057 1.847 0.078 2.969 1.832
85.621 147.529 2.226 0.054 2.605 1.832
81.115 174.936 2.020 0.069 2.715 1.832
86.119 33.232 2.294 0.090 2.612 1.835
82.944 179.091 2.135 0.070 2.624 1.836
85.185 35.538 2.145 0.089 2.863 1.837
82.965 193.815 2.400 0.077 2.646 1.837
76.638 87.594 1.084 0.031 2.561 1.837
87.626 171.870 2.314 0.063 2.689 1.838
86.878 104.534 2.221 0.068 2.660 1.838
82.733 28.540 1.918 0.098 2.906 1.839
87.236 211.759 2.543 0.073 2.631 1.839
79.756 36.995 1.468 0.100 2.633 1.840
75.059 182.153 2.251 0.068 2.485 1.840
86.528 358.152 2.828 0.098 2.700 1.840
84.504 356.496 2.781 0.114 2.737 1.840
70.303 181.637 1.836 0.051 2.682 1.841
83.981 43.493 2.004 0.084 2.472 1.841
81.952 8.807 1.883 0.105 3.269 1.842
87.778 139.086 2.265 0.061 2.637 1.843
86.528 20.772 2.464 0.092 2.798 1.843
83.736 61.144 1.995 0.082 2.612 1.843
84.298 133.409 2.172 0.051 2.501 1.843
70.217 161.771 1.821 0.078 2.418 1.844
73.303 341.565 0.812 0.039 2.793 1.844
70.220 216.674 1.287 0.029 2.443 1.844
75.066 181.292 2.195 0.066 2.406 1.845
72.950 130.724 nan nan 2.222 1.846
76.420 91.420 0.786 0.019 2.412 1.846
87.182 173.157 2.315 0.062 2.631 1.847
84.756 196.113 2.470 0.073 2.609 1.847
84.596 193.173 2.428 0.073 2.607 1.847
80.646 198.869 2.438 0.074 2.449 1.847
84.931 186.340 2.351 0.069 2.559 1.848
87.146 131.820 2.234 0.059 2.545 1.848
87.443 156.801 2.274 0.059 2.724 1.848
85.322 21.038 2.342 0.097 2.965 1.849
84.540 28.142 2.132 0.094 2.897 1.849
82.796 191.659 2.342 0.075 2.589 1.849
69.455 223.224 nan nan 2.644 1.850
87.094 195.642 2.388 0.067 2.504 1.851
85.942 155.556 2.283 0.057 2.684 1.852
86.514 137.603 2.219 0.055 2.631 1.852
60.553 185.075 0.626 0.040 2.674 1.852
88.094 220.236 2.605 0.075 2.636 1.853
83.530 23.459 2.104 0.101 2.704 1.853
87.778 229.086 2.749 0.078 2.775 1.854
87.734 57.095 2.373 0.078 2.582 1.855
86.429 147.804 2.250 0.055 2.613 1.855
85.344 27.181 2.244 0.094 2.642 1.856
81.491 20.821 2.492 0.151 2.673 1.856
83.824 22.380 2.163 0.102 2.704 1.856
87.778 49.086 2.378 0.079 2.738 1.857
78.001 89.465 1.464 0.050 2.675 1.857
87.847 62.103 2.378 0.077 2.598 1.857
87.543 59.931 2.351 0.079 2.598 1.858
86.304 358.264 2.830 0.100 2.746 1.858
86.616 124.216 2.185 0.059 2.648 1.859
85.409 181.397 2.313 0.066 2.410 1.859
87.404 82.569 2.326 0.075 2.600 1.862
87.918 53.746 2.393 0.078 2.680 1.862
87.734 147.095 2.272 0.060 2.638 1.862
85.431 149.036 2.213 0.054 2.571 1.863
80.199 185.906 2.134 0.069 2.674 1.864
74.774 185.500 2.367 0.070 2.329 1.865
82.720 180.881 2.145 0.070 2.626 1.867
87.182 96.843 2.278 0.071 2.680 1.867
82.495 180.855 2.132 0.070 2.806 1.868
83.981 133.493 2.166 0.051 2.605 1.868
75.295 179.563 2.095 0.065 2.484 1.868
84.377 192.653 2.415 0.073 2.611 1.869
86.514 174.472 2.314 0.062 2.660 1.869
86.878 194.534 2.382 0.067 2.564 1.870
85.955 165.579 2.328 0.061 2.652 1.870
83.768 197.784 2.499 0.076 2.782 1.871
86.976 177.879 2.296 0.062 2.607 1.871
86.528 69.228 2.255 0.079 2.619 1.872
83.347 136.364 2.129 0.049 2.423 1.873
87.347 62.354 2.331 0.079 2.661 1.873
83.302 38.211 1.947 0.086 2.773 1.874
85.227 39.289 2.137 0.088 2.839 1.875
85.621 4.399 2.684 0.103 2.871 1.877
80.071 196.390 2.340 0.070 2.624 1.877
84.559 126.634 2.137 0.054 2.606 1.878
81.092 173.501 2.006 0.069 2.702 1.880
88.068 100.008 2.346 0.070 2.596 1.880
72.675 136.051 1.994 0.086 2.379 1.880
83.476 129.428 2.115 0.051 2.547 1.880
84.862 11.310 2.455 0.107 3.057 1.882
84.872 53.881 2.061 0.082 2.672 1.882
83.476 39.428 1.961 0.085 2.634 1.882
84.814 32.661 2.122 0.091 2.832 1.882
85.237 156.448 2.220 0.057 2.613 1.883
85.942 24.444 2.327 0.092 2.833 1.884
79.523 34.540 1.572 0.113 2.550 1.884
73.257 178.847 2.118 0.060 2.647 1.884
87.647 64.654 2.360 0.078 2.600 1.885
80.066 191.056 2.210 0.068 2.614 1.886
82.271 180.830 2.118 0.070 2.710 1.886
79.624 349.418 1.988 0.086 2.266 1.887
87.463 221.424 2.662 0.076 2.643 1.887
87.404 172.569 2.326 0.063 2.597 1.888
82.930 29.407 1.928 0.096 2.784 1.889
85.599 82.694 2.177 0.076 2.678 1.890
87.291 218.290 2.626 0.075 2.591 1.890
82.873 188.130 2.274 0.074 2.525 1.890
88.017 106.390 2.321 0.068 2.566 1.891
77.458 282.918 nan nan 2.393 1.891
83.736 24.274 2.111 0.100 2.772 1.891
87.443 66.801 2.341 0.078 2.657 1.892
74.965 66.689 1.469 0.127 2.313 1.894
84.814 193.736 2.435 0.072 2.708 1.894
85.785 10.713 2.551 0.100 2.883 1.894
86.943 66.251 2.295 0.079 2.764 1.895
86.601 162.759 2.297 0.059 2.649 1.895
87.366 167.735 2.307 0.061 2.653 1.895
71.269 201.482 1.978 0.050 2.772 1.896
86.601 197.241 2.417 0.068 2.655 1.898
86.737 95.906 2.244 0.071 2.686 1.899
83.015 41.100 1.914 0.082 2.660 1.899
85.644 154.093 2.256 0.056 2.655 1.900
83.530 203.459 2.630 0.078 2.786 1.900
83.719 11.310 2.312 0.112 2.775 1.901
85.857 91.548 2.185 0.073 2.759 1.901
86.224 78.024 2.225 0.078 2.656 1.902
75.711 274.054 nan nan 2.545 1.902
86.830 42.138 2.306 0.084 2.720 1.903
63.449 190.545 0.503 0.025 2.522 1.904
82.617 22.286 2.056 0.110 2.965 1.904
87.146 168.690 2.326 0.062 2.673 1.904
84.236 60.945 2.014 0.082 2.736 1.904
60.632 192.697 0.797 0.038 2.674 1.905
87.146 318.180 3.513 0.111 2.782 1.905
78.226 90.546 1.619 0.052 2.612 1.906
84.324 202.011 2.577 0.076 2.583 1.906
83.616 201.615 2.588 0.078 2.710 1.907
85.497 34.875 2.187 0.089 2.600 1.908
88.017 73.610 2.389 0.076 2.617 1.908
87.309 163.072 2.294 0.060 2.641 1.908
86.514 5.528 2.687 0.096 2.808 1.908
87.236 58.241 2.321 0.080 2.697 1.908
85.344 152.819 2.216 0.056 2.633 1.908
70.075 181.618 2.118 0.059 2.722 1.909
86.830 47.862 2.291 0.083 2.739 1.909
84.843 207.121 2.687 0.077 2.569 1.909
83.792 39.144 1.994 0.086 2.686 1.910
78.663 92.834 1.983 0.053 2.149 1.910
83.816 47.936 1.973 0.082 2.658 1.911
80.716 197.560 2.400 0.074 2.519 1.911
87.918 143.746 2.297 0.062 2.656 1.912
83.235 61.314 1.997 0.082 2.700 1.912
84.513 358.831 2.719 0.113 2.880 1.913
83.752 53.746 1.959 0.082 2.797 1.913
87.942 67.620 2.387 0.076 2.660 1.913
87.094 164.358 2.294 0.060 2.644 1.914
86.030 21.501 2.412 0.095 2.817 1.915
73.666 127.737 nan nan 2.511 1.916
86.291 185.194 2.337 0.065 2.713 1.917
70.670 211.192 2.257 0.050 2.692 1.918
86.237 157.249 2.312 0.058 2.557 1.918
86.318 160.463 2.316 0.059 2.656 1.918
86.830 132.138 2.223 0.058 2.627 1.918
86.485 99.162 2.211 0.070 2.614 1.918
77.329 259.287 2.293 0.137 2.527 1.919
82.720 179.119 2.123 0.070 2.682 1.919
86.878 165.466 2.296 0.059 2.683 1.920
83.664 136.432 2.148 0.050 2.649 1.920
87.734 69.775 2.366 0.077 2.688 1.921
86.264 171.384 2.315 0.062 2.603 1.921
84.262 197.021 2.482 0.075 2.692 1.922
82.495 179.145 2.111 0.070 2.687 1.923
78.676 90.567 1.841 0.056 2.616 1.923
72.725 197.021 2.235 0.068 2.614 1.924
80.422 186.044 2.138 0.070 2.688 1.925
86.927 10.491 2.606 0.091 2.769 1.925
73.710 181.185 2.156 0.063 2.682 1.925
85.464 164.249 2.252 0.060 2.632 1.927
84.531 202.891 2.594 0.076 2.559 1.928
83.816 58.325 1.978 0.082 2.538 1.928
82.637 26.175 1.951 0.103 2.803 1.928
80.619 7.549 1.941 0.101 2.841 1.930
85.301 167.619 2.243 0.062 2.601 1.931
79.351 90.603 1.989 0.055 2.694 1.931
79.403 349.641 2.004 0.091 2.678 1.931
87.522 288.435 3.581 0.103 2.673 1.932
86.106 71.565 2.215 0.079 2.582 1.933
86.224 168.024 2.297 0.061 2.636 1.933
81.315 173.333 2.012 0.069 2.660 1.934
84.596 140.042 2.183 0.051 2.768 1.937
68.835 185.802 2.579 0.090 2.737 1.938
83.939 191.725 2.391 0.074 2.737 1.939
84.431 30.174 2.094 0.093 3.250 1.939
83.430 60.376 1.988 0.082 2.855 1.940
86.171 164.745 2.341 0.061 2.676 1.940
85.143 25.974 2.231 0.093 2.784 1.941
80.507 191.575 2.232 0.070 2.671 1.941
87.801 75.256 2.368 0.076 2.682 1.941
86.291 174.806 2.324 0.063 2.648 1.941
88.094 130.236 2.291 0.064 2.684 1.941
85.123 31.866 2.157 0.091 2.731 1.941
81.934 25.498 1.936 0.114 2.576 1.942
83.824 202.380 2.592 0.077 2.646 1.943
78.060 345.311 1.381 0.065 2.956 1.943
83.008 31.908 1.920 0.092 2.909 1.944
85.365 37.147 2.167 0.089 2.798 1.944
87.309 73.072 2.327 0.077 2.658 1.946
86.042 28.740 2.323 0.092 2.868 1.947
71.217 156.351 1.261 0.023 2.618 1.948
70.813 213.038 2.443 0.055 2.611 1.949
85.113 200.095 2.528 0.073 2.685 1.949
87.291 231.710 2.871 0.081 2.673 1.950
88.017 253.610 3.080 0.086 2.799 1.950
85.633 178.531 2.306 0.064 2.662 1.951
61.348 187.490 0.604 0.026 2.630 1.951
78.213 92.726 1.796 0.051 2.516 1.951
84.065 54.211 1.989 0.082 2.841 1.951
70.853 168.822 1.890 0.082 2.816 1.953
85.185 197.592 2.488 0.072 2.801 1.953
84.642 153.970 2.156 0.057 2.675 1.953
87.423 55.620 2.342 0.080 2.751 1.953
86.814 341.565 3.142 0.107 2.873 1.953
86.171 15.255 2.491 0.096 3.043 1.954
87.146 41.820 2.338 0.083 2.826 1.954
80.475 0.674 nan nan 2.180 1.955
85.644 25.907 2.284 0.091 2.841 1.958
86.737 210.964 2.570 0.074 2.712 1.959
77.302 93.545 1.344 0.036 2.544 1.960
84.107 194.300 2.438 0.075 2.717 1.960
84.689 34.695 2.091 0.090 3.096 1.963
88.094 40.236 2.434 0.082 2.741 1.963
87.112 215.538 2.596 0.075 2.659 1.964
87.942 135.000 2.287 0.062 2.735 1.964
83.816 31.675 2.009 0.091 2.795 1.964
77.551 259.095 2.223 0.130 2.542 1.965
86.030 40.426 2.229 0.087 2.925 1.966
84.727 183.652 2.313 0.068 2.629 1.967
84.158 192.171 2.403 0.073 2.781 1.968
86.706 9.782 2.608 0.093 3.132 1.968
71.138 207.329 2.603 0.052 2.643 1.968
84.342 27.072 2.125 0.096 2.638 1.969
85.248 164.982 2.234 0.061 2.660 1.969
81.408 22.218 2.470 0.156 2.847 1.970
67.301 188.854 2.098 0.082 2.907 1.971
70.591 210.280 nan nan 2.513 1.971
83.939 11.725 2.355 0.113 3.002 1.971
81.143 177.825 2.050 0.069 2.795 1.971
84.642 26.030 2.177 0.095 2.822 1.973
69.641 160.964 nan nan 2.599 1.973
87.626 351.870 2.877 0.092 2.932 1.974
83.407 20.898 2.145 0.104 2.878 1.975
78.412 208.301 2.614 0.082 3.068 1.975
87.626 225.000 2.699 0.077 2.767 1.976
71.217 160.046 1.827 0.052 2.780 1.976
83.037 27.801 1.962 0.097 2.868 1.977
86.846 62.526 2.284 0.080 2.620 1.977
85.564 42.955 2.172 0.087 2.786 1.979
86.387 73.811 2.241 0.078 2.713 1.980
84.911 50.356 2.074 0.083 2.839 1.980
87.584 76.608 2.348 0.076 2.708 1.984
86.042 8.130 2.621 0.099 2.963 1.984
87.605 232.595 2.846 0.081 2.693 1.985
85.185 17.592 2.359 0.100 2.680 1.986
68.949 188.303 2.185 0.092 2.834 1.986
84.440 25.017 2.168 0.097 3.203 1.986
78.717 207.838 2.612 0.082 2.718 1.988
72.028 209.612 2.448 0.059 2.529 1.988
86.106 18.435 2.426 0.095 2.963 1.989
85.857 178.452 2.316 0.064 2.807 1.990
85.442 24.677 2.273 0.093 2.844 1.992
86.005 348.690 3.012 0.110 2.822 1.993
87.094 15.642 2.547 0.089 3.013 1.994
82.937 205.346 2.697 0.080 2.802 1.994
85.123 350.754 2.945 0.115 2.825 1.994
84.377 54.728 2.017 0.082 2.792 1.996
85.237 29.578 2.201 0.092 2.871 1.997
86.304 1.736 2.761 0.099 2.922 1.997
83.324 22.694 2.101 0.104 2.792 1.998
62.036 187.671 0.535 0.018 2.674 1.999
80.026 90.644 1.978 0.048 2.566 2.001
85.857 38.418 2.228 0.089 2.872 2.001
87.146 64.440 2.314 0.079 2.741 2.002
87.309 16.928 2.541 0.087 2.875 2.002
88.094 229.764 2.722 0.077 2.804 2.003
85.123 9.246 2.529 0.106 2.882 2.003
84.708 353.928 2.861 0.115 2.643 2.004
82.135 26.200 1.904 0.108 2.881 2.005
83.696 56.592 1.965 0.082 2.736 2.006
85.621 32.471 2.227 0.091 2.875 2.006
67.651 330.721 0.478 0.024 2.596 2.006
84.540 195.461 2.460 0.073 2.898 2.007
87.918 233.746 2.806 0.080 2.853 2.008
84.193 56.004 2.001 0.082 2.876 2.009
77.896 346.608 1.723 0.087 3.005 2.009
86.976 218.991 2.659 0.076 2.815 2.010
74.757 67.023 1.377 0.118 2.598 2.011
85.312 33.311 2.185 0.090 2.762 2.011
84.823 201.571 2.569 0.075 2.756 2.012
83.324 202.694 2.621 0.079 2.787 2.014
75.151 343.757 1.121 0.057 3.436 2.015
86.145 25.821 2.337 0.089 3.060 2.015
86.737 354.094 2.901 0.098 2.862 2.017
80.781 196.232 2.363 0.073 2.601 2.017
86.976 38.991 2.349 0.086 2.878 2.017
85.001 34.046 2.137 0.090 2.894 2.017
83.499 190.923 2.361 0.075 2.702 2.017
87.463 228.576 2.782 0.079 2.789 2.018
85.376 353.047 2.906 0.111 2.922 2.019
87.146 221.820 2.694 0.077 2.829 2.019
86.661 50.440 2.267 0.083 2.825 2.019
86.737 67.834 2.275 0.079 2.875 2.019
87.236 31.759 2.391 0.084 2.912 2.020
88.094 139.764 2.288 0.063 2.794 2.021
86.030 68.499 2.207 0.080 2.780 2.021
85.714 40.764 2.190 0.087 2.875 2.022
86.959 6.340 2.676 0.092 3.051 2.022
75.521 180.444 2.140 0.066 2.628 2.022
72.458 229.677 1.679 0.023 2.198 2.024
86.976 92.121 2.273 0.073 2.693 2.025
81.761 187.028 2.185 0.072 2.530 2.025
69.375 272.816 1.553 0.092 2.472 2.025
87.942 247.620 3.008 0.086 2.831 2.025
86.752 358.025 2.826 0.096 2.956 2.026
83.279 190.561 2.344 0.075 2.676 2.027
84.006 57.200 1.986 0.082 2.798 2.027
70.365 229.648 0.777 0.011 2.682 2.028
83.719 191.310 2.376 0.074 2.712 2.029
77.859 158.887 1.877 0.068 2.835 2.029
88.094 319.764 3.150 0.095 2.956 2.029
86.514 185.528 2.332 0.065 2.717 2.030
85.154 6.633 2.602 0.107 2.767 2.030
69.777 226.804 nan nan 2.589 2.030
86.927 190.491 2.349 0.066 2.701 2.031
87.522 71.565 2.347 0.077 2.756 2.033
69.375 182.816 2.648 0.073 2.690 2.035
84.116 201.194 2.568 0.077 2.831 2.035
79.698 194.490 2.295 0.068 2.864 2.036
69.848 271.600 1.935 0.109 2.503 2.036
86.198 47.386 2.228 0.085 2.750 2.039
81.616 22.797 2.256 0.141 2.885 2.039
86.068 4.899 2.701 0.100 3.069 2.040
85.175 3.991 2.663 0.107 2.898 2.041
69.714 161.565 nan nan 2.900 2.042
86.799 216.469 2.639 0.076 2.730 2.042
83.624 59.381 1.977 0.082 2.915 2.043
77.751 93.674 1.605 0.045 2.601 2.044
80.891 175.061 2.018 0.069 2.852 2.044
85.893 72.553 2.195 0.079 2.697 2.044
87.309 225.000 2.732 0.078 2.751 2.045
83.332 40.914 1.945 0.083 2.909 2.046
75.049 183.013 2.306 0.069 2.611 2.046
84.756 16.113 2.343 0.104 3.162 2.048
86.993 315.000 3.606 0.113 2.794 2.049
