################## FYI, April 2017 values
### Lats,Lons,PIOMAS SIT,PIOMAS Snow,CS2U SIT,CS2C SIT
72.763 57.242 0.985 0.058 0.769 0.143
77.764 87.374 1.288 0.047 0.953 0.143
71.604 300.483 1.432 0.137 1.001 0.143
80.112 38.558 1.308 0.141 1.227 0.144
69.848 181.600 1.527 0.046 1.311 0.144
78.694 59.621 1.146 0.076 1.136 0.144
69.200 50.711 nan nan 0.572 0.144
68.986 308.037 nan nan 1.203 0.144
68.486 191.781 1.739 0.072 1.192 0.144
77.061 94.475 1.232 0.034 0.826 0.145
71.799 300.842 1.465 0.141 0.912 0.145
78.137 82.942 1.288 0.061 1.063 0.145
74.460 123.805 0.779 0.030 0.799 0.145
76.525 147.236 1.068 0.025 0.900 0.145
76.683 113.325 nan nan 0.767 0.145
77.801 71.232 1.262 0.093 1.119 0.145
76.067 120.489 1.249 0.042 0.838 0.145
76.902 118.101 1.257 0.040 0.790 0.145
60.984 189.205 0.718 0.016 0.989 0.145
67.892 193.257 1.195 0.042 1.309 0.146
70.917 174.928 2.400 0.073 1.153 0.147
73.955 293.515 1.649 0.164 0.906 0.147
69.968 300.743 1.360 0.098 0.925 0.147
75.833 122.053 1.290 0.046 0.778 0.147
77.096 155.886 1.450 0.043 1.009 0.148
79.649 70.388 1.363 0.100 1.295 0.148
65.855 301.239 1.127 0.035 0.996 0.148
77.442 107.140 1.046 0.032 0.681 0.148
64.929 189.590 1.226 0.024 0.939 0.149
69.081 306.685 nan nan 2.413 0.149
72.572 286.098 1.042 0.043 0.903 0.149
69.485 66.389 nan nan 1.828 0.149
78.295 80.628 1.290 0.068 1.156 0.149
79.361 78.453 1.445 0.091 1.124 0.150
70.787 300.619 1.374 0.118 0.814 0.150
77.290 285.876 1.408 0.066 0.910 0.150
71.791 163.131 1.790 0.043 0.845 0.150
81.580 49.316 1.777 0.099 1.248 0.150
71.260 194.954 1.776 0.070 1.357 0.151
77.604 118.652 1.348 0.046 0.824 0.152
72.572 163.902 1.698 0.042 1.078 0.152
63.439 193.031 0.965 0.022 1.177 0.152
76.514 70.058 1.554 0.107 1.097 0.152
77.286 94.554 1.302 0.036 1.264 0.152
70.425 295.534 1.408 0.067 0.935 0.153
75.584 155.630 1.427 0.040 1.055 0.153
71.250 57.740 0.725 0.022 0.896 0.154
60.993 185.599 0.657 0.017 1.192 0.154
72.616 300.710 1.545 0.157 0.944 0.154
72.560 153.600 1.223 0.017 0.818 0.154
75.595 116.365 1.024 0.026 0.797 0.154
68.156 304.919 1.425 0.118 1.156 0.155
77.938 106.750 1.323 0.048 0.858 0.155
77.116 139.236 1.528 0.040 0.885 0.155
72.572 302.358 1.680 0.167 0.977 0.155
78.650 110.225 1.479 0.055 0.931 0.155
78.717 62.162 1.186 0.085 1.170 0.155
79.210 42.474 1.123 0.082 0.922 0.155
74.667 299.381 1.470 0.146 0.866 0.155
72.354 297.708 1.526 0.154 0.985 0.155
77.135 137.827 1.680 0.045 0.893 0.155
76.275 145.660 0.980 0.020 0.865 0.155
77.274 22.270 nan nan 1.711 0.155
76.836 85.601 1.107 0.039 1.210 0.156
75.868 77.619 1.118 0.046 0.887 0.156
70.029 184.201 1.585 0.056 1.272 0.156
70.585 168.299 1.927 0.059 1.033 0.156
76.294 114.677 1.037 0.024 0.758 0.156
80.613 66.801 1.774 0.093 1.074 0.156
78.399 55.235 1.038 0.072 1.161 0.156
75.378 65.993 nan nan 1.046 0.156
72.438 160.174 1.612 0.030 0.830 0.157
76.424 90.474 1.075 0.031 0.942 0.157
72.008 162.924 1.815 0.042 0.854 0.157
73.892 302.471 1.478 0.134 1.208 0.158
70.428 297.007 1.412 0.080 0.994 0.158
75.302 287.328 1.317 0.084 1.000 0.158
76.604 116.350 1.149 0.032 0.857 0.158
70.725 176.319 2.010 0.057 1.328 0.158
76.063 127.147 1.538 0.056 0.806 0.159
76.991 82.569 1.132 0.045 0.994 0.159
73.741 59.715 1.128 0.091 0.843 0.159
65.693 299.778 0.882 0.019 1.049 0.159
77.859 111.114 1.308 0.046 1.105 0.159
71.098 210.379 1.937 0.058 1.154 0.159
68.869 299.707 1.340 0.061 0.974 0.159
79.509 71.952 1.378 0.100 1.202 0.160
79.860 69.963 1.385 0.100 1.170 0.160
77.409 115.880 1.271 0.040 0.855 0.160
74.797 127.801 1.416 0.049 0.705 0.160
68.327 300.964 1.251 0.060 0.950 0.160
72.926 300.446 1.580 0.165 0.997 0.161
82.277 70.514 1.599 0.082 1.083 0.162
79.781 68.782 1.359 0.098 1.115 0.163
71.252 192.119 1.667 0.076 1.189 0.163
71.856 290.681 1.421 0.068 1.052 0.163
65.735 301.695 1.129 0.039 0.930 0.164
60.366 297.055 1.105 0.045 0.473 0.164
67.301 188.854 1.491 0.056 0.950 0.164
78.865 73.024 1.312 0.096 1.171 0.164
69.410 296.985 1.354 0.052 0.995 0.164
78.001 285.725 1.516 0.067 1.099 0.165
75.019 125.238 1.292 0.048 0.802 0.166
75.213 285.408 1.365 0.076 1.104 0.166
73.567 151.858 1.700 0.040 0.830 0.166
79.043 41.682 1.075 0.085 1.051 0.167
76.502 117.204 1.161 0.033 0.866 0.167
61.135 190.164 0.710 0.014 0.837 0.167
70.974 170.816 2.305 0.074 1.239 0.167
62.494 187.797 0.570 0.006 0.902 0.167
70.936 297.019 1.416 0.095 0.900 0.167
69.400 278.484 nan nan 1.239 0.167
75.919 84.971 1.087 0.036 1.045 0.167
74.506 69.201 0.937 0.054 1.337 0.167
72.458 152.942 1.151 0.015 0.816 0.167
71.847 297.676 1.467 0.137 0.909 0.168
74.003 285.890 1.521 0.080 0.958 0.168
68.594 297.239 1.448 0.043 1.137 0.168
80.946 40.986 1.392 0.116 1.422 0.168
79.698 75.510 1.497 0.102 1.144 0.168
69.513 280.446 nan nan 0.968 0.168
72.581 180.370 1.734 0.057 1.212 0.168
75.800 70.133 1.293 0.090 1.249 0.168
64.134 179.249 nan nan 1.107 0.169
79.361 106.526 1.539 0.050 1.005 0.169
75.189 154.406 1.487 0.039 1.003 0.169
68.558 299.932 1.298 0.056 0.965 0.169
74.834 284.139 1.369 0.064 1.128 0.169
66.680 301.154 1.179 0.041 1.033 0.169
77.776 89.474 1.340 0.045 1.100 0.169
62.604 185.922 0.416 0.006 0.853 0.169
78.192 67.087 1.302 0.103 0.753 0.169
78.192 120.217 1.424 0.052 1.034 0.170
65.224 301.590 1.074 0.036 0.946 0.170
72.790 286.305 1.283 0.056 1.001 0.170
77.100 151.429 1.273 0.035 1.297 0.170
74.558 75.256 1.021 0.042 1.277 0.170
80.781 73.768 1.566 0.102 1.060 0.170
74.272 61.422 1.252 0.103 1.011 0.170
70.300 171.129 1.356 0.044 0.990 0.170
80.587 98.902 1.550 0.043 1.062 0.170
78.847 39.289 1.084 0.101 1.106 0.170
70.300 188.871 1.558 0.074 1.061 0.171
66.596 196.514 nan nan 1.281 0.171
82.562 71.565 1.529 0.079 1.419 0.171
82.429 60.781 1.780 0.077 1.172 0.171
75.747 89.549 nan nan 0.890 0.171
79.057 43.340 1.043 0.073 1.035 0.171
78.149 32.638 0.984 0.086 0.993 0.171
76.559 127.539 1.560 0.057 0.877 0.171
81.356 71.095 1.610 0.094 1.123 0.171
71.743 64.855 0.991 0.049 0.873 0.171
76.309 77.217 1.139 0.052 1.202 0.172
72.346 181.824 1.721 0.052 0.894 0.172
62.094 186.751 0.505 0.009 0.854 0.172
79.191 40.795 1.127 0.097 1.041 0.172
72.048 298.009 1.486 0.145 1.180 0.172
78.213 62.216 1.169 0.088 1.059 0.172
71.405 183.814 1.658 0.047 1.192 0.172
79.970 39.560 1.317 0.131 0.980 0.173
73.732 80.863 nan nan 0.652 0.173
61.284 188.386 0.670 0.015 0.975 0.173
78.897 88.264 1.458 0.055 1.214 0.173
76.368 84.806 1.102 0.038 1.225 0.173
78.694 112.751 1.459 0.057 0.884 0.173
72.555 61.949 0.940 0.063 0.882 0.173
71.915 59.769 0.800 0.040 1.289 0.173
79.698 67.620 1.347 0.096 1.054 0.174
69.400 298.386 1.362 0.063 1.058 0.174
70.109 188.130 1.551 0.073 1.130 0.174
77.722 106.449 1.015 0.037 0.843 0.174
78.069 49.574 0.893 0.066 1.247 0.175
68.138 48.342 0.149 0.006 0.623 0.175
71.038 296.413 1.430 0.094 1.012 0.175
72.291 163.405 1.762 0.043 1.090 0.175
72.763 63.268 0.988 0.068 1.040 0.176
64.396 190.418 1.108 0.025 0.977 0.176
70.525 171.027 1.664 0.054 0.892 0.176
76.499 115.074 1.109 0.027 0.747 0.176
79.071 111.038 1.502 0.059 1.002 0.176
78.107 135.000 1.735 0.057 1.251 0.177
76.913 75.606 1.158 0.062 1.406 0.177
77.302 114.528 1.218 0.036 0.947 0.177
80.969 45.000 1.914 0.110 1.191 0.177
74.661 81.158 0.982 0.025 1.148 0.178
77.921 138.764 1.672 0.051 1.038 0.178
72.225 60.030 0.839 0.048 1.094 0.179
73.121 59.167 0.920 0.068 1.132 0.179
69.851 301.293 1.341 0.100 0.862 0.179
74.707 122.407 1.228 0.048 0.830 0.179
67.467 297.719 nan nan 2.254 0.179
82.271 90.830 1.460 0.063 1.223 0.179
73.070 285.789 1.477 0.061 1.088 0.179
74.918 81.870 0.503 0.013 1.144 0.179
79.639 105.690 1.539 0.049 1.052 0.179
74.073 125.819 0.957 0.033 0.857 0.180
82.509 58.449 1.658 0.079 1.329 0.180
75.584 114.370 0.560 0.013 0.844 0.180
77.108 116.342 1.225 0.036 0.907 0.180
71.847 62.324 0.924 0.053 1.237 0.180
72.156 162.022 1.765 0.038 0.926 0.181
70.808 168.163 2.051 0.062 1.376 0.181
71.065 304.351 1.561 0.156 1.074 0.181
79.011 71.565 1.294 0.098 1.061 0.182
81.286 81.870 1.587 0.083 1.106 0.182
76.748 76.787 1.155 0.056 1.240 0.182
77.310 116.792 1.267 0.040 0.886 0.182
75.479 299.141 0.930 0.089 1.121 0.182
67.308 300.769 1.216 0.043 1.258 0.182
71.252 235.261 1.259 0.043 1.125 0.183
76.794 151.040 1.204 0.032 1.545 0.183
75.958 79.408 1.133 0.043 0.899 0.184
69.693 191.185 1.646 0.081 1.270 0.184
60.181 190.285 0.805 0.015 1.153 0.184
72.225 287.289 1.491 0.059 0.953 0.184
80.286 39.382 1.327 0.130 1.040 0.184
76.346 136.998 1.853 0.044 1.233 0.185
79.615 60.945 1.326 0.069 1.205 0.185
71.682 58.554 0.773 0.032 1.075 0.185
80.480 42.138 1.427 0.106 1.241 0.185
70.394 60.051 0.791 0.028 0.634 0.185
79.294 72.324 1.356 0.099 1.014 0.185
75.868 282.381 1.152 0.045 0.987 0.185
62.002 190.947 0.623 0.011 1.188 0.186
71.041 172.158 2.543 0.081 1.192 0.186
77.947 134.246 1.735 0.057 1.195 0.186
71.122 174.188 2.526 0.079 1.201 0.187
76.794 118.960 1.266 0.041 0.856 0.187
76.067 82.131 1.163 0.041 1.125 0.187
68.630 185.140 1.536 0.061 1.123 0.187
68.360 299.634 1.290 0.050 0.864 0.188
66.776 189.782 1.604 0.062 0.986 0.188
74.063 74.887 0.967 0.038 0.993 0.188
75.292 128.182 1.551 0.053 0.839 0.188
76.092 118.426 1.157 0.034 0.794 0.188
76.737 141.870 nan nan 0.865 0.189
66.170 301.057 1.146 0.035 1.131 0.189
66.601 300.396 1.197 0.032 1.068 0.189
77.772 88.423 1.320 0.046 1.095 0.189
73.303 288.435 1.615 0.099 1.080 0.189
81.822 76.535 1.549 0.085 1.122 0.189
69.919 63.004 nan nan 0.926 0.189
78.739 46.614 0.907 0.055 1.064 0.190
81.915 47.246 1.523 0.096 1.035 0.190
75.694 115.560 1.008 0.024 0.885 0.190
71.384 169.912 2.102 0.068 1.300 0.190
76.279 129.026 1.720 0.059 0.898 0.190
72.357 153.925 1.160 0.014 0.847 0.190
63.252 196.444 nan nan 1.232 0.190
79.975 5.774 2.724 0.109 0.963 0.191
71.813 202.920 1.659 0.047 1.130 0.191
78.770 75.548 1.318 0.087 1.217 0.191
72.073 163.610 1.809 0.044 0.982 0.191
77.689 113.062 1.316 0.043 0.947 0.192
77.984 112.496 1.376 0.049 0.916 0.192
66.403 300.118 1.085 0.027 1.167 0.192
72.294 175.267 2.105 0.069 1.501 0.192
68.666 183.935 1.300 0.048 1.379 0.192
71.898 178.932 1.707 0.048 1.339 0.193
81.871 78.071 1.553 0.083 1.118 0.193
76.890 156.286 1.449 0.043 1.200 0.193
76.398 151.955 1.189 0.031 0.927 0.193
78.988 75.256 1.344 0.091 1.295 0.194
76.737 98.267 0.898 0.023 0.776 0.194
72.053 153.595 1.007 0.010 0.961 0.194
66.813 189.233 1.334 0.048 0.996 0.194
71.356 163.532 1.763 0.044 0.952 0.194
69.148 300.858 1.325 0.078 0.994 0.194
73.741 120.285 0.842 0.038 0.826 0.194
77.151 135.000 1.820 0.054 1.188 0.194
72.225 160.419 1.639 0.031 0.881 0.195
73.416 291.873 1.642 0.141 0.955 0.195
72.068 159.066 1.513 0.024 0.849 0.195
74.372 72.867 0.955 0.043 1.299 0.195
76.871 88.531 1.127 0.036 0.996 0.195
72.731 300.069 1.557 0.161 0.942 0.195
76.461 124.875 1.408 0.053 0.814 0.195
79.786 86.855 1.391 0.060 1.328 0.196
74.159 289.463 1.625 0.125 0.921 0.196
74.460 113.416 nan nan 0.669 0.196
70.215 166.517 1.930 0.061 0.957 0.196
72.748 346.054 0.911 0.031 0.756 0.196
73.657 119.208 nan nan 1.217 0.196
74.519 288.172 1.507 0.104 1.022 0.196
70.728 295.219 1.426 0.074 0.889 0.196
71.323 60.811 0.810 0.039 1.250 0.197
65.373 22.923 nan nan 0.952 0.197
68.680 183.331 1.331 0.048 1.542 0.197
71.152 166.544 2.064 0.061 1.290 0.197
77.726 19.759 0.458 0.020 0.763 0.197
76.510 133.652 2.040 0.057 1.122 0.197
77.579 140.128 1.538 0.044 1.252 0.197
76.577 77.939 1.152 0.052 1.113 0.198
72.754 61.598 0.935 0.065 1.074 0.198
78.269 35.665 1.005 0.094 1.207 0.198
72.048 151.991 0.894 0.008 0.833 0.199
76.480 130.962 1.910 0.061 0.971 0.199
79.801 89.370 1.214 0.040 0.861 0.199
80.776 40.073 1.355 0.121 1.237 0.199
73.242 156.701 1.507 0.028 1.069 0.199
80.020 88.069 1.290 0.049 1.112 0.199
71.318 165.713 1.964 0.056 0.955 0.199
73.564 294.638 1.627 0.167 0.942 0.199
78.069 68.499 1.301 0.104 1.173 0.199
72.810 301.092 1.579 0.163 1.142 0.199
75.694 154.440 1.366 0.037 1.026 0.200
76.136 78.326 1.136 0.047 1.127 0.200
68.847 305.467 1.476 0.152 1.257 0.201
68.952 300.543 1.325 0.070 0.900 0.201
76.514 126.203 1.461 0.055 0.963 0.201
71.179 183.769 1.642 0.045 0.992 0.202
77.801 119.157 1.369 0.048 0.993 0.202
75.053 157.479 1.514 0.042 1.060 0.202
75.951 121.278 1.273 0.044 0.853 0.202
77.938 110.120 1.395 0.050 1.124 0.202
74.777 61.356 0.832 0.066 1.420 0.202
77.959 122.062 1.420 0.052 0.983 0.202
61.775 190.859 0.647 0.012 1.001 0.203
73.990 81.529 nan nan 0.650 0.203
68.731 303.774 1.199 0.103 1.000 0.203
71.799 59.158 0.769 0.035 0.945 0.204
76.401 115.931 1.102 0.028 0.834 0.204
77.649 69.261 1.484 0.109 0.962 0.204
68.755 300.235 1.317 0.063 0.877 0.204
80.646 71.131 1.550 0.100 1.315 0.204
76.832 135.000 1.887 0.053 1.030 0.204
64.702 189.504 1.226 0.023 0.884 0.204
72.225 162.711 1.764 0.041 0.939 0.204
77.628 45.735 0.852 0.067 1.121 0.205
69.764 164.186 nan nan 0.970 0.205
67.934 300.362 1.223 0.046 0.957 0.205
77.547 141.582 1.471 0.041 1.049 0.205
77.214 123.551 1.410 0.052 1.278 0.206
70.725 298.210 1.400 0.099 1.036 0.206
82.065 71.053 1.611 0.085 1.287 0.206
83.760 80.707 1.513 0.073 1.188 0.207
76.176 86.743 1.078 0.035 1.262 0.207
79.361 41.583 1.186 0.093 1.031 0.207
78.775 81.384 1.381 0.076 1.150 0.207
70.933 295.507 1.438 0.083 1.000 0.207
69.991 174.514 nan nan 1.445 0.207
68.791 304.618 1.262 0.124 1.098 0.207
61.442 189.350 0.665 0.013 0.873 0.207
71.291 197.128 1.810 0.056 1.197 0.208
71.176 301.316 1.403 0.131 0.937 0.208
66.918 190.981 1.707 0.071 0.918 0.208
77.772 35.293 0.912 0.070 1.216 0.208
75.588 118.361 1.121 0.034 0.838 0.208
75.747 127.321 1.522 0.054 0.881 0.208
77.657 72.553 1.201 0.084 1.110 0.208
74.382 153.988 1.655 0.040 0.986 0.208
78.632 36.983 1.076 0.110 1.067 0.209
78.811 65.746 1.222 0.094 1.105 0.209
77.726 102.131 1.121 0.038 1.003 0.209
71.395 292.380 1.423 0.070 1.115 0.209
81.069 70.201 1.664 0.097 1.190 0.209
78.107 28.740 0.964 0.064 1.079 0.209
78.583 82.666 1.366 0.070 1.045 0.210
79.576 53.746 0.944 0.040 1.275 0.210
73.040 299.792 1.590 0.169 0.936 0.210
69.807 294.708 1.258 0.041 1.053 0.210
64.170 190.327 1.175 0.028 0.942 0.211
77.710 25.396 1.038 0.078 0.878 0.211
78.412 28.301 0.982 0.069 1.149 0.211
71.643 159.567 1.314 0.021 0.904 0.211
79.576 106.876 1.546 0.053 1.022 0.211
76.195 135.000 2.085 0.053 1.006 0.211
76.357 78.136 1.144 0.050 1.006 0.212
74.246 277.784 nan nan 0.882 0.212
73.567 298.142 1.602 0.172 0.981 0.212
64.366 179.748 nan nan 1.210 0.212
75.765 284.146 1.265 0.062 1.011 0.213
76.290 82.003 1.158 0.042 1.025 0.213
78.650 73.355 1.286 0.092 1.190 0.213
75.213 74.592 1.053 0.049 0.910 0.213
70.506 60.624 0.691 0.028 1.034 0.214
70.225 63.289 0.767 0.040 0.916 0.214
78.583 107.723 1.513 0.052 0.921 0.214
77.710 27.734 0.946 0.057 1.300 0.214
77.993 101.310 1.083 0.036 1.599 0.214
83.719 78.690 1.508 0.073 1.341 0.215
74.874 155.908 1.514 0.040 1.103 0.215
76.198 207.607 1.829 0.046 1.156 0.216
81.990 69.538 1.717 0.086 1.241 0.216
71.563 302.042 1.482 0.143 1.259 0.216
80.565 74.148 1.563 0.103 1.332 0.216
78.299 108.435 1.454 0.053 0.917 0.216
61.348 187.490 0.630 0.014 1.328 0.216
67.224 192.867 1.320 0.046 0.922 0.216
74.369 294.171 1.602 0.161 1.050 0.216
75.431 201.228 1.861 0.050 1.106 0.217
72.011 303.789 1.842 0.177 1.296 0.217
71.977 165.184 1.821 0.049 1.012 0.217
74.787 63.246 1.294 0.108 1.136 0.217
75.244 85.200 1.112 0.033 0.898 0.218
70.591 172.340 2.063 0.065 1.231 0.218
78.874 77.784 1.333 0.083 1.396 0.218
78.570 111.280 1.452 0.055 1.172 0.218
74.998 84.417 1.148 0.032 1.100 0.218
76.514 143.797 0.980 0.022 0.813 0.218
71.615 184.560 1.683 0.052 1.522 0.218
70.982 300.964 1.370 0.125 1.000 0.218
74.948 82.716 0.979 0.025 0.995 0.218
68.180 298.020 1.420 0.040 1.024 0.219
72.825 157.294 1.468 0.025 0.975 0.219
73.004 121.483 nan nan 0.781 0.219
79.219 64.767 1.250 0.089 1.362 0.219
77.768 148.496 1.432 0.042 1.032 0.219
78.090 41.947 0.887 0.063 1.176 0.219
73.508 58.367 nan nan 1.096 0.219
80.571 110.158 1.510 0.062 1.061 0.219
76.638 285.086 1.331 0.068 1.291 0.219
80.132 74.859 1.553 0.106 1.213 0.219
77.772 78.896 1.223 0.064 1.212 0.219
72.490 291.460 1.548 0.104 1.097 0.220
77.187 113.199 1.211 0.034 0.977 0.220
71.774 291.342 1.418 0.072 0.932 0.221
78.495 74.745 1.279 0.086 1.427 0.221
78.583 44.204 0.925 0.062 1.135 0.221
72.251 154.895 1.180 0.014 0.970 0.221
66.827 192.075 1.212 0.043 0.956 0.221
76.968 131.511 1.786 0.059 1.103 0.221
62.723 187.861 0.574 0.005 0.913 0.221
77.575 120.964 1.389 0.050 1.046 0.221
63.888 193.255 0.934 0.022 1.383 0.222
72.110 202.537 1.951 0.056 1.123 0.222
75.172 113.654 nan nan 0.720 0.222
67.859 190.852 1.837 0.077 1.037 0.222
77.298 119.055 1.321 0.044 0.921 0.222
70.363 191.567 1.632 0.081 1.505 0.222
70.936 184.399 1.609 0.048 1.375 0.223
74.227 282.750 1.379 0.052 0.808 0.223
77.805 114.444 1.324 0.045 0.941 0.223
71.918 164.495 1.838 0.048 0.913 0.223
78.779 111.695 1.470 0.057 0.933 0.224
72.660 295.735 1.558 0.154 1.088 0.224
62.098 287.700 nan nan 1.065 0.224
80.700 68.070 1.723 0.096 1.118 0.224
71.057 58.103 0.872 0.024 1.097 0.224
79.475 82.042 1.515 0.085 1.161 0.225
78.213 39.596 0.951 0.074 1.260 0.225
69.488 302.905 1.288 0.113 1.407 0.225
75.733 197.865 1.924 0.055 1.056 0.225
71.408 59.868 0.782 0.035 1.270 0.226
69.993 303.064 1.357 0.133 1.294 0.226
73.864 155.754 1.575 0.035 1.019 0.226
69.785 184.790 1.547 0.059 1.470 0.226
70.816 172.250 2.345 0.074 1.191 0.226
77.604 28.652 0.938 0.059 1.171 0.226
77.896 76.608 1.227 0.072 1.573 0.226
76.649 131.594 1.925 0.060 0.947 0.226
76.320 82.933 1.152 0.041 1.098 0.227
78.833 83.660 1.432 0.073 1.029 0.227
76.401 93.311 0.834 0.022 1.121 0.227
75.019 122.142 1.238 0.046 0.914 0.227
72.911 284.859 nan nan 1.597 0.227
74.252 293.091 1.610 0.156 0.907 0.227
72.187 301.584 1.559 0.154 0.976 0.227
75.019 85.272 1.035 0.030 0.728 0.228
65.264 300.426 0.970 0.025 0.444 0.228
73.061 61.905 0.973 0.073 1.002 0.228
78.425 135.000 1.731 0.057 1.144 0.228
78.650 69.775 1.255 0.098 1.228 0.228
79.698 59.250 1.040 0.052 1.235 0.228
76.103 128.443 1.677 0.058 0.887 0.228
72.325 183.281 1.797 0.056 1.188 0.228
75.189 62.464 nan nan 1.297 0.228
73.459 61.172 1.041 0.083 0.991 0.229
77.405 76.088 1.192 0.067 1.216 0.229
77.689 83.199 1.222 0.053 1.238 0.229
78.892 42.546 1.022 0.075 1.222 0.229
77.722 39.068 0.887 0.065 1.091 0.229
81.749 48.302 1.635 0.096 1.278 0.229
75.220 69.087 0.999 0.068 1.255 0.230
69.393 294.185 1.153 0.030 1.431 0.230
80.858 70.677 1.594 0.099 1.329 0.230
76.714 123.288 1.382 0.051 1.046 0.231
79.693 43.238 1.288 0.084 0.983 0.231
70.733 296.715 1.409 0.086 1.063 0.231
77.938 42.739 0.858 0.060 0.986 0.231
73.236 300.174 1.574 0.165 0.992 0.231
71.839 204.503 1.663 0.050 1.061 0.231
77.989 87.325 1.338 0.050 1.113 0.231
74.724 82.823 1.141 0.030 1.267 0.231
74.634 291.879 1.508 0.135 0.941 0.231
77.851 80.972 1.235 0.060 1.119 0.232
65.147 300.875 1.044 0.029 0.832 0.232
81.508 81.656 1.565 0.080 1.161 0.232
73.499 291.150 1.654 0.136 0.811 0.233
77.096 114.114 1.157 0.031 0.934 0.233
76.213 123.043 1.345 0.049 0.925 0.234
67.580 301.853 1.206 0.058 1.101 0.234
77.434 139.343 1.555 0.043 1.161 0.234
78.039 51.089 0.930 0.071 1.258 0.234
75.251 126.957 1.413 0.051 0.843 0.234
73.130 285.054 1.435 0.055 1.173 0.234
71.125 208.856 1.931 0.058 1.499 0.234
77.649 122.391 1.410 0.051 1.111 0.234
76.121 83.967 1.123 0.039 0.957 0.235
60.489 189.498 0.760 0.016 1.132 0.235
68.381 298.301 1.355 0.043 1.048 0.235
78.421 136.569 1.726 0.056 1.229 0.235
78.583 54.593 1.023 0.067 1.135 0.235
68.350 303.111 1.192 0.082 1.159 0.236
77.053 37.962 0.817 0.059 1.030 0.236
82.349 72.096 1.544 0.081 1.160 0.236
72.196 158.131 1.415 0.021 0.905 0.236
80.286 73.237 1.517 0.104 1.227 0.236
81.143 71.565 1.594 0.097 1.148 0.237
72.357 63.925 0.997 0.062 1.146 0.237
75.926 285.255 1.282 0.071 1.196 0.237
66.914 300.196 1.226 0.033 0.991 0.237
80.491 44.045 1.511 0.091 1.046 0.237
78.001 37.405 0.929 0.071 1.182 0.238
82.637 63.825 1.619 0.071 1.475 0.238
70.184 303.419 1.410 0.148 1.219 0.238
76.956 121.640 1.369 0.049 1.002 0.238
78.278 201.903 1.912 0.068 1.254 0.238
75.676 293.552 nan nan 1.163 0.239
72.660 152.605 1.223 0.018 0.890 0.239
74.320 281.149 1.376 0.050 0.915 0.239
76.798 130.865 1.791 0.060 0.955 0.239
73.236 59.826 0.978 0.074 1.082 0.240
75.983 150.767 1.045 0.025 1.119 0.240
75.743 88.647 nan nan 0.940 0.240
71.538 232.921 1.762 0.047 0.760 0.240
71.192 303.785 1.513 0.153 1.269 0.241
72.068 290.934 1.452 0.078 1.127 0.241
75.518 125.538 1.368 0.051 0.864 0.241
79.020 40.030 1.102 0.099 1.005 0.241
76.016 144.142 0.907 0.015 0.894 0.242
79.375 43.290 1.166 0.079 1.059 0.242
60.550 191.310 0.817 0.015 1.081 0.242
77.938 132.740 1.709 0.058 1.136 0.242
77.010 126.573 1.482 0.056 0.943 0.242
77.206 115.442 1.232 0.036 0.980 0.242
73.505 73.787 nan nan 1.074 0.242
80.727 118.113 1.614 0.067 1.294 0.243
81.640 72.051 1.576 0.090 1.113 0.243
80.443 85.292 1.493 0.071 1.240 0.244
78.725 41.775 1.008 0.077 1.145 0.244
66.425 191.310 1.271 0.044 1.141 0.244
82.529 77.005 1.517 0.077 1.226 0.244
73.270 296.737 1.614 0.173 0.952 0.244
73.067 63.605 0.991 0.070 0.969 0.244
74.938 257.518 1.970 0.111 0.966 0.245
69.998 299.305 1.389 0.087 0.970 0.245
74.734 161.565 1.587 0.046 1.331 0.245
69.901 65.875 0.781 0.033 1.254 0.245
81.785 84.523 1.485 0.069 1.046 0.246
80.020 114.550 1.552 0.065 1.082 0.246
80.646 43.059 1.535 0.104 1.245 0.246
69.264 307.057 nan nan 1.138 0.246
72.825 292.706 1.591 0.134 0.994 0.247
75.644 129.289 1.755 0.058 1.210 0.247
82.206 82.569 1.500 0.071 1.094 0.247
74.667 156.251 1.527 0.039 1.070 0.247
81.822 89.215 1.438 0.060 1.206 0.247
73.545 299.890 1.558 0.163 1.099 0.248
76.623 78.879 1.151 0.050 1.081 0.248
82.135 54.273 1.565 0.082 1.246 0.248
70.104 194.744 1.642 0.061 1.064 0.248
73.946 132.732 0.923 0.045 1.202 0.249
67.075 188.768 1.380 0.050 1.002 0.249
79.149 56.802 1.061 0.057 1.464 0.249
74.777 255.041 1.798 0.090 1.256 0.249
62.727 190.751 0.919 0.021 0.910 0.249
66.484 300.870 1.173 0.036 0.979 0.249
73.373 72.300 nan nan 0.996 0.249
74.070 155.422 1.601 0.037 1.023 0.250
77.266 121.310 1.380 0.049 1.118 0.250
77.997 29.678 0.957 0.065 1.090 0.250
76.829 125.991 1.455 0.055 0.996 0.250
70.122 64.160 0.962 0.051 0.904 0.250
77.604 138.668 1.657 0.048 0.916 0.251
61.915 185.779 0.512 0.012 1.002 0.251
75.694 152.430 1.290 0.032 1.081 0.251
79.654 39.726 1.246 0.120 1.388 0.251
75.378 294.007 0.963 0.093 0.980 0.251
70.117 302.521 1.340 0.122 1.182 0.251
74.757 67.023 1.007 0.076 1.124 0.251
74.667 119.381 1.127 0.041 0.999 0.251
74.777 284.959 1.402 0.072 0.952 0.252
73.567 164.539 1.581 0.043 1.421 0.252
72.088 166.574 1.780 0.052 1.162 0.252
