################## FYI, April 2014 values
### Lats,Lons,PIOMAS SIT,PIOMAS Snow,CS2U SIT,CS2C SIT
74.734 161.565 1.892 0.070 2.285 1.461
82.200 158.962 1.936 0.069 2.193 1.461
75.694 175.050 1.937 0.089 2.203 1.461
69.508 242.168 1.567 0.051 2.077 1.461
73.832 168.378 2.033 0.089 2.516 1.462
72.634 164.615 2.221 0.092 2.263 1.462
70.984 268.305 1.916 0.078 2.165 1.462
70.109 241.260 nan nan 2.032 1.463
77.976 93.743 1.904 0.053 2.093 1.464
75.302 162.672 1.776 0.068 2.392 1.464
80.433 161.565 1.798 0.073 2.216 1.464
83.881 34.563 1.778 0.090 2.305 1.464
83.484 160.942 1.996 0.066 2.277 1.464
81.700 21.371 1.696 0.104 2.309 1.465
77.751 176.326 1.827 0.085 2.265 1.466
75.059 182.153 2.002 0.094 2.281 1.466
74.995 164.820 1.857 0.075 2.607 1.467
83.124 127.057 1.863 0.057 2.170 1.468
81.761 172.972 1.910 0.076 2.228 1.468
84.262 162.979 2.048 0.065 2.222 1.468
85.992 144.090 2.092 0.061 2.277 1.468
78.699 349.136 0.976 0.023 2.130 1.469
84.458 45.000 1.813 0.088 2.175 1.470
85.519 102.995 1.957 0.077 2.255 1.471
70.420 226.863 1.576 0.037 2.083 1.471
71.212 209.787 2.278 0.084 2.153 1.471
82.200 122.093 1.795 0.061 2.257 1.472
73.242 182.690 2.423 0.131 2.239 1.472
71.632 208.918 2.210 0.078 2.082 1.472
85.398 85.815 1.929 0.081 2.301 1.473
85.398 48.945 1.945 0.094 2.345 1.473
85.893 107.447 2.007 0.076 2.268 1.473
74.006 167.428 2.010 0.086 2.438 1.474
81.491 16.049 1.847 0.116 2.095 1.474
84.377 35.272 1.827 0.091 2.471 1.474
73.567 151.858 2.015 0.065 2.133 1.474
71.160 170.032 2.410 0.105 2.466 1.474
70.029 184.201 1.812 0.081 2.110 1.475
84.039 118.009 1.884 0.065 2.115 1.476
70.465 175.045 1.715 0.079 2.354 1.476
70.420 173.733 1.782 0.080 2.352 1.476
75.811 171.357 1.863 0.084 2.307 1.476
84.504 33.366 1.857 0.092 2.519 1.476
72.441 162.493 2.290 0.087 2.379 1.478
78.517 189.554 1.933 0.074 2.379 1.478
83.438 126.674 1.883 0.058 2.146 1.478
77.266 95.560 1.476 0.040 2.288 1.478
83.832 105.803 1.857 0.072 2.186 1.479
86.387 106.189 2.054 0.077 2.415 1.479
73.007 163.482 2.205 0.088 2.409 1.480
72.778 183.366 2.338 0.124 2.199 1.480
74.162 181.219 2.278 0.119 2.086 1.480
82.323 156.801 1.938 0.066 2.131 1.480
83.407 20.898 1.898 0.098 2.209 1.480
86.237 67.249 2.164 0.103 2.322 1.481
86.387 73.811 2.164 0.100 2.219 1.482
75.511 182.220 1.972 0.091 2.242 1.482
83.906 159.567 2.013 0.063 2.228 1.482
84.458 135.000 1.966 0.056 2.251 1.483
82.009 58.761 2.244 0.089 2.918 1.483
72.354 164.105 2.272 0.093 2.365 1.483
82.429 172.349 1.974 0.076 2.229 1.484
79.816 204.027 2.143 0.078 2.280 1.484
77.018 173.550 1.818 0.085 2.001 1.484
77.041 185.464 1.937 0.083 2.473 1.484
82.810 127.405 1.844 0.056 2.350 1.484
75.584 163.258 1.746 0.068 2.226 1.484
85.365 52.853 1.962 0.094 2.321 1.485
74.166 180.406 2.314 0.120 2.248 1.485
81.338 174.806 1.875 0.076 2.241 1.486
71.991 229.050 1.935 0.038 2.232 1.486
85.714 139.236 2.070 0.060 2.298 1.486
84.931 133.210 2.004 0.059 2.317 1.486
82.356 100.981 1.835 0.067 2.234 1.486
86.068 85.101 2.010 0.087 2.320 1.486
78.438 177.221 1.818 0.082 2.025 1.486
72.802 189.401 1.747 0.078 1.950 1.487
84.422 128.480 1.958 0.060 2.279 1.487
86.830 137.862 2.147 0.066 2.339 1.487
69.711 64.714 0.975 0.072 2.154 1.487
75.059 177.847 2.069 0.097 2.354 1.488
74.146 182.842 2.130 0.109 2.239 1.488
82.277 160.514 1.938 0.069 2.298 1.489
80.869 173.660 1.821 0.075 2.188 1.489
80.700 158.070 1.840 0.070 2.221 1.489
82.987 38.517 1.706 0.090 2.397 1.489
81.927 119.055 1.783 0.063 2.222 1.490
82.475 175.732 2.002 0.077 2.353 1.490
84.504 183.504 2.246 0.077 2.214 1.490
76.480 170.928 1.813 0.082 2.558 1.491
74.897 237.137 2.438 0.046 2.309 1.491
84.689 71.565 1.878 0.076 2.226 1.492
79.920 351.690 1.588 0.047 2.630 1.492
73.251 181.922 2.489 0.134 2.243 1.493
70.264 217.589 1.372 0.056 2.348 1.493
80.020 88.069 1.578 0.041 2.402 1.493
79.149 199.933 2.037 0.072 2.404 1.493
71.152 166.544 2.320 0.099 2.246 1.494
77.938 159.880 1.697 0.066 2.308 1.494
84.431 120.174 1.926 0.065 2.254 1.494
85.679 143.427 2.069 0.060 2.412 1.494
78.425 93.888 2.215 0.057 2.157 1.494
73.176 174.251 2.178 0.102 2.253 1.495
73.422 174.946 2.180 0.101 2.356 1.495
74.549 84.579 1.061 0.042 1.978 1.495
71.233 171.384 2.400 0.106 2.267 1.496
84.236 150.945 2.001 0.058 2.274 1.496
82.747 166.607 1.986 0.073 2.277 1.497
73.318 188.130 1.761 0.078 2.162 1.497
82.123 119.846 1.790 0.063 2.249 1.497
83.981 108.435 1.861 0.071 2.465 1.498
86.676 135.000 2.143 0.067 2.516 1.499
86.616 145.784 2.139 0.064 2.378 1.499
79.098 184.128 1.876 0.077 2.385 1.500
72.311 175.992 2.215 0.102 2.477 1.500
73.710 181.185 2.398 0.127 2.299 1.500
81.816 120.426 1.780 0.063 2.232 1.501
72.406 157.859 2.364 0.071 2.139 1.501
76.627 183.366 1.933 0.087 2.418 1.501
71.654 341.787 1.066 0.055 2.364 1.501
71.918 164.495 2.309 0.095 2.381 1.501
74.526 263.752 1.308 0.054 1.962 1.502
83.530 156.541 1.988 0.062 2.184 1.502
84.559 126.634 1.965 0.061 2.201 1.503
83.030 23.682 1.769 0.093 2.116 1.503
85.857 91.548 1.964 0.081 2.396 1.503
86.976 141.009 2.154 0.066 2.332 1.503
86.927 100.491 2.121 0.082 2.398 1.504
79.011 198.435 2.015 0.071 2.358 1.504
72.825 157.294 2.332 0.072 2.176 1.504
80.841 172.266 1.814 0.075 2.291 1.505
71.127 212.838 2.196 0.082 2.274 1.506
74.022 172.326 2.063 0.093 1.988 1.506
76.829 35.991 0.868 0.044 2.179 1.506
79.122 91.771 1.919 0.050 2.416 1.506
83.640 116.114 1.854 0.065 2.126 1.506
82.009 174.369 1.946 0.077 2.207 1.506
74.864 240.202 nan nan 2.158 1.507
81.927 150.945 1.908 0.060 2.215 1.507
73.955 133.866 1.044 0.059 2.167 1.508
80.808 134.012 1.752 0.047 2.231 1.508
77.751 93.674 1.740 0.048 2.152 1.508
70.896 169.484 2.379 0.103 2.341 1.508
81.785 174.523 1.922 0.077 2.320 1.508
69.983 164.010 nan nan 2.084 1.509
73.936 181.202 2.342 0.124 2.186 1.509
87.734 69.775 2.253 0.099 2.325 1.510
81.211 17.049 1.772 0.114 2.094 1.510
86.443 102.724 2.054 0.079 2.282 1.510
84.931 136.790 2.004 0.058 2.255 1.511
70.160 219.015 2.303 0.097 2.300 1.511
83.981 161.565 2.023 0.064 2.457 1.513
82.277 19.486 1.761 0.100 2.298 1.513
81.562 174.668 1.899 0.076 2.327 1.513
85.737 103.671 1.978 0.077 2.420 1.514
80.349 164.512 1.772 0.074 2.231 1.514
77.077 176.517 1.861 0.088 2.347 1.514
80.727 168.147 1.794 0.075 2.265 1.514
85.344 152.819 2.075 0.059 2.333 1.514
78.495 37.875 1.046 0.066 2.180 1.514
85.955 75.579 2.083 0.095 2.314 1.514
85.301 167.619 2.133 0.065 2.291 1.517
76.195 178.603 1.946 0.092 2.234 1.517
73.070 164.211 2.173 0.089 2.551 1.517
75.708 344.982 1.080 0.040 2.386 1.518
82.409 21.644 1.711 0.095 2.245 1.518
73.061 171.225 2.135 0.099 2.409 1.518
75.518 181.332 2.002 0.094 2.436 1.518
85.123 121.866 1.992 0.066 2.409 1.518
84.902 171.158 2.145 0.068 2.389 1.519
85.930 148.496 2.099 0.060 2.302 1.519
84.737 128.089 1.983 0.061 2.316 1.520
75.588 160.436 1.683 0.060 2.429 1.521
78.201 183.814 1.907 0.082 2.360 1.522
83.430 29.624 1.757 0.091 2.423 1.522
72.552 183.323 2.259 0.118 2.317 1.524
82.562 161.565 1.955 0.069 2.296 1.524
71.799 210.842 2.174 0.075 2.450 1.525
74.372 182.883 2.088 0.104 2.263 1.525
84.614 159.305 2.054 0.062 2.539 1.525
78.610 173.784 1.766 0.079 2.249 1.526
75.736 177.745 1.981 0.093 2.281 1.526
85.519 77.005 1.992 0.087 2.424 1.526
87.423 124.380 2.200 0.074 2.395 1.527
85.542 151.504 2.083 0.059 2.362 1.527
87.647 115.346 2.208 0.078 2.398 1.528
74.246 172.216 2.033 0.091 2.326 1.528
81.822 166.535 1.907 0.074 2.212 1.528
83.760 170.707 2.076 0.072 2.352 1.528
83.816 121.675 1.887 0.062 2.299 1.528
72.989 175.833 2.251 0.107 2.248 1.528
81.030 170.655 1.821 0.075 2.217 1.529
84.680 171.529 2.136 0.069 2.429 1.529
72.251 173.820 2.225 0.104 2.457 1.529
77.041 174.536 1.832 0.086 2.262 1.529
88.042 59.036 2.250 0.098 2.368 1.529
70.045 167.296 2.225 0.101 2.288 1.530
81.730 171.431 1.899 0.076 2.199 1.531
82.135 169.330 1.935 0.075 2.206 1.531
74.780 155.136 1.945 0.059 2.336 1.532
78.295 189.372 1.936 0.075 2.571 1.532
79.361 200.344 2.049 0.073 2.279 1.533
83.824 67.620 1.808 0.069 2.301 1.533
77.510 184.635 1.929 0.084 2.509 1.533
73.151 150.871 2.061 0.069 2.145 1.534
78.360 187.193 1.920 0.077 2.450 1.534
80.991 21.140 1.781 0.123 2.143 1.535
72.499 190.733 1.754 0.076 2.333 1.536
70.864 211.541 2.024 0.077 2.225 1.536
86.429 147.804 2.126 0.063 2.285 1.536
80.235 3.289 2.125 0.103 2.196 1.536
74.470 172.104 2.002 0.089 2.432 1.537
82.838 26.966 1.700 0.091 2.523 1.537
74.667 240.619 nan nan 2.134 1.537
78.605 193.079 1.960 0.071 2.491 1.537
82.838 170.096 2.001 0.074 2.298 1.537
80.071 53.259 1.207 0.046 1.951 1.538
74.654 163.421 1.901 0.075 2.504 1.538
72.613 188.549 1.765 0.083 2.252 1.538
72.537 175.941 2.227 0.104 2.475 1.538
73.151 155.999 2.241 0.068 2.255 1.538
70.238 175.101 1.478 0.069 2.290 1.538
84.737 119.291 1.945 0.066 2.342 1.539
72.225 162.711 2.310 0.089 2.262 1.539
73.564 167.768 2.062 0.090 2.404 1.539
86.661 103.570 2.079 0.079 2.364 1.539
75.962 177.709 1.954 0.092 2.495 1.539
81.115 174.936 1.851 0.076 2.261 1.540
82.678 173.853 2.008 0.076 2.264 1.540
76.863 182.447 1.935 0.088 2.441 1.541
82.310 167.381 1.950 0.074 2.313 1.541
73.826 173.220 2.098 0.095 2.299 1.541
74.304 342.084 1.037 0.027 2.537 1.542
70.757 268.325 1.681 0.068 2.029 1.542
83.124 173.454 2.046 0.075 2.292 1.542
72.153 62.628 1.244 0.071 2.294 1.543
85.519 167.005 2.141 0.065 2.383 1.543
84.614 46.685 1.831 0.088 2.261 1.543
71.521 172.659 2.335 0.106 2.304 1.543
82.323 23.199 1.670 0.093 2.486 1.544
84.504 93.504 1.870 0.077 2.465 1.544
75.711 175.946 1.953 0.091 2.376 1.544
78.650 356.035 1.917 0.078 2.624 1.544
81.211 162.951 1.854 0.073 2.310 1.544
83.696 160.278 2.005 0.064 2.293 1.544
76.577 167.939 1.758 0.077 2.350 1.545
80.020 181.931 1.841 0.075 2.346 1.545
87.146 48.180 2.159 0.100 2.353 1.545
73.484 181.169 2.453 0.131 2.291 1.545
72.354 170.838 2.226 0.103 2.275 1.545
80.924 28.780 1.564 0.108 2.011 1.545
77.938 95.870 2.181 0.058 2.144 1.546
86.042 135.000 2.096 0.063 2.422 1.546
81.069 19.799 1.457 0.098 2.187 1.546
70.789 162.626 2.175 0.084 2.139 1.546
85.930 58.496 2.098 0.102 2.244 1.546
76.176 183.257 1.938 0.087 2.272 1.547
82.356 169.019 1.954 0.074 2.353 1.547
82.310 102.619 1.834 0.068 2.373 1.547
83.792 140.856 1.923 0.053 2.293 1.548
79.351 180.603 1.834 0.078 2.312 1.548
74.506 159.201 2.010 0.069 2.284 1.548
76.424 179.526 1.940 0.091 2.588 1.549
73.370 153.954 2.075 0.062 2.285 1.549
76.290 352.003 1.359 0.075 2.462 1.549
81.426 162.512 1.877 0.073 2.259 1.550
70.444 174.388 1.745 0.080 2.396 1.550
77.764 182.626 1.913 0.085 2.398 1.550
71.966 129.943 nan nan 1.992 1.550
83.832 164.197 2.032 0.067 2.247 1.550
83.640 26.114 1.810 0.092 2.393 1.550
82.264 177.510 1.994 0.078 2.294 1.551
85.143 154.026 2.066 0.059 2.364 1.551
70.140 168.563 1.974 0.086 2.294 1.551
77.526 183.608 1.925 0.085 2.430 1.551
84.766 48.468 1.856 0.089 2.299 1.552
84.596 129.958 1.974 0.059 2.323 1.552
87.463 48.576 2.188 0.099 2.453 1.552
71.867 166.739 2.300 0.101 2.545 1.552
76.871 178.531 1.903 0.090 2.391 1.552
74.585 169.509 1.950 0.085 2.336 1.553
86.264 81.384 2.080 0.092 2.269 1.553
70.630 168.951 2.229 0.096 2.311 1.554
73.025 181.897 2.559 0.139 2.247 1.555
82.937 25.346 1.727 0.092 2.355 1.555
70.657 166.206 2.303 0.100 2.369 1.555
72.645 155.924 2.267 0.066 2.448 1.556
72.093 170.242 2.263 0.103 2.421 1.556
85.821 69.624 2.096 0.097 2.251 1.556
71.057 211.897 2.235 0.084 2.358 1.557
72.995 158.691 2.400 0.079 2.383 1.557
82.845 140.080 1.875 0.050 2.258 1.558
73.757 234.002 2.123 0.036 1.964 1.558
84.862 168.690 2.122 0.067 2.445 1.558
81.804 176.082 1.934 0.077 2.303 1.558
82.046 179.193 1.983 0.078 2.440 1.559
81.706 163.523 1.903 0.073 2.289 1.559
81.550 14.589 1.929 0.119 2.568 1.559
71.516 156.710 1.812 0.049 2.741 1.559
83.890 166.218 2.051 0.068 2.377 1.559
73.892 175.601 2.173 0.101 2.532 1.560
75.172 172.606 1.933 0.086 2.431 1.560
79.624 169.418 1.740 0.075 2.152 1.560
87.778 49.086 2.219 0.099 2.387 1.560
71.098 165.881 2.264 0.096 2.780 1.561
73.939 179.599 2.371 0.122 2.149 1.561
85.564 137.045 2.056 0.060 2.444 1.561
84.280 130.236 1.948 0.058 2.251 1.562
87.847 81.027 2.249 0.094 2.353 1.562
72.008 162.924 2.331 0.090 2.382 1.562
86.514 84.472 2.102 0.091 2.268 1.562
72.616 157.580 2.352 0.072 2.458 1.563
75.843 172.255 1.876 0.085 2.071 1.563
81.367 177.769 1.895 0.076 2.251 1.563
69.121 222.378 0.493 0.020 2.091 1.563
78.865 196.975 1.995 0.070 2.309 1.564
86.976 51.009 2.153 0.101 2.502 1.564
76.991 172.569 1.805 0.083 2.361 1.564
75.070 179.569 2.075 0.099 2.268 1.565
74.275 155.082 1.976 0.060 2.461 1.565
84.766 131.532 1.989 0.059 2.317 1.565
81.921 163.072 1.925 0.073 2.308 1.566
86.005 78.690 2.063 0.093 2.228 1.566
81.321 23.587 1.675 0.112 2.372 1.567
82.455 174.036 1.987 0.076 2.345 1.567
74.359 176.295 2.136 0.099 2.421 1.567
73.741 120.285 0.825 0.032 2.648 1.567
74.588 162.621 1.915 0.074 2.342 1.567
74.618 180.418 2.180 0.109 2.325 1.568
81.229 24.928 1.654 0.113 2.410 1.568
71.422 170.595 2.368 0.105 2.327 1.569
79.826 206.847 2.207 0.082 2.279 1.569
75.726 273.155 nan nan 2.113 1.570
83.616 68.385 1.814 0.069 2.325 1.570
73.157 135.541 1.802 0.118 2.125 1.570
72.528 166.232 2.215 0.096 2.389 1.571
84.193 33.996 1.815 0.091 2.562 1.571
87.734 110.225 2.206 0.080 2.402 1.572
83.931 29.876 1.809 0.091 2.290 1.573
84.911 129.644 2.000 0.061 2.327 1.573
75.743 178.647 1.990 0.094 2.371 1.573
74.166 179.594 2.321 0.118 2.256 1.574
81.526 24.193 1.627 0.104 2.593 1.574
80.946 12.144 1.832 0.121 2.291 1.575
86.976 128.991 2.165 0.070 2.403 1.575
81.443 133.939 1.786 0.048 2.348 1.576
83.317 171.327 2.047 0.073 2.291 1.577
80.896 13.523 1.874 0.126 1.994 1.577
83.015 167.969 2.010 0.073 2.310 1.577
78.806 187.481 1.910 0.075 2.563 1.578
87.871 86.987 2.243 0.092 2.407 1.578
87.626 98.130 2.195 0.085 2.294 1.578
70.202 163.831 2.361 0.104 2.255 1.578
74.121 345.669 1.149 0.056 2.217 1.578
73.791 133.315 0.937 0.054 2.301 1.579
87.309 45.000 2.166 0.098 2.411 1.580
74.275 168.048 1.978 0.085 2.442 1.580
72.701 173.660 2.203 0.103 2.587 1.580
75.271 165.434 1.827 0.075 2.453 1.580
79.361 191.547 1.944 0.071 2.538 1.581
84.107 165.700 2.058 0.067 2.400 1.581
78.530 39.447 1.047 0.064 2.591 1.581
73.704 181.975 2.348 0.125 2.268 1.581
85.041 151.699 2.052 0.058 2.525 1.582
70.686 220.276 2.171 0.079 2.198 1.583
71.716 171.870 2.315 0.105 2.438 1.584
74.281 344.673 1.105 0.048 2.309 1.584
85.051 127.648 2.008 0.062 2.398 1.584
84.476 162.300 2.058 0.064 2.263 1.584
75.049 176.987 2.053 0.095 2.441 1.585
78.438 182.779 1.889 0.082 2.534 1.586
72.763 175.888 2.239 0.105 2.600 1.587
86.345 117.350 2.091 0.073 2.603 1.588
73.879 129.346 1.088 0.046 2.226 1.588
82.174 170.942 1.941 0.075 2.351 1.589
83.841 27.031 1.829 0.092 2.422 1.589
84.614 136.685 1.978 0.056 2.360 1.590
82.873 171.870 2.014 0.075 2.341 1.591
82.028 175.972 1.958 0.077 2.312 1.592
85.644 115.907 2.015 0.071 2.585 1.592
83.931 119.876 1.885 0.064 2.314 1.593
73.088 161.806 2.249 0.084 2.159 1.593
86.042 171.870 2.190 0.066 2.410 1.593
83.538 171.027 2.061 0.073 2.432 1.594
82.651 172.117 1.994 0.075 2.352 1.594
72.153 205.758 2.201 0.075 2.345 1.594
82.317 300.677 1.978 0.117 2.230 1.596
87.605 52.595 2.211 0.099 2.439 1.596
86.514 95.528 2.066 0.083 2.463 1.596
81.616 22.797 1.675 0.106 2.628 1.596
84.775 135.000 1.992 0.058 2.413 1.596
71.373 166.383 2.315 0.099 2.297 1.597
84.236 172.185 2.117 0.071 2.401 1.597
82.535 27.719 1.666 0.091 2.555 1.598
73.589 162.061 2.132 0.081 2.314 1.598
71.632 56.991 0.956 0.040 2.777 1.599
74.392 179.588 2.262 0.114 2.334 1.599
85.942 114.444 2.038 0.073 2.554 1.599
69.772 239.583 nan nan 2.226 1.599
75.162 161.017 1.787 0.065 2.667 1.599
85.857 51.582 2.027 0.098 2.388 1.599
75.189 154.406 1.676 0.048 2.287 1.599
69.868 236.399 nan nan 2.087 1.600
82.699 20.659 1.794 0.098 2.451 1.601
85.092 135.000 2.018 0.059 2.409 1.601
82.258 165.763 1.947 0.073 2.499 1.603
85.809 145.886 2.085 0.060 2.359 1.603
71.342 169.232 2.382 0.104 2.343 1.603
76.737 38.130 0.844 0.047 2.455 1.604
85.376 173.047 2.177 0.068 2.339 1.604
85.237 119.578 1.993 0.068 2.338 1.604
73.401 174.174 2.157 0.100 2.250 1.605
66.200 191.203 1.221 0.054 2.972 1.605
85.881 132.797 2.082 0.063 2.518 1.605
82.678 6.147 2.446 0.112 2.613 1.605
76.737 351.733 1.478 0.075 2.423 1.605
87.423 87.510 2.209 0.092 2.372 1.605
74.985 154.776 1.867 0.056 2.346 1.606
82.630 126.347 1.830 0.057 2.355 1.606
79.561 183.077 1.860 0.076 2.511 1.606
72.725 162.979 2.250 0.088 2.251 1.606
86.528 159.228 2.153 0.063 2.489 1.607
86.976 87.879 2.171 0.092 2.327 1.607
69.200 241.909 1.367 0.046 2.067 1.607
81.315 173.333 1.864 0.076 2.317 1.607
85.942 65.556 2.132 0.102 2.352 1.608
84.056 183.240 2.221 0.078 2.289 1.609
79.576 359.384 nan nan 2.772 1.609
81.915 169.624 1.913 0.075 2.336 1.609
87.847 62.103 2.244 0.099 2.363 1.609
78.334 193.903 1.965 0.071 2.459 1.610
83.339 163.393 2.003 0.068 2.330 1.610
83.392 179.029 2.117 0.077 2.432 1.610
81.064 7.927 2.005 0.116 2.358 1.611
72.225 340.419 0.800 0.024 2.595 1.611
75.275 86.941 0.848 0.031 2.014 1.611
75.206 168.179 1.867 0.080 2.332 1.611
79.722 198.435 2.029 0.071 2.567 1.611
85.714 130.764 2.068 0.064 2.444 1.611
83.438 25.253 1.795 0.093 2.486 1.611
71.657 267.541 1.924 0.076 2.247 1.611
81.990 20.462 1.692 0.098 2.521 1.612
87.626 45.000 2.198 0.098 2.534 1.612
71.646 154.220 1.706 0.045 2.245 1.612
83.407 159.102 1.987 0.064 2.331 1.614
73.732 170.863 2.069 0.093 2.457 1.615
70.420 163.648 2.304 0.098 2.331 1.615
84.422 169.592 2.107 0.069 2.379 1.616
85.312 146.689 2.051 0.058 2.325 1.616
86.737 84.094 2.150 0.094 2.288 1.617
84.756 163.887 2.085 0.064 2.263 1.617
80.219 4.600 2.334 0.115 2.336 1.617
76.623 348.879 1.241 0.054 3.470 1.618
87.146 131.820 2.178 0.070 2.510 1.618
88.068 79.992 2.263 0.094 2.425 1.619
72.438 340.174 0.747 0.019 3.468 1.619
70.936 212.471 2.113 0.080 2.430 1.619
63.656 182.212 0.772 0.043 2.357 1.619
71.822 185.323 1.909 0.094 2.412 1.620
79.915 194.808 1.982 0.070 2.517 1.620
83.235 28.686 1.738 0.091 2.462 1.620
87.801 75.256 2.251 0.097 2.404 1.620
71.201 164.384 2.189 0.089 2.681 1.621
78.610 96.216 1.365 0.036 2.447 1.621
86.304 144.866 2.114 0.062 2.507 1.622
85.737 150.068 2.090 0.060 2.464 1.623
78.115 346.357 0.946 0.025 2.457 1.623
87.291 128.290 2.189 0.072 2.472 1.623
71.870 341.565 0.976 0.043 4.517 1.624
72.011 340.659 0.853 0.029 2.652 1.624
82.489 177.436 2.017 0.078 2.340 1.625
84.342 27.072 1.902 0.094 2.206 1.625
73.710 158.565 2.302 0.077 2.586 1.625
78.901 179.421 1.830 0.080 2.212 1.625
73.349 195.255 1.848 0.063 2.254 1.625
70.763 164.745 2.225 0.094 2.212 1.626
82.040 177.580 1.970 0.078 2.284 1.627
73.610 168.536 2.057 0.091 2.536 1.627
82.495 179.145 2.032 0.078 2.473 1.627
83.197 159.775 1.981 0.066 2.357 1.628
70.710 166.855 2.328 0.101 2.497 1.628
71.458 171.280 2.363 0.106 2.365 1.629
84.951 176.186 2.190 0.071 2.405 1.629
74.480 154.733 1.892 0.057 2.432 1.630
82.987 160.408 1.973 0.067 2.418 1.630
75.711 184.054 1.926 0.085 2.369 1.631
87.182 96.843 2.158 0.085 2.350 1.631
80.869 6.340 2.118 0.113 2.384 1.631
75.521 180.444 2.006 0.095 2.312 1.631
75.427 167.998 1.843 0.079 2.416 1.632
85.644 64.093 2.066 0.097 2.439 1.632
86.878 104.534 2.104 0.080 2.430 1.632
85.248 164.982 2.117 0.064 2.437 1.632
82.699 175.601 2.024 0.077 2.367 1.633
86.752 88.025 2.129 0.090 2.291 1.633
72.725 174.401 2.210 0.103 2.417 1.633
83.139 26.147 1.747 0.092 2.507 1.634
76.420 181.420 1.941 0.090 2.490 1.635
86.171 127.875 2.104 0.067 2.472 1.637
78.699 190.864 1.940 0.072 2.445 1.637
74.844 180.424 2.114 0.103 2.346 1.637
75.066 181.292 2.037 0.097 2.486 1.637
86.198 42.614 2.041 0.097 2.445 1.638
75.521 179.556 2.022 0.095 2.092 1.638
70.808 168.163 2.311 0.099 2.330 1.639
74.388 181.236 2.210 0.113 2.479 1.639
84.614 133.315 1.978 0.058 2.410 1.639
73.682 176.448 2.231 0.106 2.386 1.640
80.107 350.218 1.277 0.031 2.542 1.640
72.225 209.970 2.136 0.072 2.032 1.640
73.166 168.840 2.105 0.095 2.344 1.640
75.584 343.258 1.055 0.031 2.372 1.641
74.233 341.307 0.652 0.012 2.216 1.641
70.672 169.606 2.252 0.098 2.515 1.641
73.873 174.806 2.142 0.098 2.658 1.642
63.944 190.238 1.087 0.056 2.389 1.642
83.616 158.385 1.995 0.063 2.439 1.642
73.732 161.065 2.137 0.078 2.031 1.643
76.913 345.606 1.048 0.037 2.869 1.643
72.490 158.540 2.373 0.074 2.264 1.643
87.522 108.435 2.172 0.081 2.483 1.643
81.275 15.642 1.845 0.119 2.470 1.644
72.944 191.014 1.743 0.070 2.299 1.645
87.236 111.371 2.164 0.078 2.519 1.646
74.526 173.752 2.029 0.091 2.250 1.646
79.280 186.605 1.896 0.075 2.477 1.647
76.176 273.257 nan nan 2.260 1.647
73.908 176.399 2.211 0.104 2.384 1.647
71.813 166.050 2.302 0.099 2.800 1.648
83.146 4.686 2.558 0.109 2.554 1.648
73.209 190.408 1.745 0.071 2.372 1.648
74.320 168.851 1.979 0.086 2.369 1.649
79.610 203.523 2.117 0.077 2.231 1.649
83.146 175.314 2.064 0.076 2.424 1.649
70.217 241.832 nan nan 2.411 1.649
73.248 189.652 1.744 0.073 2.402 1.649
82.922 175.462 2.046 0.077 2.407 1.649
85.464 164.249 2.124 0.063 2.450 1.649
76.424 180.474 1.940 0.091 2.609 1.649
79.509 198.048 2.020 0.071 2.487 1.650
70.363 168.433 2.086 0.091 2.477 1.650
86.030 68.499 2.139 0.102 2.215 1.650
76.863 177.553 1.889 0.089 2.452 1.651
84.449 131.730 1.963 0.058 2.429 1.651
69.802 184.154 1.881 0.085 2.373 1.651
84.236 29.055 1.856 0.092 2.462 1.651
78.213 182.726 1.898 0.083 2.614 1.652
66.949 327.787 0.529 0.045 2.683 1.652
70.936 170.149 2.325 0.101 2.382 1.652
81.166 12.450 1.939 0.125 2.404 1.652
78.888 92.891 2.096 0.053 2.599 1.653
87.309 106.928 2.166 0.080 2.464 1.653
81.816 177.647 1.945 0.077 2.391 1.653
84.727 176.348 2.178 0.072 2.485 1.654
76.593 185.281 1.926 0.083 2.380 1.654
80.020 204.550 2.168 0.079 2.435 1.654
87.918 53.746 2.238 0.098 2.464 1.655
84.485 174.174 2.146 0.071 2.437 1.655
81.990 159.538 1.924 0.070 2.437 1.656
83.981 170.362 2.090 0.071 2.414 1.656
70.853 168.822 2.351 0.101 2.505 1.656
72.950 174.327 2.197 0.103 2.461 1.656
84.158 167.829 2.079 0.068 2.432 1.657
75.490 64.822 nan nan 2.666 1.657
77.539 182.579 1.918 0.086 2.439 1.658
74.134 176.348 2.178 0.102 2.343 1.658
82.232 174.207 1.967 0.077 2.438 1.659
78.386 186.096 1.914 0.079 2.530 1.659
84.737 23.839 2.036 0.099 2.541 1.659
69.851 238.707 nan nan 2.237 1.659
77.751 183.674 1.920 0.084 2.650 1.660
67.050 298.453 1.399 0.018 2.176 1.660
80.549 10.244 2.109 0.130 2.319 1.661
68.893 183.977 2.076 0.100 2.635 1.661
72.251 154.895 2.171 0.059 2.329 1.661
78.860 200.624 2.032 0.072 2.429 1.661
82.271 179.170 2.008 0.078 2.586 1.662
68.692 182.726 nan nan 2.622 1.663
76.991 187.431 1.939 0.079 2.394 1.663
86.359 45.000 2.058 0.097 2.500 1.663
79.523 207.387 2.192 0.082 2.349 1.663
84.814 166.264 2.102 0.065 2.437 1.663
