################## FYI, April 2016 values
### Lats,Lons,PIOMAS SIT,CS2U SIT,CS2C SIT
76.198 179.534 2.376 1.413 0.555
78.811 127.674 1.806 1.367 0.555
78.694 202.751 2.163 1.387 0.556
73.224 286.736 1.313 1.187 0.556
78.334 76.097 1.190 1.423 0.556
77.466 133.550 1.556 1.253 0.556
76.737 351.733 1.367 1.165 0.556
78.035 190.257 2.142 1.226 0.557
60.333 188.563 0.674 1.298 0.557
59.607 185.349 0.623 1.232 0.557
79.224 198.812 2.152 1.583 0.558
70.001 190.045 2.850 1.685 0.558
71.038 63.587 0.934 1.162 0.558
79.561 86.923 1.351 1.507 0.558
77.710 207.734 2.216 1.311 0.559
62.273 177.896 nan 1.350 0.559
78.166 77.412 1.181 1.627 0.559
70.394 240.051 1.877 1.324 0.559
74.233 288.693 1.574 1.379 0.559
70.936 237.529 1.020 1.339 0.560
73.666 217.737 1.905 1.541 0.560
61.811 177.930 0.415 1.200 0.560
75.872 83.157 1.035 1.161 0.560
76.213 146.957 2.001 1.457 0.560
77.108 116.342 1.523 1.309 0.561
68.166 189.802 3.002 1.526 0.561
73.349 209.505 1.762 1.789 0.561
72.837 188.661 2.231 1.290 0.561
76.331 131.673 1.590 1.237 0.561
76.798 77.735 1.107 1.374 0.561
78.712 124.479 1.767 1.360 0.561
72.147 200.260 2.130 1.349 0.562
75.711 122.816 1.696 1.273 0.562
80.066 78.944 1.338 1.404 0.562
68.594 295.891 1.325 1.403 0.562
70.279 300.515 1.367 1.306 0.562
69.425 191.679 2.537 1.499 0.562
80.528 117.474 1.822 1.393 0.562
80.071 110.480 1.768 1.431 0.562
81.194 53.276 1.051 1.184 0.563
77.018 282.475 nan 1.322 0.563
78.408 85.006 1.291 1.593 0.563
59.113 189.082 0.701 1.240 0.564
81.280 200.298 2.236 1.621 0.564
73.471 297.087 1.453 1.277 0.564
75.009 69.394 1.010 1.305 0.564
70.741 223.107 1.362 1.203 0.564
76.902 236.174 3.665 1.194 0.564
72.651 221.849 1.603 1.123 0.565
63.830 188.690 0.896 1.288 0.565
77.947 134.246 1.689 1.254 0.565
72.053 169.535 2.499 1.468 0.565
67.322 191.757 2.391 1.713 0.565
71.220 232.787 1.064 1.279 0.566
76.902 208.101 2.175 1.449 0.566
73.230 289.163 1.430 1.180 0.566
67.274 192.313 2.189 1.539 0.566
77.214 146.449 1.836 1.445 0.566
82.495 52.275 1.332 1.607 0.566
79.885 80.433 1.338 1.510 0.567
74.777 194.959 2.010 1.393 0.567
73.367 290.148 1.478 1.234 0.567
72.011 289.341 1.289 1.257 0.567
70.117 237.479 1.301 1.206 0.568
74.558 194.744 2.007 1.436 0.568
75.213 74.592 1.002 1.409 0.568
73.367 152.223 3.000 1.353 0.568
76.559 127.539 1.610 1.240 0.568
80.147 70.741 1.309 1.725 0.568
80.015 45.000 0.708 1.144 0.569
73.845 284.906 1.228 1.208 0.569
76.960 188.409 2.131 1.330 0.569
69.505 295.017 1.228 1.471 0.569
81.532 62.418 0.933 1.439 0.569
68.286 297.496 1.448 1.107 0.569
76.664 227.045 2.486 1.356 0.569
69.104 297.255 1.307 1.356 0.569
71.940 197.758 2.154 1.419 0.569
76.798 204.605 2.105 1.320 0.569
73.270 296.737 1.400 1.282 0.570
78.811 37.674 0.644 1.221 0.570
80.071 106.390 1.787 1.288 0.570
69.628 180.317 2.165 1.579 0.570
75.469 66.801 1.013 1.770 0.571
73.939 233.531 1.653 1.591 0.571
72.757 215.451 1.660 1.252 0.571
76.646 91.444 0.743 1.489 0.571
74.995 195.180 2.014 1.541 0.571
73.876 63.970 1.033 1.499 0.571
74.162 60.709 1.285 1.515 0.572
74.588 197.379 1.960 1.424 0.572
70.444 217.991 1.848 1.281 0.572
71.541 297.970 1.325 1.200 0.572
79.801 192.051 2.143 1.421 0.573
79.309 119.521 1.796 1.325 0.574
78.218 73.980 1.189 1.509 0.574
76.191 133.683 1.487 1.143 0.574
71.538 232.921 1.071 1.223 0.574
72.085 198.662 2.127 1.363 0.574
70.184 190.800 2.692 1.428 0.574
80.328 79.992 1.325 1.408 0.575
70.832 219.763 1.531 1.294 0.575
73.542 188.241 2.179 1.292 0.575
75.962 182.291 2.344 1.526 0.575
74.178 115.656 nan 1.414 0.575
77.722 140.932 1.706 1.309 0.575
77.088 87.510 1.054 1.690 0.575
70.316 294.661 1.321 1.400 0.575
77.993 191.310 2.137 1.227 0.575
77.506 143.027 1.729 1.402 0.576
82.040 87.580 1.392 1.578 0.576
60.168 187.638 0.666 1.213 0.576
70.912 224.523 1.279 1.215 0.576
80.770 100.491 1.929 1.303 0.577
73.835 202.467 1.845 1.122 0.577
76.034 188.781 2.154 1.362 0.577
71.749 296.723 1.321 1.515 0.578
81.767 33.906 1.467 1.401 0.578
81.092 83.501 1.199 1.565 0.578
77.510 85.365 1.155 1.666 0.578
81.115 103.861 1.791 1.311 0.578
78.213 205.346 2.196 1.612 0.578
82.323 66.801 1.714 1.457 0.578
73.389 302.293 1.273 1.436 0.578
78.265 135.774 1.760 1.402 0.578
82.495 37.725 1.498 1.305 0.579
72.995 68.691 0.971 1.183 0.579
76.480 80.929 1.069 1.566 0.579
72.616 59.290 1.003 1.191 0.580
71.538 294.848 1.376 1.319 0.580
75.087 162.929 2.357 1.430 0.580
77.628 134.265 1.591 1.238 0.580
78.632 216.983 2.406 1.495 0.580
74.496 77.876 1.046 1.239 0.580
71.212 299.787 1.348 1.128 0.581
81.132 26.241 1.538 1.426 0.581
74.256 233.702 1.788 1.541 0.581
73.657 160.320 2.652 1.461 0.581
71.212 178.285 1.204 1.354 0.581
71.632 298.918 1.332 1.049 0.581
67.143 191.088 2.718 1.966 0.581
76.335 122.255 1.629 1.387 0.581
71.915 210.231 1.692 1.310 0.581
72.354 297.708 1.328 1.084 0.581
71.985 291.602 1.428 1.173 0.581
68.789 57.575 nan 0.982 0.582
75.490 154.822 2.322 1.708 0.582
78.478 190.654 2.150 1.306 0.582
82.489 69.944 1.516 1.809 0.582
76.829 133.620 1.449 1.356 0.582
79.304 51.809 0.697 1.506 0.583
75.983 119.233 1.701 1.304 0.583
75.676 150.422 2.067 1.362 0.583
79.990 111.682 1.765 1.412 0.583
74.275 65.082 1.125 1.439 0.583
74.667 76.880 1.022 1.180 0.583
73.224 163.264 2.610 1.417 0.583
71.192 176.915 1.629 1.440 0.583
71.318 213.212 1.606 1.263 0.583
71.152 198.435 2.382 1.370 0.583
76.925 170.618 2.295 1.523 0.584
74.634 211.251 1.929 1.422 0.584
74.928 201.405 1.912 1.426 0.584
71.563 201.088 1.890 1.729 0.584
77.187 76.329 1.128 1.408 0.584
72.953 208.761 1.733 1.382 0.584
77.302 183.545 2.225 1.528 0.584
81.779 19.916 1.312 1.757 0.584
73.567 74.539 nan 1.253 0.584
71.351 339.161 0.708 1.709 0.584
81.286 98.130 2.022 1.393 0.584
74.834 124.749 1.422 1.134 0.584
70.326 296.125 1.403 1.682 0.585
69.688 299.548 1.438 1.193 0.585
73.288 195.998 1.940 1.478 0.585
80.727 348.147 1.270 1.353 0.586
77.018 192.475 2.080 1.126 0.586
72.701 291.732 1.416 1.349 0.586
76.368 185.194 2.242 1.441 0.586
76.454 129.623 1.606 1.314 0.586
74.884 297.897 1.723 1.144 0.586
74.424 201.571 1.883 1.437 0.586
71.507 340.463 0.807 1.332 0.587
72.587 161.565 2.706 1.387 0.587
72.360 290.513 1.359 1.268 0.587
68.582 294.544 0.974 1.342 0.588
75.275 123.811 1.673 1.372 0.588
81.473 99.834 1.882 1.509 0.588
81.491 73.951 1.368 1.378 0.588
73.267 302.943 1.206 2.358 0.588
75.833 212.053 2.093 1.495 0.588
70.982 300.964 1.254 1.202 0.588
79.855 45.895 0.679 1.195 0.588
74.437 224.415 2.181 1.486 0.588
73.016 288.914 1.386 1.251 0.588
74.162 209.291 1.857 1.356 0.589
73.058 65.304 0.906 1.424 0.589
69.064 190.222 2.811 1.479 0.589
81.030 99.345 2.096 1.322 0.589
70.670 174.323 1.459 1.475 0.590
82.065 71.053 1.433 1.588 0.590
74.777 298.644 1.661 1.380 0.590
77.801 108.768 1.576 1.339 0.590
61.148 186.986 0.625 1.271 0.590
74.044 202.775 1.848 1.513 0.591
82.448 54.660 1.316 1.586 0.591
76.480 189.072 2.132 1.433 0.591
71.721 199.772 2.157 1.448 0.591
82.264 55.620 1.273 1.530 0.591
75.080 155.556 2.440 1.533 0.591
79.309 209.521 2.281 1.467 0.591
72.852 74.416 nan 1.227 0.591
77.214 213.551 2.284 1.469 0.592
74.834 218.991 2.121 1.694 0.592
75.926 217.875 2.221 1.417 0.592
77.405 193.912 2.097 1.530 0.592
78.162 95.981 1.343 1.185 0.592
68.690 298.055 1.372 1.266 0.593
70.591 239.720 1.873 1.254 0.593
75.375 199.269 1.955 1.448 0.593
73.288 159.128 2.774 1.430 0.593
76.089 204.291 2.016 1.405 0.593
77.955 144.090 1.870 1.338 0.593
80.286 78.690 1.335 1.785 0.593
74.961 124.046 1.608 1.222 0.594
70.821 194.607 2.483 1.357 0.594
71.438 231.394 1.135 1.324 0.594
82.232 42.663 1.294 1.539 0.594
69.648 191.807 2.520 1.512 0.594
79.698 81.870 1.344 1.462 0.594
79.351 89.397 1.373 1.540 0.595
77.286 131.424 1.578 1.310 0.595
75.138 201.721 1.924 1.417 0.595
70.688 213.598 1.316 1.548 0.595
71.856 290.681 1.354 1.368 0.595
72.625 216.055 1.639 1.277 0.595
71.839 155.497 2.816 1.412 0.595
81.749 41.698 1.145 1.562 0.596
71.918 192.567 2.309 1.358 0.596
80.020 65.450 1.488 1.328 0.596
76.198 152.393 2.092 1.535 0.596
63.674 179.262 nan 1.343 0.597
79.547 184.304 2.154 1.539 0.597
73.873 297.814 1.505 1.224 0.597
81.915 79.624 1.348 1.467 0.597
78.901 203.199 2.170 1.599 0.597
72.136 195.698 2.161 1.396 0.598
72.763 190.138 2.161 1.454 0.598
77.088 92.490 0.924 1.692 0.598
75.919 174.971 2.440 1.546 0.599
77.214 352.439 1.452 1.283 0.599
74.884 117.897 1.720 1.223 0.599
75.518 181.332 2.403 1.345 0.599
71.607 169.789 2.363 1.549 0.599
75.472 281.136 0.958 1.373 0.599
71.563 212.042 1.676 1.259 0.599
71.422 189.405 2.695 1.444 0.599
78.699 169.136 2.196 1.349 0.600
70.538 192.349 2.492 1.431 0.600
77.628 81.135 1.173 3.236 0.600
79.122 178.229 2.176 1.361 0.600
64.981 23.674 nan 1.082 0.600
77.947 167.645 2.201 1.510 0.600
78.399 124.765 1.716 1.448 0.600
73.166 152.580 2.979 1.994 0.600
74.555 239.893 1.458 1.428 0.600
68.263 191.659 2.370 1.388 0.600
78.920 168.917 2.190 1.383 0.601
80.359 109.699 1.776 1.368 0.601
77.310 134.284 1.502 1.264 0.601
75.299 69.905 1.160 1.400 0.601
68.388 192.950 2.046 1.405 0.601
75.521 122.335 1.706 1.229 0.601
80.328 116.862 1.812 1.362 0.601
72.068 290.934 1.383 1.407 0.601
79.280 111.468 1.777 1.478 0.602
70.728 64.781 0.997 1.283 0.602
71.184 202.119 1.697 1.494 0.602
77.751 130.544 1.660 1.352 0.602
77.026 213.003 2.268 1.246 0.602
70.585 226.409 1.164 1.242 0.602
75.518 197.592 1.981 1.483 0.603
71.125 294.274 1.430 1.408 0.603
76.198 117.607 1.645 1.259 0.603
73.657 119.208 nan 2.470 0.603
70.037 233.711 0.814 1.360 0.603
71.241 63.281 0.917 1.288 0.603
72.861 297.741 1.379 1.146 0.603
75.083 118.301 1.803 1.527 0.603
70.045 338.499 nan 1.217 0.603
78.961 170.059 2.180 1.543 0.604
73.121 202.297 1.831 1.463 0.604
76.623 78.879 1.098 1.337 0.604
74.437 135.585 1.798 1.227 0.604
76.487 150.668 2.047 1.413 0.604
79.108 113.663 1.751 1.346 0.605
75.292 296.761 1.948 1.237 0.605
75.282 118.715 1.784 1.416 0.605
78.179 38.066 0.601 1.246 0.605
72.110 292.537 1.457 1.329 0.606
82.078 43.854 1.231 1.480 0.606
70.099 223.167 1.484 1.253 0.606
77.813 169.931 2.231 1.337 0.606
73.197 301.884 1.399 1.412 0.606
69.785 175.210 nan 1.666 0.606
73.579 200.418 1.867 1.578 0.606
69.385 272.191 1.562 0.971 0.606
76.664 190.176 2.106 1.240 0.606
74.807 190.646 2.112 1.320 0.606
70.106 224.083 1.437 1.492 0.606
78.920 348.917 1.193 1.381 0.607
76.198 154.477 2.017 1.481 0.607
78.183 355.101 1.660 1.379 0.607
81.598 90.764 1.219 1.447 0.607
79.361 163.474 2.182 1.464 0.608
79.935 198.838 2.173 1.749 0.608
80.475 89.326 1.073 1.742 0.608
75.189 117.536 1.771 1.376 0.608
79.080 84.699 1.361 1.423 0.608
71.901 292.264 1.448 1.318 0.608
73.741 210.285 1.816 1.359 0.609
73.444 160.582 2.672 1.548 0.609
72.692 58.271 1.102 1.332 0.609
70.099 226.833 1.056 1.341 0.609
79.020 117.350 1.770 1.329 0.609
77.230 141.419 1.523 1.397 0.609
75.172 119.476 1.796 1.256 0.609
76.136 78.326 1.060 1.279 0.609
80.523 114.444 1.795 1.471 0.610
76.913 128.737 1.573 1.379 0.610
76.925 80.618 1.119 1.531 0.610
75.462 124.303 1.654 1.491 0.610
76.195 225.000 2.405 1.844 0.610
71.122 174.188 1.820 1.394 0.610
73.892 212.471 1.861 1.535 0.610
82.713 46.245 1.442 1.642 0.610
78.317 232.800 3.304 1.641 0.611
70.475 300.851 1.315 1.184 0.611
70.109 171.870 1.049 1.660 0.611
72.438 293.776 1.370 1.311 0.611
78.001 142.595 1.860 1.438 0.611
80.946 102.144 1.841 1.381 0.611
75.333 215.028 2.084 1.391 0.611
76.257 346.304 1.034 1.521 0.611
82.562 71.565 1.479 1.598 0.611
70.339 338.868 nan 1.625 0.612
74.864 209.798 1.929 1.394 0.612
73.151 209.129 1.742 1.600 0.612
71.746 172.569 2.253 1.517 0.612
82.277 70.514 1.474 1.716 0.612
76.771 129.495 1.578 1.315 0.612
77.587 161.565 2.072 1.441 0.612
68.493 333.569 nan 1.169 0.612
72.045 65.200 0.953 1.422 0.612
79.801 347.949 1.013 1.388 0.613
75.694 154.440 2.248 1.448 0.613
79.294 107.676 1.895 1.408 0.613
74.578 61.756 1.928 1.586 0.613
68.215 192.240 2.152 1.627 0.613
74.754 126.617 1.593 1.275 0.614
77.132 165.358 2.109 1.438 0.614
75.172 66.346 1.188 1.633 0.614
77.405 208.163 2.210 1.397 0.614
82.009 95.631 1.682 1.387 0.615
77.863 141.754 1.784 1.470 0.615
64.774 188.493 0.582 1.292 0.615
70.901 239.962 1.909 1.525 0.615
72.196 195.001 2.175 1.385 0.616
74.918 188.130 2.187 1.437 0.616
70.907 226.432 1.220 1.250 0.616
78.988 128.387 1.836 1.274 0.616
75.998 80.311 1.031 1.245 0.616
77.938 132.740 1.690 1.451 0.616
74.079 63.616 1.154 1.433 0.616
76.983 132.905 1.467 1.408 0.616
72.139 155.854 3.020 1.297 0.616
70.530 296.417 1.390 1.339 0.616
77.959 122.062 1.618 1.411 0.616
73.508 189.013 2.138 1.371 0.616
77.238 167.307 2.176 1.507 0.616
74.985 191.646 2.099 1.428 0.616
62.042 177.913 nan 1.351 0.617
79.509 198.048 2.158 1.609 0.617
78.149 147.362 1.902 1.551 0.617
79.722 198.435 2.164 1.644 0.617
74.019 288.435 1.536 1.317 0.617
77.506 168.085 2.195 1.431 0.618
72.354 285.895 0.699 1.561 0.618
71.867 193.261 2.304 1.425 0.618
69.777 189.934 2.879 1.571 0.618
82.617 189.605 2.161 1.587 0.618
71.671 228.979 1.183 1.605 0.619
67.720 192.560 2.036 1.576 0.619
77.938 200.120 2.132 1.322 0.619
80.199 202.166 2.208 1.625 0.619
77.266 84.440 1.126 1.632 0.619
73.154 289.885 1.428 1.327 0.619
74.204 215.159 1.941 1.466 0.619
79.403 113.039 1.754 1.367 0.619
71.342 63.898 0.940 1.317 0.619
72.110 202.537 2.234 1.368 0.619
74.372 197.133 1.958 1.460 0.620
71.632 294.212 1.406 1.472 0.620
79.394 125.538 1.849 1.382 0.620
79.801 102.051 nan 1.345 0.620
72.048 208.009 1.848 1.383 0.621
70.551 58.241 0.844 1.112 0.621
79.122 206.301 2.218 1.592 0.621
79.020 207.350 2.233 1.513 0.621
80.924 118.780 1.843 1.552 0.622
64.106 195.430 nan 1.288 0.622
66.874 191.529 2.442 1.569 0.622
76.401 183.311 2.289 1.382 0.622
77.959 32.062 0.599 1.594 0.622
71.458 188.720 2.772 1.779 0.622
71.233 224.514 1.279 1.255 0.622
81.286 188.130 2.120 1.567 0.622
78.806 209.389 2.270 1.501 0.622
78.694 120.379 1.733 1.422 0.622
79.610 66.477 1.342 1.386 0.623
73.567 344.539 1.038 1.254 0.623
66.510 190.231 2.292 1.730 0.623
76.794 208.960 2.177 1.231 0.623
75.897 154.047 2.127 1.623 0.623
67.251 298.724 1.586 1.424 0.623
71.985 201.602 2.270 1.444 0.624
74.717 158.902 2.448 1.431 0.624
72.757 205.062 1.920 1.265 0.624
77.649 147.609 1.882 1.399 0.624
61.124 181.572 0.838 1.322 0.625
78.874 167.784 2.198 1.541 0.625
79.920 118.560 1.818 1.485 0.625
72.406 202.141 2.115 1.418 0.625
73.285 171.107 2.636 1.510 0.625
78.090 131.947 1.714 1.530 0.626
75.973 180.458 2.380 1.502 0.626
70.800 293.110 1.363 1.543 0.626
78.770 121.945 1.760 1.416 0.626
72.305 300.964 1.291 1.398 0.626
75.251 190.968 2.112 1.430 0.626
77.010 126.573 1.565 1.286 0.626
76.499 137.694 0.792 1.219 0.626
70.974 201.864 nan 1.622 0.627
74.985 168.354 2.442 1.614 0.627
75.521 180.444 2.420 1.425 0.627
72.728 199.378 1.944 1.421 0.627
75.327 346.283 0.997 1.638 0.627
73.567 208.142 1.790 1.537 0.627
75.431 201.228 1.947 1.499 0.627
75.295 180.437 2.444 1.417 0.627
69.709 241.871 1.723 1.367 0.628
78.988 112.126 1.757 1.350 0.628
77.405 129.218 1.612 1.426 0.628
76.147 144.894 1.817 1.435 0.628
79.624 190.582 2.146 1.625 0.628
74.870 196.821 1.978 1.402 0.628
78.434 191.746 2.146 1.331 0.628
76.401 123.559 1.614 1.485 0.628
78.137 97.058 1.398 1.543 0.628
70.896 174.256 1.654 1.404 0.628
77.784 133.512 1.644 1.442 0.628
73.876 280.840 nan 1.478 0.628
76.387 184.254 2.269 1.461 0.629
76.529 192.995 2.071 1.371 0.629
77.100 90.498 0.973 1.488 0.629
70.488 234.386 1.124 1.234 0.629
71.203 192.789 2.444 1.419 0.629
78.961 147.440 1.965 1.658 0.629
78.856 84.806 1.348 1.517 0.629
71.474 192.265 2.418 1.440 0.629
72.415 195.191 2.110 1.336 0.630
76.775 124.634 1.571 1.408 0.630
67.978 297.745 nan 1.210 0.631
75.694 295.560 1.788 1.470 0.631
79.323 184.214 2.159 1.485 0.631
76.202 75.399 1.055 1.418 0.631
71.774 201.342 2.080 1.478 0.631
80.930 107.987 1.786 1.502 0.631
69.155 192.160 2.461 1.332 0.631
69.993 66.463 nan 1.426 0.631
72.225 173.100 2.398 1.561 0.631
72.331 221.906 1.518 1.293 0.632
72.256 206.727 1.953 1.253 0.632
77.266 95.560 0.976 1.257 0.632
76.596 128.884 1.601 1.309 0.632
64.535 191.509 0.827 1.301 0.632
71.582 198.877 2.225 1.455 0.633
79.571 110.772 1.774 1.465 0.633
70.739 176.987 1.547 1.584 0.633
69.003 296.428 1.235 1.465 0.633
74.667 193.120 2.047 1.535 0.633
76.902 151.899 1.897 1.550 0.633
81.822 66.595 1.916 1.573 0.634
72.701 68.268 0.991 1.268 0.634
74.585 266.241 nan 1.134 0.634
70.901 217.342 1.429 1.312 0.634
70.285 340.324 0.936 1.601 0.634
78.920 78.917 1.256 1.473 0.635
71.718 232.496 1.078 1.243 0.635
75.019 125.238 1.608 1.417 0.635
82.495 179.145 2.103 1.652 0.635
78.901 90.579 1.453 2.009 0.635
68.840 169.886 nan 1.379 0.635
70.512 219.848 1.654 1.294 0.636
77.859 158.887 2.013 1.514 0.636
79.518 65.353 1.411 1.360 0.636
72.320 67.184 1.012 1.365 0.636
70.617 298.796 1.382 1.130 0.636
78.739 170.256 2.190 1.602 0.637
80.781 110.638 1.786 1.462 0.637
68.308 191.077 2.549 1.504 0.637
81.915 42.754 1.183 1.626 0.637
81.767 165.018 2.079 1.562 0.637
76.664 349.824 1.262 1.669 0.637
75.378 155.993 2.274 1.618 0.637
72.941 289.628 1.388 1.276 0.638
71.293 210.727 1.997 1.422 0.638
77.274 124.951 1.570 1.397 0.638
75.292 178.688 2.497 1.530 0.638
80.678 13.201 1.540 1.522 0.638
79.108 203.663 2.181 1.567 0.638
75.285 182.186 2.390 1.501 0.639
62.137 191.949 0.791 1.524 0.639
76.023 212.542 2.131 1.440 0.639
76.702 80.776 1.094 1.488 0.639
72.147 290.260 1.338 1.227 0.639
73.121 157.703 2.841 1.372 0.639
72.578 268.891 1.703 1.502 0.640
62.984 180.240 1.205 1.355 0.640
79.571 181.848 2.156 1.501 0.640
81.064 97.927 2.114 1.195 0.640
79.361 196.526 2.151 1.553 0.640
75.087 213.331 2.017 1.398 0.640
70.086 222.252 1.534 1.271 0.640
72.110 210.593 1.635 1.966 0.641
77.677 346.849 1.042 1.661 0.641
71.615 175.440 1.989 1.401 0.641
78.386 130.301 1.754 1.374 0.641
78.478 169.346 2.204 1.333 0.641
79.698 59.250 1.534 1.803 0.641
74.246 59.597 nan 1.565 0.641
72.248 208.350 1.811 1.419 0.641
79.576 53.746 0.755 1.547 0.641
73.851 275.988 nan 1.642 0.642
80.199 84.094 1.314 2.097 0.642
74.304 197.916 1.941 1.430 0.642
77.896 346.608 1.032 1.754 0.642
82.678 96.147 1.734 1.696 0.642
79.210 145.154 1.958 1.522 0.642
71.999 173.186 2.325 1.522 0.642
79.489 111.915 1.766 1.504 0.642
77.143 144.230 1.705 1.573 0.642
81.030 27.525 1.587 1.376 0.643
77.649 159.261 2.005 1.580 0.643
81.767 104.982 1.763 1.663 0.643
74.227 130.380 1.701 1.551 0.643
71.940 298.639 1.314 1.201 0.643
78.360 97.193 1.105 1.879 0.643
79.140 168.690 2.180 1.442 0.644
79.610 113.523 1.763 1.449 0.644
71.646 297.350 1.317 1.268 0.644
82.495 180.855 2.108 1.531 0.644
78.069 139.574 1.799 1.371 0.644
77.661 352.164 1.510 1.228 0.644
74.998 185.583 2.281 1.452 0.644
78.338 123.232 1.693 1.452 0.645
74.549 185.421 2.300 1.620 0.645
74.272 123.350 1.227 1.237 0.645
71.716 171.870 2.275 1.580 0.645
78.499 209.814 2.273 1.653 0.645
79.537 44.132 0.661 1.270 0.646
79.080 125.811 1.831 1.363 0.646
77.018 167.525 2.173 1.485 0.646
79.403 190.359 2.152 1.528 0.647
71.949 205.448 2.254 1.515 0.647
76.016 72.728 1.119 1.616 0.647
80.727 115.017 1.804 1.576 0.647
71.643 290.433 1.322 1.217 0.648
72.852 65.618 0.917 1.428 0.648
79.751 76.724 1.317 1.496 0.648
73.291 131.730 1.718 1.165 0.648
78.717 117.838 1.737 1.389 0.648
83.197 122.905 1.947 1.581 0.648
77.010 163.443 2.045 1.479 0.648
83.736 65.726 1.532 1.843 0.648
76.695 194.153 2.065 1.434 0.649
71.176 238.684 nan 1.269 0.649
69.868 236.399 nan 1.401 0.649
74.198 219.232 2.049 1.461 0.649
82.046 89.193 1.421 2.777 0.649
77.772 168.896 2.209 1.560 0.649
79.533 192.995 2.151 1.406 0.649
77.959 184.808 2.176 1.392 0.650
71.971 187.524 2.653 1.618 0.650
78.897 178.264 2.185 1.529 0.650
77.863 128.246 1.671 1.371 0.650
72.153 297.372 1.310 1.313 0.650
72.196 291.869 1.446 1.316 0.650
74.470 172.104 2.550 1.413 0.650
78.739 46.614 0.592 1.584 0.650
72.357 153.925 3.013 1.309 0.651
70.966 176.952 1.475 1.466 0.651
71.323 240.811 1.963 1.165 0.651
76.242 217.711 2.252 1.545 0.651
77.191 142.829 1.620 1.388 0.651
77.805 204.444 2.171 1.492 0.652
78.308 204.353 2.182 1.415 0.652
80.996 106.631 1.782 1.410 0.652
78.632 126.983 1.775 1.449 0.652
70.238 175.101 1.022 1.501 0.653
77.010 143.427 1.622 1.421 0.653
75.189 205.594 1.920 1.568 0.653
74.372 267.117 1.693 1.325 0.653
68.981 299.174 1.403 1.163 0.653
73.444 289.418 1.473 1.355 0.653
73.955 66.485 0.948 1.367 0.654
72.022 203.199 2.255 1.480 0.654
73.766 81.646 nan 1.192 0.654
72.941 199.628 1.877 1.429 0.654
77.714 146.165 1.871 1.490 0.655
76.702 205.484 2.105 1.365 0.655
70.109 241.260 nan 1.356 0.655
79.280 83.395 1.342 1.534 0.655
77.587 124.695 1.602 1.435 0.655
78.712 195.555 2.144 1.319 0.655
75.790 204.744 1.987 1.564 0.656
75.567 126.781 1.643 1.476 0.656
73.939 196.661 1.953 1.681 0.656
74.372 199.737 1.909 1.241 0.656
73.626 222.776 1.919 1.471 0.656
69.909 241.569 1.836 1.507 0.656
76.886 349.651 1.268 1.749 0.656
82.065 48.434 1.222 1.417 0.656
74.214 188.591 2.156 1.500 0.657
72.299 198.895 2.072 1.339 0.657
77.649 122.391 1.579 1.414 0.658
75.951 148.722 nan 1.715 0.658
71.079 199.081 2.224 1.520 0.658
75.172 209.476 1.960 1.299 0.658
75.811 188.643 2.162 1.473 0.658
75.694 184.950 2.282 1.572 0.658
68.782 298.877 1.385 1.184 0.658
77.959 355.192 1.695 1.504 0.658
76.480 170.928 2.336 1.489 0.659
71.057 238.103 nan 1.409 0.659
77.381 149.560 1.886 1.456 0.659
71.425 293.927 1.420 1.493 0.660
74.382 177.940 2.632 1.372 0.660
73.315 301.228 1.413 1.386 0.660
78.460 122.300 1.708 1.430 0.660
75.518 215.538 2.121 1.818 0.660
81.356 108.905 1.787 1.399 0.661
76.902 213.826 2.261 1.382 0.661
81.688 37.333 1.261 1.456 0.661
69.613 295.858 1.323 1.485 0.661
79.885 189.567 2.141 1.370 0.661
74.975 209.055 1.928 1.568 0.661
73.769 65.031 0.970 1.629 0.661
75.786 218.589 2.219 1.730 0.661
75.556 225.000 2.369 1.511 0.662
75.254 210.665 1.989 1.650 0.662
78.888 210.964 2.302 1.566 0.663
75.431 158.772 2.248 1.695 0.663
78.495 195.255 2.139 1.249 0.664
81.822 180.785 2.101 1.523 0.664
74.275 223.843 2.127 1.479 0.664
83.507 122.320 1.945 1.519 0.664
80.071 143.259 1.955 1.405 0.664
74.379 117.854 1.208 1.300 0.664
76.034 278.781 nan 1.234 0.665
73.061 188.775 2.162 1.412 0.665
78.988 202.126 2.158 1.715 0.665
75.694 191.310 2.099 1.402 0.665
71.788 168.968 2.456 1.605 0.665
70.140 191.437 2.588 1.707 0.665
81.373 180.744 2.100 1.612 0.665
80.286 101.310 1.764 1.432 0.666
