################## FYI, April 2011 values
### Lats,Lons,PIOMAS SIT,CS2U SIT,CS2C SIT
71.604 292.647 1.269 1.117 0.117
74.372 182.883 1.980 1.548 0.118
77.539 182.579 1.962 1.651 0.118
74.667 66.251 1.305 1.291 0.118
80.020 114.550 1.927 1.214 0.118
76.275 145.660 1.166 1.182 0.118
72.534 299.699 1.240 1.175 0.118
73.248 170.348 1.815 1.382 0.118
78.579 121.350 1.752 1.176 0.118
79.057 83.530 1.716 1.341 0.119
72.441 287.507 1.408 1.211 0.119
70.140 172.513 1.388 1.439 0.119
68.381 298.301 1.048 1.342 0.119
72.804 268.877 1.568 1.340 0.119
79.722 115.168 1.916 1.219 0.119
64.575 182.291 0.613 1.400 0.119
72.953 151.239 1.557 1.088 0.120
75.648 124.808 1.530 0.977 0.120
76.060 157.770 1.887 1.278 0.120
71.356 163.532 1.573 1.144 0.120
70.733 296.715 1.223 1.125 0.120
77.884 149.400 1.870 1.535 0.120
78.725 138.225 1.958 1.488 0.120
69.800 298.993 1.207 1.067 0.120
78.107 151.260 1.926 1.412 0.120
72.357 206.075 2.081 1.545 0.121
67.778 296.175 nan 1.097 0.121
78.001 180.535 1.954 1.462 0.122
77.096 181.494 1.957 1.733 0.122
76.413 182.366 1.962 1.566 0.122
73.130 164.946 1.762 1.414 0.122
74.506 290.799 1.418 1.867 0.122
79.389 121.171 1.840 1.308 0.122
70.572 162.824 1.479 1.157 0.123
79.080 287.319 1.147 1.849 0.123
79.990 68.318 2.028 1.534 0.123
72.763 302.758 1.147 1.381 0.123
58.815 191.964 0.559 1.247 0.123
76.027 133.047 1.982 1.094 0.123
73.917 79.946 1.116 0.947 0.124
71.643 290.433 1.323 1.147 0.124
71.419 183.122 1.489 1.502 0.124
73.257 215.716 2.003 1.635 0.124
69.613 182.215 1.393 1.515 0.124
82.901 83.660 2.249 1.551 0.124
72.995 158.691 1.744 1.472 0.125
74.948 161.295 1.814 2.000 0.125
71.682 211.446 1.963 1.492 0.125
71.721 160.228 1.583 1.282 0.125
73.462 256.247 1.990 1.274 0.126
72.508 286.805 1.193 1.344 0.126
70.417 298.479 1.236 1.285 0.126
76.353 135.666 1.870 1.263 0.126
76.220 80.154 1.603 1.338 0.126
78.421 136.569 1.918 1.407 0.126
77.801 29.157 1.388 1.651 0.126
75.800 199.867 2.002 1.739 0.126
73.892 212.471 1.940 1.391 0.127
64.336 320.356 0.442 0.956 0.127
73.845 284.906 1.452 1.154 0.128
74.054 129.857 1.554 1.084 0.128
77.640 36.142 1.272 1.446 0.128
74.340 345.466 1.210 1.268 0.128
72.294 175.267 2.056 1.596 0.129
79.845 79.186 1.799 1.555 0.129
76.806 26.783 1.320 1.455 0.129
73.330 292.590 1.272 1.173 0.130
66.914 329.804 0.594 1.197 0.130
75.584 294.370 0.913 1.106 0.130
71.441 64.522 1.471 1.174 0.131
74.252 246.909 nan 1.457 0.131
69.805 218.211 nan 1.460 0.131
77.147 32.164 1.223 1.356 0.131
72.572 218.718 2.120 1.457 0.131
77.206 152.312 1.823 1.435 0.131
77.993 168.690 1.839 1.825 0.131
65.891 300.044 0.945 0.911 0.131
75.448 84.245 1.473 1.157 0.132
67.850 299.564 0.979 1.129 0.132
75.584 155.630 1.800 1.437 0.132
71.870 161.565 1.636 1.550 0.132
72.233 191.310 1.712 1.771 0.133
70.710 293.725 1.151 1.124 0.133
73.407 284.507 1.341 1.405 0.133
81.816 87.647 2.193 1.584 0.133
72.728 289.378 1.340 1.264 0.133
79.707 54.752 1.503 1.471 0.133
76.268 157.416 1.893 1.489 0.134
75.261 202.855 1.970 1.783 0.134
73.242 66.701 1.577 1.209 0.134
75.662 288.719 1.130 1.295 0.135
71.724 197.543 1.686 1.646 0.135
77.624 284.162 0.788 1.166 0.135
78.961 122.560 1.815 1.343 0.135
76.275 124.340 1.590 1.103 0.135
80.523 65.556 2.688 1.735 0.135
70.483 164.281 1.559 1.253 0.135
71.966 219.943 2.197 1.605 0.135
72.941 287.241 1.394 1.397 0.135
72.230 156.516 1.563 1.375 0.136
80.071 110.480 1.886 1.165 0.136
73.450 66.393 1.454 1.106 0.136
67.651 330.721 0.432 1.919 0.136
70.022 296.421 1.194 1.078 0.136
72.965 207.072 2.135 1.402 0.136
75.019 72.108 1.429 1.389 0.136
78.304 150.732 1.938 1.360 0.136
81.373 52.386 2.855 1.344 0.136
73.176 185.749 1.878 1.498 0.137
67.573 297.209 nan 0.999 0.137
71.125 294.274 1.229 1.158 0.137
67.451 298.999 1.078 1.075 0.137
69.513 296.424 1.108 1.184 0.137
78.650 32.905 1.667 1.714 0.137
77.661 187.836 1.974 1.840 0.137
75.285 294.806 1.295 1.143 0.137
68.180 298.020 1.023 1.044 0.137
76.198 205.523 2.048 1.525 0.137
70.122 64.160 1.158 1.454 0.137
73.965 208.899 1.978 1.453 0.137
71.438 178.264 1.683 1.596 0.137
75.059 120.225 1.304 0.973 0.137
72.248 298.350 1.306 1.155 0.137
71.741 298.301 1.323 1.132 0.138
74.774 213.573 1.988 1.447 0.138
74.447 251.042 1.275 1.564 0.138
73.288 159.128 1.763 1.562 0.138
69.172 180.310 0.777 1.548 0.138
76.162 131.055 1.868 1.087 0.139
76.309 130.347 1.794 1.010 0.139
75.223 185.667 1.935 1.563 0.139
71.856 290.681 1.347 1.203 0.139
74.549 67.348 1.357 1.289 0.139
72.045 294.800 1.284 1.145 0.140
73.061 298.095 1.219 1.248 0.140
76.875 180.490 1.952 1.896 0.140
76.387 85.746 1.306 1.370 0.140
73.645 213.799 1.967 1.573 0.140
74.054 258.215 1.997 1.287 0.141
75.926 127.875 1.696 1.189 0.141
76.593 185.281 1.956 1.616 0.141
75.327 283.717 1.356 1.334 0.141
74.777 61.356 0.733 1.133 0.141
82.549 47.437 2.179 1.946 0.141
77.896 129.738 1.762 1.359 0.141
75.059 300.225 1.107 1.348 0.141
78.557 131.028 1.830 1.268 0.142
75.378 294.007 0.993 1.236 0.142
75.747 127.321 1.653 1.063 0.142
80.112 113.369 1.929 1.237 0.142
77.187 113.199 1.043 0.887 0.143
74.874 70.489 1.389 1.280 0.143
72.754 298.402 1.239 1.311 0.143
77.458 121.842 1.599 1.084 0.143
75.790 294.744 0.840 1.308 0.144
77.100 179.502 1.942 1.835 0.144
75.901 123.311 1.539 0.987 0.144
72.757 295.062 1.255 1.242 0.144
76.476 22.949 1.100 1.363 0.144
75.947 71.854 1.733 1.462 0.144
78.213 124.144 1.720 1.305 0.145
71.646 256.900 1.760 1.333 0.145
69.104 279.615 nan 1.055 0.145
74.717 285.772 1.390 1.166 0.145
81.115 103.861 2.011 1.287 0.145
73.657 289.680 1.325 1.308 0.145
72.325 266.719 nan 1.287 0.145
79.112 28.940 1.745 1.541 0.145
78.725 48.225 1.363 1.649 0.145
72.692 284.668 nan 1.441 0.145
70.789 199.496 nan 1.201 0.146
76.798 65.395 nan 1.268 0.146
71.458 188.720 1.548 1.533 0.146
64.848 190.604 0.974 1.718 0.146
78.725 160.844 1.911 1.665 0.146
79.219 115.233 1.902 1.104 0.146
76.956 211.640 2.097 1.618 0.147
74.121 255.669 1.954 1.437 0.147
74.717 291.098 1.449 1.253 0.147
74.780 294.864 1.490 1.189 0.147
73.539 292.891 1.300 1.218 0.147
76.424 89.526 1.098 1.499 0.148
71.892 178.221 2.032 1.388 0.148
60.340 155.882 nan 0.872 0.148
78.425 45.000 1.383 1.547 0.148
70.109 298.740 1.224 1.121 0.148
71.291 162.872 1.549 1.230 0.148
77.624 165.838 1.861 2.253 0.149
72.354 170.838 1.817 1.392 0.149
76.290 151.128 1.571 1.391 0.149
70.630 297.309 1.241 1.158 0.149
67.983 296.434 nan 1.130 0.149
77.262 129.999 1.713 1.325 0.149
71.260 165.046 1.654 1.229 0.150
79.518 114.647 1.916 1.313 0.150
74.667 203.749 1.970 1.554 0.150
74.382 296.012 1.363 1.184 0.150
73.657 293.923 1.312 1.225 0.150
73.864 204.246 2.025 1.641 0.150
72.196 164.999 1.707 1.373 0.151
78.632 53.017 1.202 1.742 0.151
72.253 194.300 1.757 1.528 0.151
74.044 247.225 nan 1.315 0.151
78.460 122.300 1.742 1.184 0.151
75.962 272.291 nan 1.294 0.151
80.199 112.166 1.933 1.151 0.151
72.944 293.694 1.236 1.086 0.152
71.604 210.483 1.928 1.400 0.152
72.389 171.560 1.836 1.442 0.152
71.220 232.787 2.402 1.706 0.152
71.985 201.602 1.820 1.557 0.152
77.266 31.310 1.278 1.368 0.152
79.441 52.765 1.387 1.646 0.152
76.331 131.673 1.875 1.122 0.153
76.162 71.565 1.775 1.473 0.153
72.861 297.741 1.247 1.214 0.153
60.777 295.473 0.761 1.260 0.153
74.121 165.669 1.798 1.616 0.153
72.852 65.618 1.509 1.129 0.154
80.841 14.886 2.480 1.856 0.154
76.646 35.426 1.233 1.269 0.154
59.075 189.497 0.598 1.280 0.154
74.847 260.189 1.600 1.277 0.154
79.361 290.344 0.788 1.688 0.154
72.456 168.546 1.772 1.425 0.155
71.646 183.160 1.554 1.337 0.155
71.041 172.158 2.024 1.484 0.155
73.766 208.516 2.012 1.467 0.155
74.667 299.381 1.183 1.257 0.155
78.213 182.726 1.975 1.676 0.155
72.911 157.989 1.713 1.570 0.156
69.408 295.585 1.032 1.432 0.156
73.022 166.607 1.766 1.417 0.156
76.231 197.549 1.989 1.556 0.156
76.771 157.567 1.928 1.517 0.157
74.121 345.669 1.280 1.329 0.157
75.951 86.795 1.123 1.216 0.157
78.865 286.976 1.277 1.456 0.157
73.741 120.285 0.863 1.892 0.157
71.488 211.083 1.909 1.472 0.157
71.593 193.782 1.674 1.488 0.158
67.773 302.159 1.121 1.027 0.158
60.876 295.071 0.828 1.120 0.158
79.624 116.288 1.896 1.253 0.158
73.197 175.014 1.932 1.483 0.158
73.242 182.690 2.010 1.591 0.158
66.994 300.964 0.983 1.041 0.159
71.646 295.780 1.278 1.349 0.160
69.693 293.866 0.868 1.154 0.160
78.610 118.836 1.764 1.107 0.160
69.575 300.097 1.188 1.094 0.161
73.260 298.457 1.197 1.217 0.161
74.079 153.616 1.698 1.458 0.161
79.615 60.945 1.829 1.381 0.161
62.753 270.238 1.174 0.570 0.161
74.175 256.457 1.918 1.347 0.161
73.385 218.962 2.122 1.728 0.161
71.006 162.423 1.464 1.123 0.162
74.519 71.828 1.342 1.115 0.162
77.714 84.237 1.557 1.280 0.162
73.197 211.884 2.005 1.513 0.162
73.876 206.030 2.025 1.474 0.163
72.110 300.593 1.284 1.318 0.163
78.947 36.754 1.695 1.683 0.163
72.852 155.618 1.624 1.617 0.163
72.657 162.269 1.726 1.611 0.163
73.589 220.559 2.190 1.557 0.163
71.307 293.018 1.242 1.224 0.164
62.656 188.800 0.857 1.180 0.164
81.126 46.023 2.511 1.728 0.164
75.090 296.372 1.468 1.204 0.164
78.583 125.407 1.781 1.273 0.164
77.214 172.439 1.871 1.698 0.164
74.233 288.693 1.358 1.227 0.165
79.219 64.767 1.793 1.507 0.166
77.490 84.341 1.540 1.328 0.166
77.772 137.974 1.839 1.334 0.166
80.501 107.152 1.873 1.251 0.166
62.589 192.144 0.764 1.570 0.166
77.689 173.199 1.884 1.675 0.166
73.701 122.047 nan 1.057 0.166
75.490 194.789 2.016 1.666 0.166
72.790 177.380 2.085 1.759 0.166
72.311 184.008 1.715 1.254 0.167
74.006 257.428 2.010 1.376 0.167
73.977 297.104 1.245 1.151 0.168
77.302 155.472 1.906 1.486 0.168
75.271 75.434 1.503 1.307 0.168
78.847 140.711 1.982 1.335 0.168
73.851 275.988 nan 1.102 0.168
74.887 115.994 nan 1.014 0.168
74.372 160.263 1.797 1.479 0.168
71.951 297.044 1.327 1.160 0.169
74.558 75.256 1.266 1.154 0.169
73.920 68.273 1.457 1.150 0.169
78.530 39.447 1.478 1.701 0.169
71.949 205.448 1.983 1.595 0.169
71.441 295.478 1.259 1.288 0.169
76.817 84.629 1.470 1.482 0.169
74.874 294.092 1.530 1.193 0.169
80.930 17.987 2.372 1.822 0.169
77.183 171.444 1.862 1.650 0.170
77.714 185.763 1.972 1.616 0.170
75.375 289.269 1.226 1.311 0.170
73.508 211.633 1.977 1.528 0.170
75.786 298.791 0.574 1.374 0.171
76.420 128.290 1.710 1.246 0.171
73.004 121.483 nan 0.806 0.171
70.982 59.036 0.612 1.119 0.171
77.401 124.114 1.641 1.109 0.171
71.079 160.919 1.396 1.066 0.171
75.897 205.953 2.031 1.576 0.172
70.856 196.731 1.472 1.462 0.172
76.956 31.640 1.246 1.163 0.172
72.053 206.405 2.059 1.486 0.172
75.947 198.146 1.998 1.642 0.172
70.832 230.237 2.239 1.355 0.172
71.138 295.801 1.239 1.199 0.172
71.638 164.006 1.634 1.320 0.173
76.737 81.733 1.565 1.387 0.173
72.675 187.079 1.744 1.624 0.173
73.230 160.837 1.771 1.474 0.173
75.448 121.115 1.407 1.024 0.173
75.644 219.289 2.169 1.493 0.173
72.093 170.242 1.798 1.485 0.173
77.772 125.293 1.694 1.157 0.173
76.510 136.348 1.819 1.146 0.173
73.518 288.682 1.353 1.385 0.174
74.281 74.673 1.171 1.157 0.174
75.469 184.874 1.941 1.644 0.174
78.269 121.715 1.706 1.114 0.174
73.657 197.190 1.913 1.485 0.174
72.692 211.729 2.018 1.428 0.175
74.369 204.171 1.987 1.578 0.175
78.820 153.178 1.957 1.477 0.175
75.511 20.400 0.690 1.628 0.175
75.138 158.279 1.825 1.508 0.175
71.009 171.486 1.986 1.422 0.175
73.610 168.536 1.804 1.537 0.176
80.930 115.615 1.925 1.406 0.176
70.864 301.541 1.222 1.158 0.177
79.219 62.103 1.724 1.444 0.177
79.196 30.556 1.886 1.427 0.177
78.920 348.917 1.802 1.764 0.177
80.819 66.251 2.823 1.466 0.178
78.676 90.567 2.245 1.726 0.178
71.819 220.486 2.234 1.277 0.178
75.983 194.370 1.968 1.648 0.178
76.198 90.466 0.923 1.280 0.178
73.854 299.597 1.129 1.408 0.179
73.040 299.792 1.147 1.188 0.179
72.153 295.758 1.293 1.171 0.179
77.026 33.003 1.168 1.261 0.179
76.213 146.957 1.215 1.141 0.179
72.011 289.341 1.414 1.179 0.179
73.058 294.696 1.249 1.256 0.179
73.151 294.001 1.253 1.248 0.179
70.936 161.779 1.422 1.152 0.179
75.019 287.892 1.311 1.245 0.179
79.422 154.250 1.973 1.551 0.179
75.937 85.882 1.216 1.306 0.180
75.223 84.333 1.524 1.162 0.180
74.382 153.988 1.705 1.317 0.180
75.327 129.413 1.749 1.061 0.180
77.575 30.964 1.322 1.682 0.180
82.475 85.732 2.252 1.465 0.181
71.176 211.316 1.861 1.464 0.181
67.458 302.339 1.072 1.158 0.181
77.147 136.414 1.731 1.462 0.181
70.585 168.299 1.690 1.304 0.181
74.575 294.513 1.460 1.333 0.182
72.251 173.820 1.949 1.663 0.182
73.367 290.148 1.302 1.220 0.182
75.883 203.916 2.024 1.597 0.182
74.246 210.403 1.952 1.558 0.182
75.448 71.565 1.628 1.214 0.182
72.911 67.989 1.891 1.246 0.182
72.187 301.584 1.243 1.302 0.182
77.214 187.561 1.966 1.574 0.183
76.413 177.634 1.936 1.675 0.183
74.424 291.571 1.414 1.219 0.183
77.206 154.558 1.887 1.524 0.184
78.317 153.189 1.938 1.469 0.184
76.261 149.036 1.388 1.371 0.184
78.632 174.908 1.931 1.622 0.184
71.152 219.674 2.265 1.607 0.184
81.568 70.602 2.215 1.792 0.184
73.567 298.142 1.201 1.459 0.184
77.458 125.538 1.673 1.164 0.184
77.405 188.707 1.969 1.570 0.184
71.241 296.719 1.261 1.284 0.185
72.701 186.340 1.774 1.551 0.185
71.184 202.119 1.565 1.306 0.185
73.908 176.399 1.951 1.474 0.185
75.500 129.976 1.801 1.231 0.185
74.928 68.595 1.359 1.164 0.186
72.852 164.416 1.743 1.206 0.186
70.728 295.219 1.203 1.292 0.186
72.372 161.796 1.707 1.944 0.186
72.380 301.967 1.201 1.247 0.186
77.313 182.534 1.961 1.675 0.186
73.151 65.999 1.504 1.105 0.186
76.476 283.921 1.258 1.636 0.186
72.048 298.009 1.341 1.286 0.186
71.217 293.649 1.234 1.145 0.187
72.354 207.708 2.081 1.531 0.187
74.130 157.973 1.768 1.339 0.187
80.991 100.751 1.956 1.331 0.187
75.673 84.155 1.422 1.168 0.187
77.722 50.932 1.062 1.417 0.187
70.512 219.848 2.320 1.307 0.187
73.892 122.471 nan 1.298 0.187
77.088 50.641 0.950 1.582 0.188
73.879 219.346 2.141 1.599 0.188
75.210 212.605 2.000 1.829 0.188
69.400 179.687 nan 1.331 0.188
74.647 214.271 1.992 1.583 0.188
74.847 80.189 1.961 1.074 0.188
77.896 166.607 1.851 1.854 0.188
78.010 155.113 1.926 1.611 0.188
68.915 188.909 1.603 1.500 0.188
69.628 179.683 nan 1.501 0.188
72.458 62.942 1.183 2.226 0.189
73.965 151.101 1.757 1.650 0.189
75.553 80.611 1.823 1.442 0.189
77.135 132.173 1.730 1.186 0.189
77.526 183.608 1.967 1.503 0.189
76.836 147.529 1.479 1.350 0.189
81.315 96.667 1.809 1.180 0.189
71.774 173.270 1.985 1.475 0.190
59.498 192.229 0.638 1.356 0.190
77.274 124.951 1.647 1.196 0.190
80.286 16.763 2.891 1.203 0.190
72.456 295.416 1.269 1.120 0.190
73.070 285.789 1.380 1.335 0.190
77.984 157.504 1.924 1.593 0.190
78.086 71.906 1.689 1.539 0.190
76.187 272.328 1.435 1.747 0.191
76.224 69.499 1.889 1.922 0.191
67.561 298.496 0.973 1.080 0.191
79.722 117.962 1.880 1.310 0.191
72.537 184.059 1.792 1.649 0.191
76.387 203.819 2.045 1.660 0.192
76.294 204.677 2.046 1.819 0.192
75.962 124.579 1.579 1.099 0.192
72.953 298.761 1.200 1.235 0.192
80.646 71.131 2.081 1.418 0.192
78.338 56.768 1.262 1.407 0.193
72.944 168.986 1.788 1.599 0.193
72.651 290.078 1.321 1.153 0.193
79.698 75.510 1.790 1.500 0.193
71.217 160.046 1.401 1.188 0.194
70.543 164.919 1.608 1.284 0.194
79.576 53.746 1.454 1.408 0.195
71.724 66.431 1.255 1.403 0.195
75.282 208.715 1.975 1.644 0.195
81.367 87.769 2.271 1.744 0.195
74.824 182.968 1.964 1.518 0.195
75.897 295.953 1.452 1.178 0.195
78.676 179.433 1.985 1.760 0.195
73.539 67.109 1.527 1.146 0.195
66.440 302.093 1.002 1.038 0.195
73.263 295.017 1.268 1.237 0.196
69.993 339.934 0.927 1.763 0.196
78.703 40.170 1.522 1.383 0.196
73.349 217.875 2.074 1.480 0.196
77.132 75.358 1.592 1.550 0.196
76.794 186.340 1.959 1.577 0.196
73.121 300.833 1.106 1.207 0.196
73.974 295.308 1.322 1.325 0.196
73.835 247.533 1.821 1.829 0.196
75.141 188.253 1.929 1.576 0.196
68.630 185.140 1.614 1.778 0.196
78.115 153.677 1.932 1.361 0.196
75.244 85.200 1.376 1.138 0.197
76.829 136.380 1.745 1.272 0.197
76.775 214.634 2.109 1.585 0.197
68.666 302.935 1.078 1.165 0.197
77.405 81.293 1.587 1.260 0.197
76.309 139.653 nan 1.331 0.197
60.532 185.513 0.662 1.572 0.197
60.573 184.635 0.614 1.313 0.198
76.195 178.603 1.953 1.801 0.198
74.073 215.819 2.014 1.645 0.198
75.958 190.592 1.949 1.842 0.198
77.147 170.455 1.854 1.602 0.198
73.416 291.873 1.286 1.196 0.198
72.802 166.781 1.758 1.489 0.198
74.447 77.067 1.271 1.087 0.198
77.661 172.164 1.868 1.630 0.199
62.273 190.577 0.735 1.329 0.199
76.798 130.865 1.738 1.294 0.199
75.641 291.552 1.188 1.186 0.199
72.810 301.092 1.138 1.322 0.199
62.918 188.401 0.832 1.309 0.199
65.776 300.506 0.985 1.068 0.199
72.458 152.942 1.441 1.160 0.200
68.048 299.854 0.939 1.320 0.200
76.649 179.519 1.951 1.402 0.200
79.122 116.301 1.878 1.331 0.200
73.626 157.834 1.743 2.045 0.200
60.777 191.397 0.686 1.316 0.200
73.766 118.516 nan 0.943 0.200
67.561 194.246 0.622 1.451 0.200
74.614 181.254 1.988 1.602 0.200
80.565 37.278 1.771 1.982 0.200
72.552 204.749 2.057 1.617 0.200
80.433 108.435 1.907 1.363 0.201
77.726 167.869 1.844 1.895 0.201
78.149 57.362 1.246 1.576 0.201
70.499 236.768 1.349 1.294 0.201
76.301 26.775 1.205 1.255 0.201
78.137 126.545 1.750 1.260 0.201
69.656 239.036 nan 1.093 0.201
73.682 183.552 1.988 1.548 0.201
65.540 301.417 0.991 0.995 0.202
76.198 152.393 1.651 1.428 0.202
70.522 294.937 1.150 1.028 0.202
73.076 200.601 1.949 1.567 0.203
73.389 215.087 1.989 1.504 0.203
70.016 62.136 0.700 1.133 0.203
74.757 157.023 1.789 1.619 0.203
78.308 24.353 2.133 1.443 0.203
74.804 287.632 1.334 1.238 0.203
80.781 106.232 1.939 1.367 0.203
79.890 121.399 1.861 1.282 0.203
71.014 209.450 1.721 1.632 0.204
77.310 116.792 1.340 1.440 0.204
78.961 32.560 1.813 1.718 0.204
69.237 187.164 1.546 1.372 0.204
70.402 217.067 1.055 1.364 0.204
73.785 282.400 nan 1.685 0.204
78.605 76.921 1.651 1.665 0.204
79.313 155.854 1.957 1.391 0.205
74.694 81.989 1.015 1.330 0.205
71.006 220.197 2.298 1.401 0.205
73.573 215.538 2.005 1.566 0.205
74.797 290.308 1.428 1.260 0.206
77.689 149.931 1.838 1.520 0.206
75.244 184.800 1.939 1.666 0.206
73.478 178.052 2.027 1.623 0.206
78.920 115.787 1.866 1.307 0.207
78.386 173.904 1.906 1.544 0.207
72.139 192.724 1.735 1.605 0.207
68.558 299.932 1.080 1.294 0.207
76.379 143.036 0.863 1.245 0.207
70.787 210.619 1.447 1.456 0.208
67.762 331.227 0.443 1.614 0.208
78.425 176.112 1.942 1.620 0.208
77.369 37.786 1.180 1.327 0.208
73.870 199.949 1.968 1.560 0.208
69.104 295.875 1.004 1.240 0.208
76.089 123.818 1.571 1.155 0.208
72.199 214.192 1.998 1.361 0.208
75.833 215.327 2.062 1.889 0.208
74.340 292.335 1.419 1.368 0.208
73.791 69.305 1.529 1.051 0.209
76.187 182.328 1.961 1.763 0.209
69.553 56.222 0.703 0.997 0.209
71.654 161.787 1.579 1.405 0.209
79.707 125.248 1.858 1.306 0.209
74.938 77.518 1.594 1.194 0.209
72.346 268.176 1.453 1.527 0.209
72.634 195.385 1.796 1.769 0.209
80.629 116.259 1.916 1.238 0.209
79.219 154.767 1.960 1.588 0.210
78.103 156.092 1.926 1.550 0.210
78.495 74.745 1.681 1.720 0.210
67.449 186.024 1.257 1.326 0.210
80.613 113.199 1.943 1.298 0.210
69.714 161.565 nan 1.465 0.210
79.523 27.387 1.288 1.575 0.210
69.919 296.996 1.210 1.228 0.210
77.838 122.957 1.661 1.359 0.211
75.546 166.072 1.833 1.790 0.211
73.545 209.890 2.008 1.673 0.211
77.764 177.374 1.930 1.699 0.211
68.391 296.966 0.993 1.194 0.211
73.166 295.710 1.262 1.272 0.212
77.863 38.246 1.306 1.471 0.212
78.090 138.053 1.904 1.432 0.212
73.826 276.780 nan 1.147 0.212
73.358 294.316 1.280 1.226 0.213
78.579 58.650 1.429 1.570 0.213
80.491 44.045 2.060 1.364 0.213
75.926 164.745 1.848 1.592 0.213
76.268 22.584 0.985 1.581 0.214
75.206 78.179 1.712 1.238 0.214
75.556 157.620 1.849 1.536 0.214
76.034 135.651 1.952 1.395 0.214
71.331 65.442 1.587 1.241 0.214
74.437 216.787 2.060 1.652 0.215
74.480 154.733 1.724 1.411 0.215
76.502 152.796 1.732 1.450 0.215
76.875 198.435 1.993 1.549 0.215
70.936 341.779 1.333 1.624 0.215
73.579 290.418 1.304 1.270 0.215
72.354 297.708 1.309 1.288 0.215
75.261 67.145 1.231 1.422 0.215
81.700 68.629 2.471 1.701 0.216
69.613 297.272 1.168 1.305 0.216
78.069 130.426 1.787 1.250 0.216
77.813 169.931 1.843 1.676 0.216
74.233 198.693 1.975 1.764 0.216
73.682 283.941 1.412 1.473 0.217
72.802 256.781 1.939 1.113 0.217
64.950 321.219 0.517 1.374 0.218
69.091 298.635 1.147 1.593 0.218
81.166 102.450 1.983 1.430 0.218
72.657 287.731 1.396 1.237 0.218
75.469 85.126 1.349 1.267 0.218
82.091 77.735 2.182 1.519 0.218
71.901 292.264 1.306 1.255 0.218
77.526 123.261 1.637 1.211 0.219
69.207 296.704 1.073 1.197 0.219
75.087 289.799 1.376 1.268 0.219
75.662 198.719 2.006 1.706 0.219
78.526 123.845 1.758 1.242 0.219
78.517 189.554 2.021 2.372 0.220
71.541 297.970 1.306 1.302 0.220
74.272 213.350 1.954 1.427 0.220
71.480 291.737 1.267 1.253 0.220
81.332 26.896 2.056 1.976 0.221
74.928 291.405 1.492 1.351 0.221
81.058 164.745 2.028 1.489 0.222
74.130 202.027 1.991 1.779 0.222
71.632 65.788 1.616 1.281 0.222
78.166 77.412 1.621 1.543 0.222
71.296 187.253 1.474 2.034 0.222
72.125 215.789 2.010 1.440 0.222
60.008 156.631 nan 0.819 0.222
77.510 62.745 1.314 2.208 0.223
77.751 130.544 1.764 1.341 0.223
65.415 321.710 nan 1.282 0.223
74.134 176.348 1.946 1.630 0.223
75.897 84.063 1.372 1.931 0.223
71.657 182.459 1.338 1.637 0.223
73.288 290.872 1.278 1.286 0.223
72.034 194.123 1.732 1.634 0.223
72.429 219.289 2.153 1.404 0.223
73.349 164.745 1.769 1.482 0.223
78.856 185.194 2.022 1.471 0.224
77.575 149.036 1.780 1.442 0.224
70.272 176.403 1.637 1.626 0.224
76.968 131.511 1.719 1.205 0.224
80.808 44.012 2.234 1.709 0.225
74.395 256.264 1.793 1.518 0.225
79.845 42.316 1.706 1.499 0.225
76.775 124.634 1.611 1.195 0.225
73.804 288.184 1.368 1.333 0.226
75.919 84.971 1.295 1.219 0.226
68.996 295.054 0.908 1.229 0.226
62.488 193.065 0.638 1.514 0.226
73.835 202.467 2.001 1.647 0.226
76.195 91.397 0.756 1.411 0.227
79.698 157.620 1.962 1.504 0.227
77.506 155.045 1.909 1.507 0.227
78.920 154.213 1.954 1.498 0.227
79.262 36.511 1.723 1.499 0.227
71.076 191.310 1.587 1.603 0.227
79.826 116.847 1.897 1.365 0.228
74.844 179.576 1.988 1.814 0.228
73.946 199.195 1.961 1.613 0.228
72.725 287.021 1.390 1.221 0.228
73.657 299.208 1.153 1.386 0.228
75.431 201.228 1.994 1.898 0.228
77.551 89.484 1.476 1.288 0.228
76.180 137.632 0.934 1.412 0.228
73.061 151.905 1.591 1.229 0.228
75.933 201.038 2.017 1.698 0.228
75.962 129.161 1.773 1.132 0.229
71.041 194.778 1.598 1.655 0.229
67.934 300.362 0.970 1.243 0.229
69.856 179.680 nan 1.528 0.229
72.520 175.206 2.020 1.578 0.229
80.071 53.259 1.667 1.268 0.229
72.802 161.328 1.746 1.793 0.230
67.019 302.989 1.013 1.300 0.230
71.582 161.123 1.549 1.353 0.230
71.574 174.046 2.079 1.715 0.230
