################## FYI, April 2013 values
### Lats,Lons,PIOMAS SIT,CS2U SIT,CS2C SIT
71.940 61.361 1.342 1.095 0.485
83.073 34.461 1.823 1.357 0.485
78.115 193.643 1.995 1.649 0.485
72.447 298.698 1.320 1.140 0.485
72.528 203.102 2.077 1.449 0.485
75.292 116.761 2.146 1.067 0.486
79.145 196.189 2.147 1.488 0.486
79.845 169.186 1.939 1.588 0.486
71.480 344.867 1.224 1.077 0.486
74.519 235.042 1.735 1.043 0.486
74.667 209.381 1.984 1.516 0.486
73.876 206.030 1.899 1.642 0.486
66.561 301.626 1.120 1.417 0.486
75.490 75.211 1.484 1.206 0.486
77.624 284.162 0.683 1.107 0.486
84.559 53.366 1.963 1.426 0.486
78.712 195.555 2.094 1.620 0.487
77.490 84.341 1.427 1.180 0.487
76.589 199.041 1.919 1.613 0.487
77.989 182.675 1.904 1.480 0.487
76.331 35.647 1.486 1.540 0.487
77.567 111.705 1.939 1.225 0.487
59.305 189.567 0.818 1.235 0.487
70.657 193.794 2.060 1.242 0.487
76.335 57.745 0.803 1.086 0.488
76.446 197.835 1.875 1.637 0.488
80.475 90.674 1.135 1.156 0.488
72.360 200.513 2.017 1.336 0.488
77.010 143.427 1.661 1.069 0.488
75.378 294.007 0.936 1.118 0.489
59.507 187.046 0.933 1.235 0.489
58.451 190.987 0.710 1.246 0.489
79.835 34.216 1.361 1.341 0.489
64.649 22.797 nan 1.027 0.489
72.831 223.409 2.392 1.821 0.489
75.833 122.053 1.948 1.059 0.490
70.093 192.072 2.185 1.266 0.490
70.316 192.209 2.166 1.214 0.490
75.107 193.513 1.726 1.393 0.490
77.302 132.852 1.704 1.170 0.490
79.262 76.109 1.478 1.278 0.490
75.736 87.745 1.046 1.173 0.490
71.212 299.787 1.379 1.310 0.490
78.663 87.166 1.358 1.210 0.490
82.395 46.193 1.908 1.257 0.490
81.321 23.587 1.978 1.277 0.490
73.892 175.601 2.111 1.688 0.491
77.073 149.207 2.015 1.427 0.491
63.185 182.657 1.061 1.493 0.491
71.433 61.417 1.354 1.140 0.491
74.460 66.584 1.408 1.282 0.491
76.875 142.640 1.543 1.336 0.491
79.796 141.242 2.020 1.454 0.491
77.010 343.443 0.747 1.219 0.492
78.811 52.326 1.204 1.278 0.492
75.872 173.157 1.970 1.442 0.492
74.558 75.256 1.433 1.126 0.492
77.159 72.198 1.634 1.377 0.493
78.278 75.033 1.463 1.245 0.493
82.838 170.096 2.040 1.548 0.493
71.212 60.213 1.401 1.431 0.493
77.714 185.763 1.892 1.228 0.493
74.887 193.314 1.725 1.502 0.493
81.408 22.218 1.935 1.246 0.494
75.299 69.905 1.672 1.402 0.494
83.609 93.013 2.005 1.425 0.494
75.694 191.310 1.731 1.619 0.494
76.398 118.045 2.162 1.097 0.494
63.108 193.861 1.136 1.179 0.494
75.546 76.072 1.464 1.114 0.494
72.962 295.382 1.255 1.165 0.494
80.700 31.201 1.549 1.484 0.494
70.686 229.724 1.867 1.124 0.494
84.107 51.170 1.946 1.462 0.494
70.741 223.107 2.578 1.559 0.494
64.136 180.250 1.462 1.503 0.495
73.468 64.654 1.309 1.111 0.495
72.156 287.978 1.478 1.358 0.495
76.695 143.227 1.467 1.285 0.495
74.985 191.646 1.715 1.606 0.495
69.165 194.712 0.973 1.320 0.495
75.271 194.566 1.740 1.618 0.495
77.805 114.444 2.219 1.210 0.495
73.358 155.684 2.997 1.329 0.495
64.154 187.280 nan 1.213 0.495
75.399 236.921 1.558 1.111 0.495
73.088 288.194 1.530 1.175 0.495
76.420 91.420 0.809 1.052 0.496
74.777 255.041 1.868 1.239 0.496
62.199 188.658 0.789 1.173 0.496
70.856 343.269 1.036 1.091 0.496
82.271 89.170 1.799 1.391 0.497
74.437 278.715 nan 1.030 0.497
74.684 64.374 1.747 1.259 0.497
78.650 86.035 1.364 1.064 0.497
69.553 303.778 1.506 1.186 0.497
85.041 61.699 1.983 1.470 0.497
77.726 109.759 2.455 1.338 0.498
81.252 80.417 1.543 1.125 0.498
75.701 126.060 1.749 1.078 0.498
69.736 190.561 2.496 1.269 0.498
75.275 86.941 0.955 0.985 0.498
80.250 90.659 1.110 1.296 0.498
74.447 71.042 1.342 1.160 0.498
73.058 294.696 1.289 0.972 0.498
70.225 63.289 1.030 0.942 0.498
59.276 186.994 0.918 1.213 0.498
77.510 175.365 1.905 1.461 0.498
79.016 65.266 1.413 1.365 0.498
73.058 65.304 1.242 1.183 0.498
78.725 48.225 1.229 1.333 0.498
64.888 192.724 nan 1.105 0.499
75.694 115.560 2.154 1.125 0.499
77.187 166.329 1.984 1.458 0.499
73.785 282.400 nan 1.350 0.499
82.549 47.437 1.910 1.346 0.499
82.455 84.036 1.804 1.427 0.499
73.798 187.568 1.807 1.269 0.499
79.693 46.762 1.268 1.143 0.499
78.874 77.784 1.460 1.302 0.499
73.920 177.198 2.046 1.388 0.499
79.057 83.530 1.346 1.336 0.499
72.613 188.549 2.048 1.402 0.500
64.768 183.848 0.365 1.401 0.500
78.434 196.327 2.077 1.446 0.500
58.208 192.995 0.603 1.155 0.500
70.720 233.063 1.514 1.444 0.500
74.684 117.504 1.815 0.963 0.500
75.521 179.556 1.854 1.421 0.500
70.816 299.120 1.326 1.284 0.500
71.217 222.574 2.507 1.403 0.500
79.361 69.656 1.462 1.404 0.501
60.822 184.228 0.960 1.408 0.501
80.667 85.179 1.268 1.401 0.501
75.919 185.029 1.763 1.334 0.501
80.107 350.218 1.605 1.315 0.501
75.850 68.114 1.260 1.320 0.501
78.213 87.274 1.405 1.124 0.501
77.714 174.237 1.914 1.593 0.501
77.088 34.380 1.056 1.212 0.502
77.984 112.496 2.343 1.251 0.502
76.034 351.219 1.308 1.163 0.502
76.514 199.942 1.930 1.381 0.502
64.116 182.251 1.048 1.269 0.502
70.324 165.090 2.350 1.270 0.502
75.059 177.847 1.903 1.533 0.502
76.737 128.130 1.785 1.229 0.502
70.068 48.662 0.688 1.337 0.502
80.286 78.690 1.436 1.406 0.503
66.510 190.231 2.170 1.460 0.503
77.604 131.332 1.827 1.209 0.503
79.196 59.444 1.564 1.321 0.503
76.960 35.194 1.092 1.347 0.503
78.947 36.754 1.248 1.225 0.504
77.061 184.475 1.837 1.517 0.504
71.152 193.456 2.122 1.420 0.505
78.920 64.213 1.425 1.204 0.505
59.952 190.208 0.852 1.651 0.505
79.756 53.005 1.020 1.231 0.505
70.171 234.236 1.168 1.175 0.505
85.621 85.601 2.053 1.403 0.505
80.142 81.501 1.321 1.352 0.505
71.260 345.046 1.295 1.104 0.505
76.375 120.155 2.058 1.172 0.506
77.624 165.838 1.960 1.874 0.506
77.100 61.429 0.998 1.142 0.506
71.030 294.894 1.306 1.160 0.506
70.225 190.159 2.549 1.403 0.506
74.985 205.224 1.908 1.495 0.506
77.805 155.556 2.110 1.506 0.506
59.866 191.056 0.838 1.272 0.506
75.066 181.292 1.817 1.348 0.506
81.315 83.333 1.489 1.456 0.506
80.991 169.249 1.975 1.527 0.506
81.069 160.201 1.959 1.562 0.507
73.176 185.749 1.960 1.498 0.507
73.798 135.562 1.745 1.389 0.507
75.244 85.200 1.317 1.097 0.508
78.317 63.189 1.451 1.281 0.508
71.160 189.968 2.378 1.305 0.508
77.226 20.026 0.690 1.139 0.508
67.871 298.261 1.287 1.054 0.508
72.941 197.241 1.877 1.365 0.508
72.253 218.830 2.478 1.549 0.508
82.213 49.667 1.908 1.357 0.509
70.197 240.376 1.808 1.272 0.509
82.271 90.830 1.835 1.617 0.509
70.982 192.639 2.178 1.420 0.510
73.939 73.339 nan 1.355 0.510
72.136 164.302 2.901 1.619 0.510
75.469 293.199 nan 1.214 0.510
74.585 63.622 1.770 1.155 0.510
64.981 23.674 nan 1.158 0.510
79.219 62.103 1.664 1.292 0.510
79.801 77.949 1.435 1.380 0.510
69.719 193.805 1.605 1.244 0.510
80.587 8.902 2.135 1.186 0.511
73.766 151.484 3.076 1.857 0.511
72.068 290.934 1.431 1.237 0.511
79.271 57.804 1.230 1.358 0.511
78.438 70.159 1.447 1.284 0.511
77.909 208.229 2.273 1.644 0.511
79.205 195.046 2.125 1.485 0.511
79.437 160.796 1.938 1.518 0.511
77.290 195.876 1.932 1.525 0.511
60.450 189.932 0.883 1.462 0.512
79.309 60.479 1.846 1.345 0.512
75.302 72.672 1.529 1.345 0.512
57.640 195.255 0.490 1.155 0.512
82.323 23.199 1.756 1.326 0.512
69.648 191.807 2.223 1.370 0.512
74.483 62.879 1.864 1.386 0.512
82.713 46.245 1.904 1.369 0.512
69.777 189.934 2.639 1.578 0.512
72.754 298.402 1.272 1.182 0.512
76.767 352.694 1.483 1.178 0.512
83.476 50.572 1.935 1.458 0.512
72.587 288.435 1.509 1.090 0.512
66.829 299.434 1.258 0.958 0.512
80.235 3.289 1.510 1.562 0.513
75.070 179.569 1.861 1.444 0.513
72.028 299.612 1.397 1.148 0.513
72.354 164.105 2.913 1.400 0.513
64.112 193.369 nan 1.294 0.513
84.324 75.141 1.941 1.397 0.513
74.054 129.857 1.576 1.125 0.513
78.654 348.024 0.965 1.232 0.513
77.801 198.768 2.055 1.427 0.513
73.358 65.684 1.256 1.237 0.513
78.060 194.689 2.005 1.429 0.513
77.349 75.101 1.497 1.354 0.513
80.996 73.369 1.664 1.335 0.513
76.361 285.751 1.351 1.119 0.513
84.814 76.264 1.976 1.407 0.513
80.869 83.660 1.333 1.343 0.514
72.534 299.699 1.346 1.217 0.514
78.069 49.574 1.298 1.459 0.514
76.817 132.241 1.627 1.127 0.514
77.369 189.713 1.868 1.437 0.514
77.600 114.015 2.173 1.271 0.514
76.198 205.523 2.013 1.851 0.514
70.638 196.540 1.561 1.243 0.514
69.165 54.678 0.265 0.959 0.514
72.458 297.058 1.267 1.162 0.514
80.459 40.236 1.529 1.475 0.514
77.628 134.265 1.759 1.162 0.515
77.938 69.880 1.527 1.326 0.515
74.998 185.583 1.738 1.462 0.515
78.806 172.519 1.934 1.463 0.515
79.561 86.923 1.238 1.208 0.515
72.248 298.350 1.330 1.227 0.515
74.884 188.973 1.715 1.621 0.515
84.065 91.081 1.999 1.414 0.515
71.538 217.079 2.533 1.651 0.516
70.417 298.479 1.276 1.186 0.516
81.984 82.776 1.736 1.285 0.516
73.061 61.905 1.380 1.423 0.516
77.813 79.931 1.486 1.459 0.516
70.266 192.848 2.070 1.293 0.516
82.576 78.690 1.827 1.518 0.516
83.030 66.318 1.983 1.510 0.516
77.624 194.162 1.943 1.436 0.516
78.929 164.134 1.923 1.481 0.517
72.616 300.710 1.354 1.149 0.517
82.200 74.168 1.871 1.354 0.517
77.274 34.951 1.080 1.351 0.517
76.487 119.332 2.101 1.082 0.517
74.437 286.343 1.640 1.211 0.517
71.604 300.483 1.405 1.126 0.517
75.648 235.192 2.111 1.321 0.517
75.292 349.891 1.312 1.201 0.518
72.864 63.939 1.279 1.189 0.518
70.787 239.381 1.916 1.330 0.518
77.884 172.020 1.923 1.574 0.518
73.022 193.393 1.875 1.486 0.518
73.977 297.104 1.284 1.190 0.518
80.286 140.618 2.002 1.563 0.518
78.304 60.732 1.385 1.410 0.518
72.555 61.949 1.328 1.436 0.519
82.135 17.403 1.730 1.328 0.519
82.317 36.703 1.776 1.327 0.519
75.722 290.714 1.018 1.211 0.519
77.405 140.782 1.715 1.265 0.519
79.262 143.489 2.061 1.406 0.520
78.874 40.914 1.205 1.291 0.520
82.310 77.381 1.810 1.332 0.520
78.438 87.221 1.382 1.145 0.520
71.291 342.872 0.993 1.477 0.520
71.646 297.350 1.315 1.271 0.520
75.897 115.953 2.180 1.123 0.520
71.842 184.616 2.685 1.707 0.520
58.536 190.176 0.752 1.211 0.520
72.450 186.988 2.153 1.398 0.521
77.266 148.690 2.010 1.402 0.521
78.574 47.386 1.261 1.418 0.521
77.349 345.101 0.968 1.321 0.521
81.327 35.538 1.630 1.386 0.521
81.373 37.614 1.668 1.339 0.521
70.355 233.852 1.310 1.393 0.521
82.040 87.580 1.743 1.481 0.522
79.252 187.792 2.019 1.502 0.522
74.134 176.348 2.047 1.649 0.522
72.034 345.877 1.220 1.059 0.522
70.001 190.045 2.602 1.464 0.522
76.202 194.601 1.790 1.563 0.522
74.585 290.019 1.589 1.181 0.522
76.649 179.519 1.855 1.511 0.523
75.758 120.809 2.022 1.092 0.523
62.522 179.764 nan 1.162 0.523
60.409 190.364 0.876 1.193 0.523
72.528 256.232 2.112 1.307 0.523
73.955 66.485 1.318 1.262 0.524
77.329 190.713 1.867 1.670 0.524
80.571 69.842 1.814 1.369 0.524
69.917 48.180 0.695 1.079 0.524
80.147 70.741 1.568 1.598 0.524
67.676 190.176 2.662 1.520 0.525
74.585 200.019 1.780 1.435 0.525
77.710 27.734 1.130 1.387 0.525
70.936 235.091 1.757 1.331 0.525
74.824 177.032 1.943 1.637 0.525
76.213 146.957 2.131 1.386 0.525
79.080 84.699 1.325 1.189 0.525
60.526 189.064 0.897 1.331 0.525
80.406 157.329 1.955 1.623 0.525
71.073 343.072 1.008 1.247 0.526
79.191 40.795 1.249 1.321 0.526
67.676 333.306 0.518 1.349 0.526
76.596 208.496 2.128 1.629 0.526
84.843 62.879 1.975 1.383 0.526
76.983 132.905 1.617 1.167 0.526
80.406 67.329 2.076 1.279 0.526
70.917 293.997 1.283 1.259 0.526
64.663 192.612 nan 1.406 0.526
79.654 39.726 1.342 1.280 0.526
78.703 49.830 1.205 1.340 0.527
77.438 110.376 2.274 1.109 0.527
84.951 176.186 2.072 1.451 0.527
77.088 145.620 1.796 1.336 0.527
74.555 120.107 1.917 1.101 0.527
81.211 168.977 1.983 1.475 0.527
72.429 230.711 1.847 1.309 0.527
72.110 300.593 1.399 1.216 0.527
70.220 64.747 1.253 1.234 0.527
79.323 85.786 1.283 1.199 0.527
74.506 200.799 1.796 1.640 0.527
77.187 29.932 1.008 1.223 0.528
72.139 65.854 1.151 1.042 0.528
81.598 179.236 2.038 1.419 0.528
71.724 293.569 1.323 1.394 0.528
77.274 145.049 1.822 1.246 0.528
73.936 120.689 1.671 1.911 0.528
77.526 183.608 1.875 1.720 0.528
70.864 58.459 1.490 1.134 0.528
78.901 179.421 1.954 1.451 0.528
74.275 204.918 1.874 1.859 0.528
80.907 176.468 2.009 1.615 0.528
78.654 78.024 1.463 1.190 0.529
70.877 193.955 2.087 1.324 0.529
73.564 294.638 1.292 1.135 0.529
78.026 33.541 1.125 1.526 0.529
73.441 233.830 1.759 1.192 0.529
76.143 74.501 1.548 1.327 0.529
77.587 71.565 1.619 1.402 0.529
76.368 185.194 1.787 1.524 0.530
71.538 65.152 1.210 1.134 0.530
70.488 167.005 2.309 1.604 0.530
72.514 213.996 2.280 1.618 0.530
79.571 88.152 1.227 1.169 0.530
70.436 193.637 2.033 1.246 0.530
85.322 68.962 2.003 1.474 0.530
74.948 82.716 1.215 1.186 0.530
78.847 50.711 1.183 1.277 0.530
72.837 134.469 1.776 1.106 0.531
74.704 144.560 1.540 1.265 0.531
77.108 349.472 1.338 1.697 0.531
81.508 36.416 1.667 1.333 0.531
81.115 48.066 2.321 1.137 0.531
70.725 298.210 1.285 1.114 0.531
74.098 280.993 1.571 1.320 0.531
82.435 25.427 1.759 1.412 0.531
69.868 236.399 nan 1.264 0.531
68.996 295.054 1.215 1.192 0.532
78.583 35.407 1.199 1.429 0.532
77.108 116.342 2.177 1.308 0.532
77.677 76.849 1.492 1.312 0.532
70.936 189.851 2.460 1.358 0.532
79.304 84.588 1.298 1.201 0.532
76.979 22.810 0.900 1.298 0.532
72.130 189.048 2.155 1.461 0.533
58.553 193.986 0.561 1.182 0.533
79.057 173.530 1.945 1.508 0.533
76.089 123.818 1.870 1.106 0.533
82.356 39.053 1.808 1.346 0.533
72.728 289.378 1.504 1.079 0.533
63.664 181.721 1.228 1.282 0.533
72.156 342.022 0.857 1.427 0.533
71.521 191.583 2.167 1.348 0.533
58.919 188.603 0.837 1.212 0.533
73.471 297.087 1.239 1.184 0.533
82.838 26.966 1.776 1.411 0.533
78.103 46.528 1.274 1.328 0.534
80.199 84.094 1.252 1.269 0.534
64.130 181.251 1.271 1.161 0.534
78.060 345.311 0.955 1.191 0.534
73.318 135.000 1.815 1.262 0.534
72.953 208.761 2.014 1.427 0.534
76.103 128.443 1.695 1.053 0.534
78.797 71.928 1.445 1.501 0.534
71.030 228.846 2.325 1.320 0.535
76.886 190.349 1.815 1.533 0.535
83.235 61.314 1.974 1.442 0.535
79.547 85.696 1.254 1.179 0.535
79.294 162.324 1.931 1.472 0.535
71.940 188.231 2.250 1.511 0.535
73.471 62.913 1.429 1.125 0.535
69.817 296.136 1.251 1.327 0.535
77.018 173.550 1.912 1.415 0.535
75.811 188.643 1.732 1.696 0.535
73.835 202.467 1.840 1.808 0.535
75.797 206.768 2.003 1.386 0.536
70.789 340.504 0.780 1.563 0.536
81.640 35.181 1.679 1.386 0.536
72.360 290.513 1.460 1.232 0.537
73.908 130.471 1.581 1.213 0.537
69.155 337.452 0.599 1.022 0.537
72.995 68.691 1.019 0.988 0.537
71.830 209.261 2.402 1.486 0.537
73.657 203.923 1.880 1.617 0.537
79.126 37.461 1.273 1.286 0.537
63.180 187.994 0.658 1.152 0.537
69.741 55.869 0.825 1.520 0.537
76.301 289.622 0.868 1.520 0.537
76.683 209.805 2.172 1.569 0.537
77.357 158.671 2.095 1.491 0.537
66.090 300.315 1.120 1.052 0.537
74.162 119.291 1.851 1.127 0.538
77.547 178.452 1.886 1.539 0.538
75.641 291.552 1.186 1.346 0.538
72.045 204.800 2.319 1.258 0.538
77.088 71.250 1.839 1.328 0.538
73.804 232.892 1.806 1.205 0.538
84.642 63.970 1.966 1.542 0.538
74.214 68.728 1.324 1.104 0.538
77.722 73.551 1.466 1.231 0.538
79.756 36.995 1.347 1.390 0.538
80.020 77.681 1.438 1.337 0.538
72.757 295.062 1.282 1.074 0.538
82.509 58.449 1.905 1.356 0.538
76.375 18.733 1.002 1.320 0.538
73.151 299.129 1.271 1.210 0.538
62.521 180.707 1.289 1.315 0.539
77.547 181.548 1.880 1.533 0.539
78.988 75.256 1.494 1.310 0.539
77.735 355.280 1.582 1.173 0.539
79.975 84.226 1.231 1.283 0.539
72.251 186.180 2.291 1.519 0.539
66.550 189.689 1.918 1.327 0.539
78.226 179.454 1.917 1.645 0.539
79.845 79.186 1.383 1.328 0.539
75.973 23.078 0.882 1.508 0.540
80.946 40.986 1.723 1.298 0.540
75.951 121.278 1.989 1.114 0.540
70.215 193.483 2.005 1.278 0.540
83.640 63.886 1.962 1.528 0.540
69.817 63.864 nan 1.502 0.540
72.807 216.495 2.366 1.595 0.540
75.962 182.291 1.800 1.408 0.540
72.757 64.938 1.242 1.261 0.540
77.290 164.124 2.012 1.560 0.540
75.915 191.489 1.738 1.438 0.540
75.389 133.132 1.399 1.176 0.540
73.710 181.185 2.002 1.531 0.540
76.817 84.629 1.366 1.173 0.540
78.434 73.673 1.449 1.239 0.540
78.408 355.006 1.528 1.643 0.540
70.907 226.432 2.404 1.668 0.540
80.646 71.131 1.725 1.510 0.541
63.195 182.175 1.158 1.499 0.541
73.166 64.290 1.290 1.300 0.541
79.995 175.503 1.989 1.525 0.541
78.988 194.744 2.107 1.539 0.541
70.269 225.462 2.179 1.426 0.541
82.692 74.899 1.882 1.346 0.541
77.466 136.450 1.683 1.261 0.541
85.679 73.443 2.032 1.545 0.541
71.643 159.567 2.605 1.277 0.541
78.213 27.784 1.200 1.328 0.541
79.504 173.254 1.955 1.626 0.542
75.694 281.310 1.052 1.637 0.542
71.830 299.261 1.379 1.187 0.542
73.946 70.805 1.168 1.342 0.542
78.486 202.319 2.219 1.641 0.542
77.947 134.246 1.867 1.243 0.542
74.634 68.121 1.409 1.165 0.542
76.301 116.775 2.186 1.201 0.543
73.610 131.666 1.560 1.144 0.543
76.695 194.153 1.834 1.857 0.543
81.280 20.298 1.719 1.340 0.543
69.940 193.958 1.823 1.258 0.543
69.663 194.421 1.450 1.264 0.543
77.405 28.163 1.046 1.300 0.543
82.415 73.706 1.902 1.404 0.544
74.914 136.206 1.212 1.149 0.544
68.350 303.111 1.208 1.063 0.544
73.058 155.304 2.959 1.421 0.544
72.088 256.574 2.121 1.262 0.544
79.140 78.690 1.430 1.376 0.544
69.942 46.364 0.781 1.104 0.544
73.645 213.799 2.149 1.453 0.544
78.856 185.194 1.973 1.457 0.544
75.676 203.552 1.919 1.683 0.544
79.441 142.765 2.047 1.419 0.544
79.615 29.055 1.619 1.186 0.545
69.929 341.362 0.854 1.467 0.545
74.431 133.247 1.043 1.251 0.545
76.353 201.714 1.950 1.719 0.545
74.447 347.067 1.030 1.595 0.545
74.178 189.395 1.747 1.521 0.545
80.107 80.218 1.356 1.396 0.545
79.935 37.763 1.380 1.449 0.545
84.941 65.136 1.979 1.509 0.545
72.045 65.200 1.189 1.165 0.545
73.459 137.752 1.813 1.206 0.545
62.918 188.401 0.706 1.218 0.546
81.338 84.806 1.449 1.353 0.546
72.645 299.055 1.310 1.503 0.546
62.280 178.363 nan 1.175 0.546
75.962 145.421 2.023 1.669 0.546
78.226 109.470 2.658 1.316 0.547
69.106 192.763 2.098 1.284 0.547
80.624 14.534 2.764 1.435 0.547
73.936 181.202 1.929 1.437 0.547
77.302 199.075 2.004 1.620 0.547
80.797 42.039 1.715 1.444 0.547
75.107 189.107 1.713 1.654 0.547
77.784 133.512 1.818 1.239 0.547
81.767 75.018 1.771 1.282 0.547
73.306 233.207 1.754 1.203 0.548
78.901 90.579 1.346 1.214 0.548
77.187 203.199 2.082 1.597 0.548
78.386 77.171 1.478 1.292 0.548
72.337 209.338 2.237 1.294 0.548
74.044 67.225 1.323 1.216 0.548
74.340 202.335 1.827 1.658 0.548
76.991 119.438 2.095 1.201 0.548
80.646 18.869 nan 1.148 0.548
68.915 188.909 2.987 1.344 0.548
79.043 41.682 1.215 1.351 0.548
71.901 180.356 1.898 1.421 0.548
75.080 65.556 nan 1.344 0.549
75.876 70.989 1.915 1.498 0.549
77.286 184.554 1.855 1.440 0.549
71.898 217.937 2.496 1.504 0.549
82.277 19.486 1.743 1.513 0.549
72.790 177.380 2.194 1.396 0.549
74.054 191.785 1.750 1.290 0.549
81.694 100.098 2.597 1.559 0.549
73.025 178.103 2.234 1.551 0.549
75.833 125.327 1.796 1.127 0.549
79.920 351.690 1.793 1.502 0.550
82.258 75.763 1.829 1.490 0.550
80.066 78.944 1.392 1.367 0.550
76.611 175.675 1.891 1.618 0.550
76.979 112.810 nan 1.311 0.550
69.960 190.679 2.462 1.307 0.550
73.121 191.908 1.875 1.520 0.550
66.204 299.846 1.080 1.080 0.550
77.286 138.576 1.628 1.277 0.550
76.775 34.634 1.163 1.473 0.551
76.702 115.484 2.163 1.134 0.551
74.874 199.511 1.774 1.445 0.551
73.694 177.236 2.087 1.347 0.551
77.772 191.104 1.927 1.623 0.551
76.143 68.629 1.682 1.095 0.551
75.765 75.854 1.487 1.151 0.551
79.182 169.854 1.921 1.566 0.551
71.822 213.395 2.387 1.512 0.551
76.023 57.458 0.612 1.252 0.551
65.191 23.883 nan 1.162 0.551
82.040 39.289 1.791 1.291 0.551
74.246 120.403 1.838 1.523 0.551
76.649 138.406 nan 1.323 0.551
74.585 183.759 1.792 1.656 0.552
79.571 178.152 1.986 1.639 0.552
78.086 144.964 2.053 1.310 0.552
81.749 41.698 1.820 1.423 0.552
69.106 195.309 0.931 1.170 0.552
73.939 286.661 1.548 1.219 0.552
78.650 32.905 1.201 1.376 0.553
70.160 194.115 1.909 1.294 0.553
74.549 185.421 1.768 1.461 0.553
71.830 190.337 2.179 1.890 0.553
72.540 190.008 2.026 1.565 0.553
74.483 297.121 1.284 1.321 0.553
78.360 69.121 1.488 1.246 0.553
60.876 295.071 1.093 1.657 0.553
71.546 206.409 2.073 1.245 0.553
77.649 69.261 1.790 1.342 0.553
76.213 123.043 1.909 1.133 0.553
73.330 67.410 1.188 1.254 0.554
72.190 136.534 1.876 1.296 0.554
85.893 72.553 2.046 1.467 0.554
79.950 187.046 2.041 1.419 0.554
83.981 71.565 1.926 1.540 0.554
70.974 189.184 2.555 1.613 0.554
60.804 184.671 0.967 1.239 0.554
81.280 42.917 1.907 1.363 0.554
75.511 69.600 1.726 1.474 0.555
74.256 233.702 1.860 1.308 0.555
83.059 79.778 1.880 1.678 0.555
71.690 291.997 1.347 1.222 0.555
76.664 190.176 1.795 1.500 0.555
75.138 291.721 1.464 1.239 0.555
82.078 56.535 1.826 1.519 0.555
71.830 60.739 1.370 1.358 0.555
78.425 86.112 1.389 0.999 0.555
78.717 62.162 1.429 1.277 0.555
77.266 354.440 1.484 1.274 0.555
69.062 185.864 3.774 1.747 0.555
76.398 151.955 2.355 1.549 0.555
82.965 76.185 1.888 1.469 0.556
78.399 113.344 2.369 1.371 0.556
70.880 228.338 2.223 1.537 0.556
77.506 126.973 1.910 1.291 0.556
74.578 61.756 2.174 1.206 0.556
70.109 188.130 3.058 1.494 0.556
79.528 185.528 2.010 1.509 0.556
75.648 74.116 1.533 1.290 0.556
81.315 6.667 1.642 1.342 0.556
82.317 30.677 1.749 1.405 0.557
76.702 117.646 2.167 1.173 0.557
78.874 85.956 1.339 1.181 0.557
76.198 117.607 2.175 1.127 0.557
76.016 125.858 1.794 1.157 0.557
75.206 191.821 1.720 1.573 0.558
77.813 26.801 1.261 1.263 0.558
66.429 298.895 1.036 1.440 0.558
69.998 240.695 nan 1.538 0.558
65.049 181.296 nan 1.587 0.558
77.010 73.443 1.561 1.409 0.558
74.717 201.098 1.804 1.686 0.558
81.822 13.465 1.734 1.540 0.558
78.838 33.530 1.225 1.450 0.559
79.950 82.954 1.271 1.425 0.559
82.232 61.587 2.009 1.422 0.559
76.420 141.710 nan 1.288 0.559
64.124 181.751 1.155 1.252 0.559
73.832 191.622 1.775 1.521 0.560
72.678 135.000 1.876 1.122 0.560
80.770 169.509 1.969 1.916 0.560
77.100 179.502 1.863 1.514 0.560
76.570 120.635 2.035 1.178 0.560
81.724 39.508 1.764 1.452 0.561
71.604 292.647 1.319 1.449 0.561
64.214 192.393 1.013 1.249 0.561
71.813 166.050 2.845 1.266 0.561
70.530 178.345 1.405 1.695 0.561
70.585 191.701 2.264 1.304 0.561
73.889 234.648 1.797 1.138 0.561
73.648 185.123 1.883 1.263 0.561
75.937 184.118 1.774 1.789 0.561
76.353 134.334 1.434 1.241 0.561
79.920 28.560 1.843 1.227 0.561
79.112 28.940 1.363 1.114 0.561
75.947 288.146 1.242 1.241 0.562
79.995 85.503 1.194 1.375 0.562
77.187 119.932 2.074 1.230 0.562
74.130 211.103 2.022 1.423 0.562
80.188 76.122 1.490 1.358 0.562
75.736 177.745 1.881 1.698 0.562
75.694 85.050 1.246 1.275 0.562
63.585 21.847 nan 1.110 0.563
81.115 185.064 2.073 1.554 0.563
83.257 35.538 1.840 1.448 0.563
83.981 46.507 1.934 1.496 0.563
70.789 197.374 1.758 1.408 0.563
79.935 71.162 1.508 1.339 0.563
81.767 14.982 1.703 1.426 0.563
72.578 268.891 1.782 1.511 0.563
71.646 62.650 1.306 1.223 0.563
75.850 201.886 1.898 1.811 0.563
80.328 63.138 1.706 1.353 0.563
72.534 60.301 1.460 1.270 0.563
