################## FYI, April 2012 values
### Lats,Lons,PIOMAS SIT,PIOMAS Snow,CS2U SIT,CS2C SIT
79.624 63.712 1.513 0.076 1.394 0.497
78.897 91.736 1.701 0.041 1.312 0.497
71.098 239.621 1.924 0.059 1.352 0.497
77.896 76.608 1.061 0.039 1.326 0.498
74.757 292.977 1.587 0.153 1.344 0.498
71.604 292.647 1.410 0.077 1.295 0.498
67.651 299.279 1.254 0.032 1.265 0.498
70.045 301.629 1.271 0.083 1.116 0.498
82.040 39.289 1.318 0.135 1.436 0.498
61.587 192.653 1.017 0.053 1.415 0.498
75.172 293.654 nan nan 1.395 0.499
75.223 174.333 2.429 0.050 1.509 0.499
75.299 200.095 2.387 0.047 1.626 0.499
63.439 181.219 1.180 0.044 1.310 0.499
73.864 294.246 1.461 0.188 1.118 0.499
71.749 296.723 1.407 0.129 1.175 0.499
82.873 98.130 1.415 0.038 1.654 0.500
75.542 227.517 2.631 0.058 1.551 0.500
77.938 137.260 1.627 0.029 1.236 0.501
74.294 290.508 1.495 0.141 1.111 0.501
82.429 97.651 1.398 0.034 1.377 0.501
71.638 164.006 2.371 0.052 1.484 0.501
71.201 195.616 2.255 0.050 1.429 0.501
76.012 69.821 1.265 0.049 2.491 0.501
76.379 143.036 1.220 0.016 1.170 0.501
78.026 33.541 0.839 0.046 1.440 0.501
73.527 128.355 nan nan 1.018 0.501
75.521 147.665 nan nan 1.116 0.501
73.450 293.607 1.422 0.167 1.273 0.502
76.649 131.594 1.667 0.029 1.337 0.502
75.479 209.141 2.377 0.055 1.650 0.502
84.814 103.736 1.586 0.056 1.489 0.502
75.493 297.160 1.840 0.112 1.193 0.502
61.971 188.588 0.970 0.040 1.173 0.502
75.662 198.719 2.390 0.047 1.388 0.502
79.304 128.191 1.595 0.035 1.199 0.502
75.203 125.740 1.960 0.049 1.100 0.503
73.955 293.515 1.462 0.185 1.187 0.503
75.584 204.370 2.375 0.052 1.524 0.503
76.016 287.272 1.248 0.075 1.095 0.503
79.080 72.681 1.304 0.064 1.373 0.503
74.864 299.798 1.474 0.087 1.204 0.503
76.604 206.350 2.399 0.065 1.440 0.503
79.205 74.954 1.173 0.055 1.326 0.503
71.217 293.649 1.386 0.070 1.236 0.504
76.290 151.128 2.069 0.035 1.231 0.504
78.412 28.301 0.970 0.044 1.508 0.504
58.890 193.276 0.812 0.040 1.159 0.504
60.666 181.106 1.130 0.055 1.187 0.504
71.946 302.800 1.591 0.118 1.509 0.504
67.001 189.878 2.702 0.086 1.331 0.504
79.845 349.186 1.546 0.041 1.262 0.504
81.724 50.492 1.341 0.091 1.245 0.504
72.045 294.800 1.421 0.124 1.155 0.505
71.915 300.231 1.382 0.125 1.124 0.505
75.330 211.866 2.393 0.056 1.367 0.505
78.001 89.465 1.049 0.020 1.484 0.505
66.561 301.626 1.170 0.041 1.552 0.505
71.098 210.379 2.802 0.076 1.967 0.505
71.774 173.270 2.751 0.055 1.831 0.506
80.819 66.251 2.068 0.108 1.052 0.506
74.804 197.632 2.395 0.044 1.524 0.506
62.604 194.094 nan nan 1.540 0.506
74.614 166.065 2.264 0.049 1.453 0.506
83.939 101.725 1.504 0.048 1.461 0.506
82.271 90.830 1.182 0.024 1.337 0.506
77.838 32.957 0.822 0.045 1.239 0.506
78.988 75.256 1.139 0.052 1.744 0.507
75.998 297.181 1.821 0.094 1.073 0.507
75.392 64.026 nan nan 1.172 0.507
75.588 123.566 1.686 0.039 1.172 0.507
70.710 293.725 1.264 0.048 1.183 0.507
75.472 191.136 2.375 0.045 1.677 0.507
72.473 165.518 2.464 0.055 1.343 0.508
80.819 113.749 1.527 0.042 1.400 0.508
58.663 193.181 0.813 0.046 1.163 0.508
71.152 193.456 2.280 0.051 1.493 0.508
81.432 41.820 1.195 0.101 1.291 0.508
72.995 291.309 1.420 0.115 1.260 0.508
75.189 154.406 2.394 0.041 1.257 0.508
59.329 186.153 0.907 0.080 1.374 0.508
63.332 193.977 1.105 0.042 1.304 0.508
72.251 295.105 1.419 0.137 1.196 0.508
74.246 300.403 1.475 0.097 1.330 0.508
78.574 42.614 0.853 0.041 1.265 0.509
71.342 259.232 1.647 0.044 1.252 0.509
77.587 161.565 2.157 0.049 1.570 0.509
61.937 185.320 0.894 0.035 1.257 0.509
68.272 298.824 1.208 0.033 1.164 0.509
72.728 160.622 2.305 0.046 1.418 0.509
70.835 296.114 1.371 0.080 1.185 0.509
77.640 53.858 0.770 0.032 1.142 0.509
61.339 182.490 0.978 0.040 1.519 0.509
73.876 296.030 1.472 0.181 1.263 0.509
74.928 201.405 2.387 0.046 1.499 0.510
78.137 36.545 0.825 0.040 1.391 0.510
71.163 175.549 2.374 0.046 1.505 0.510
77.242 186.563 2.350 0.055 1.500 0.510
84.324 67.989 1.514 0.072 1.535 0.510
60.634 182.873 0.939 0.049 1.503 0.510
78.317 142.800 1.713 0.033 1.385 0.510
77.286 131.424 1.540 0.026 1.297 0.511
76.855 201.529 2.405 0.060 1.475 0.511
77.921 41.236 0.831 0.039 1.339 0.511
72.965 297.072 1.455 0.171 1.239 0.511
69.919 296.996 1.301 0.054 1.218 0.512
68.671 299.407 1.243 0.044 1.116 0.512
81.550 75.411 1.464 0.073 1.339 0.512
71.236 154.817 1.461 0.019 1.131 0.512
77.661 172.164 2.306 0.054 1.466 0.512
79.262 36.511 0.956 0.047 1.204 0.512
79.080 125.811 1.522 0.031 1.357 0.512
78.386 130.301 1.557 0.030 1.281 0.512
67.859 190.852 2.312 0.072 1.468 0.512
81.952 98.807 1.409 0.032 1.282 0.513
79.885 350.433 1.994 0.061 1.105 0.513
73.016 161.086 2.326 0.048 1.483 0.513
69.296 302.567 1.174 0.073 1.150 0.513
73.385 218.962 2.358 0.049 1.445 0.513
81.984 82.776 1.239 0.038 1.422 0.513
66.244 190.670 2.255 0.082 1.507 0.513
77.575 149.036 1.864 0.036 1.289 0.513
79.523 117.387 1.468 0.034 1.181 0.514
73.682 346.059 1.438 0.070 1.273 0.514
83.616 127.875 1.789 0.054 1.545 0.514
70.194 186.196 2.721 0.069 1.398 0.514
83.183 104.265 1.498 0.045 1.523 0.514
76.829 144.008 1.661 0.024 1.190 0.514
76.162 198.435 2.397 0.050 1.469 0.514
71.839 155.497 2.119 0.030 1.446 0.515
77.714 146.165 1.777 0.033 1.226 0.515
70.976 177.628 1.920 0.038 1.530 0.515
77.689 149.931 1.886 0.037 1.231 0.515
73.779 227.806 2.516 0.054 1.252 0.516
73.626 227.224 2.504 0.054 1.438 0.516
78.920 168.917 2.245 0.053 1.382 0.516
63.160 183.621 0.759 0.021 1.354 0.516
68.072 298.540 1.222 0.030 1.304 0.516
76.875 180.490 2.382 0.056 1.593 0.517
77.187 150.068 1.889 0.036 1.246 0.517
71.252 214.739 2.670 0.065 1.463 0.517
78.213 145.856 1.784 0.035 1.259 0.517
77.458 167.082 2.226 0.051 1.306 0.517
83.124 59.676 1.494 0.090 1.431 0.517
82.213 49.667 1.312 0.101 1.331 0.517
82.576 101.310 1.435 0.038 1.512 0.517
80.797 42.039 1.079 0.076 1.231 0.517
72.616 300.710 1.470 0.127 1.128 0.517
81.391 32.242 1.705 0.147 1.262 0.517
76.309 130.347 1.766 0.035 1.119 0.518
75.138 291.721 1.487 0.126 1.179 0.518
73.121 300.833 1.516 0.126 1.194 0.518
77.302 183.545 2.356 0.056 1.669 0.518
78.222 178.363 2.324 0.055 1.547 0.519
72.447 208.698 2.646 0.067 1.496 0.519
75.083 151.699 2.300 0.033 1.261 0.519
82.264 34.380 1.395 0.156 1.478 0.519
76.016 197.272 2.397 0.048 1.504 0.520
76.180 137.632 0.838 0.013 1.444 0.520
76.442 190.008 2.383 0.051 1.869 0.520
72.864 296.061 1.431 0.171 1.312 0.521
73.626 300.964 1.494 0.108 1.151 0.521
76.143 211.759 2.426 0.065 1.528 0.521
80.112 38.558 1.009 0.062 1.311 0.521
78.179 51.934 0.850 0.045 1.285 0.521
72.692 301.729 1.548 0.121 1.083 0.521
77.751 139.456 1.609 0.028 1.226 0.522
83.593 84.987 1.331 0.036 1.541 0.522
64.594 180.764 0.720 0.027 1.422 0.522
70.853 258.822 1.955 0.053 1.401 0.523
76.346 186.132 2.336 0.052 1.478 0.523
71.934 290.014 1.444 0.064 1.226 0.523
74.162 271.219 nan nan 1.160 0.524
78.770 31.945 0.995 0.047 1.259 0.524
82.382 48.576 1.324 0.109 1.418 0.524
69.400 298.386 1.254 0.051 1.192 0.524
77.813 26.801 0.967 0.066 1.132 0.525
75.368 240.092 nan nan 1.117 0.525
77.938 132.740 1.588 0.028 1.374 0.525
72.731 300.069 1.458 0.135 1.215 0.525
66.068 326.535 0.524 0.065 1.783 0.525
80.830 35.049 1.537 0.116 1.193 0.525
71.949 295.448 1.417 0.128 1.277 0.526
72.099 266.760 nan nan 1.286 0.526
73.791 290.695 1.455 0.140 1.101 0.526
71.741 298.301 1.394 0.131 0.962 0.526
74.447 167.067 2.309 0.049 1.345 0.527
79.437 70.796 1.458 0.071 1.287 0.527
72.852 344.416 1.302 0.057 1.150 0.527
81.024 114.326 1.541 0.043 1.401 0.527
75.518 197.592 2.393 0.046 1.324 0.527
82.429 119.219 1.644 0.050 1.330 0.527
78.557 41.028 0.849 0.039 1.323 0.527
69.924 237.824 nan nan 1.493 0.527
57.489 191.074 0.903 0.060 1.338 0.528
78.486 157.681 2.136 0.047 1.337 0.528
72.861 152.259 2.361 0.039 1.278 0.528
59.305 189.567 1.030 0.069 1.680 0.528
68.486 191.781 2.038 0.060 1.375 0.528
75.648 124.808 1.670 0.038 1.225 0.528
75.172 240.524 nan nan 1.269 0.528
76.737 351.733 1.666 0.082 1.469 0.529
74.424 291.571 1.502 0.155 1.266 0.529
71.299 168.555 2.609 0.060 1.354 0.529
77.768 31.504 0.834 0.046 1.495 0.529
61.175 186.539 1.005 0.047 1.371 0.529
81.804 86.082 1.127 0.026 1.481 0.529
69.067 300.012 1.270 0.055 1.324 0.529
78.299 108.435 1.340 0.021 1.085 0.529
73.946 289.195 1.485 0.129 1.199 0.529
69.764 185.425 2.911 0.077 1.626 0.529
75.694 117.570 1.590 0.030 1.177 0.529
75.743 271.353 nan nan 1.261 0.530
82.356 39.053 1.345 0.140 1.503 0.530
76.202 284.601 1.519 0.092 1.234 0.530
71.721 160.228 2.268 0.042 1.559 0.530
75.490 205.178 2.370 0.052 1.546 0.530
74.395 166.264 2.297 0.049 1.448 0.530
81.234 128.774 1.741 0.048 1.432 0.530
78.447 181.668 2.331 0.055 1.718 0.530
76.646 215.426 2.531 0.074 1.514 0.530
74.233 288.693 1.505 0.126 1.113 0.530
62.897 184.545 0.770 0.023 2.178 0.531
59.912 183.671 0.900 0.061 1.323 0.531
64.002 194.338 nan nan 1.310 0.531
72.852 294.382 1.399 0.158 1.232 0.531
76.195 135.000 1.737 0.027 2.029 0.531
82.135 116.200 1.599 0.048 1.357 0.531
78.717 25.292 0.914 0.037 1.392 0.531
68.472 299.113 1.228 0.039 1.063 0.531
76.301 70.378 1.301 0.046 1.434 0.531
83.569 97.001 1.438 0.043 1.479 0.531
71.212 299.787 1.363 0.113 1.174 0.532
69.983 195.990 1.872 0.038 1.602 0.532
79.361 69.656 1.476 0.065 1.262 0.532
74.359 176.295 2.555 0.050 1.437 0.532
76.925 189.382 2.377 0.054 1.566 0.532
73.626 292.166 1.437 0.155 1.261 0.532
74.844 292.195 1.575 0.147 1.278 0.533
76.136 191.674 2.396 0.049 1.506 0.533
73.094 171.978 2.665 0.054 1.595 0.534
82.232 118.413 1.631 0.049 1.336 0.534
77.947 134.246 1.609 0.029 1.360 0.534
61.361 178.868 0.689 0.028 1.304 0.534
75.736 272.255 nan nan 1.080 0.534
83.073 55.539 1.456 0.102 1.468 0.534
73.876 153.970 2.465 0.043 1.266 0.534
75.811 188.643 2.357 0.048 1.605 0.534
79.025 34.177 0.972 0.046 1.375 0.535
71.038 296.413 1.388 0.091 1.131 0.535
78.526 146.155 1.820 0.036 1.302 0.535
59.276 195.626 0.524 0.021 1.120 0.535
78.399 145.235 1.781 0.035 1.242 0.535
82.489 92.564 1.279 0.029 1.337 0.535
76.646 144.574 1.715 0.024 1.474 0.535
74.130 292.027 1.476 0.166 1.192 0.535
70.982 164.567 2.345 0.052 1.936 0.535
72.156 162.022 2.329 0.048 1.479 0.536
77.454 42.101 0.808 0.033 1.600 0.536
75.711 237.184 1.750 0.029 1.213 0.536
74.598 225.000 2.577 0.057 1.577 0.537
69.853 179.040 nan nan 1.668 0.537
80.743 128.118 1.720 0.046 1.359 0.537
70.601 194.439 2.197 0.051 1.603 0.537
79.826 49.467 0.783 0.027 1.199 0.537
75.969 271.375 nan nan 1.186 0.537
78.154 162.937 2.180 0.050 1.251 0.537
80.830 116.878 1.572 0.044 1.365 0.537
82.336 116.940 1.614 0.049 1.362 0.537
74.050 119.995 1.898 0.054 1.186 0.538
83.609 93.013 1.401 0.040 1.535 0.538
83.161 129.685 1.802 0.053 1.409 0.539
68.716 301.588 1.217 0.056 1.100 0.539
76.798 167.735 2.239 0.051 1.454 0.539
60.594 190.877 1.057 0.061 1.767 0.539
78.495 127.875 1.513 0.029 1.335 0.539
82.040 103.841 1.419 0.037 1.494 0.539
78.847 129.289 1.562 0.032 1.395 0.540
74.382 272.060 nan nan 1.323 0.540
70.184 236.581 1.552 0.043 1.466 0.540
70.936 297.019 1.375 0.092 1.149 0.540
78.149 159.507 2.149 0.048 1.359 0.540
59.183 184.431 0.868 0.085 1.539 0.540
76.275 145.660 1.832 0.024 1.430 0.540
77.788 45.000 0.819 0.037 1.489 0.540
75.368 209.908 2.377 0.055 1.551 0.540
72.225 299.970 1.408 0.130 1.160 0.540
83.939 78.275 1.393 0.043 1.479 0.540
76.562 202.068 2.396 0.058 1.543 0.541
76.775 124.634 1.343 0.025 1.172 0.541
75.261 292.855 nan nan 1.259 0.541
68.161 299.342 1.211 0.035 1.330 0.541
84.737 91.219 1.498 0.054 1.629 0.541
81.373 90.744 0.934 0.014 1.131 0.541
62.273 182.104 1.063 0.036 1.440 0.541
73.058 155.304 2.322 0.041 1.241 0.541
69.815 189.305 2.508 0.069 1.627 0.541
76.832 135.000 1.628 0.025 1.257 0.541
73.977 297.104 1.478 0.166 1.188 0.542
82.389 57.011 1.417 0.084 1.477 0.542
76.335 212.255 2.445 0.068 1.520 0.542
63.293 186.072 0.760 0.022 1.583 0.542
78.269 144.335 1.745 0.034 1.383 0.542
75.676 203.552 2.378 0.052 1.504 0.542
71.718 209.876 2.718 0.072 1.885 0.542
74.198 129.232 2.174 0.057 1.182 0.542
68.910 301.908 1.197 0.058 1.133 0.542
73.564 294.638 1.442 0.183 1.168 0.542
77.242 96.563 1.101 0.022 1.051 0.543
77.088 124.380 1.312 0.023 1.191 0.543
63.445 180.244 1.391 0.060 1.342 0.543
72.645 172.185 2.718 0.055 1.641 0.543
70.122 297.290 1.318 0.063 1.109 0.543
57.090 197.059 0.675 0.049 1.362 0.543
70.856 196.731 2.048 0.045 1.525 0.543
78.806 29.389 1.028 0.039 1.119 0.543
75.385 126.254 1.876 0.045 1.170 0.543
62.753 180.238 1.402 0.058 1.565 0.544
67.901 280.279 1.665 0.105 1.316 0.544
74.558 165.256 2.256 0.049 1.375 0.544
74.073 144.181 1.872 0.056 1.464 0.544
58.359 191.793 0.880 0.065 1.202 0.545
76.375 120.155 1.359 0.025 1.282 0.545
76.913 38.737 0.769 0.027 1.450 0.545
79.210 34.846 1.010 0.049 1.310 0.545
70.720 198.012 1.726 0.041 1.244 0.545
76.589 214.089 2.496 0.073 1.658 0.545
82.395 80.676 1.306 0.042 1.498 0.546
71.291 197.128 2.303 0.052 1.506 0.546
75.223 227.463 2.618 0.057 1.484 0.546
80.117 119.181 1.569 0.040 1.296 0.546
72.804 181.123 2.472 0.043 1.533 0.546
78.574 137.386 1.661 0.034 1.321 0.547
71.538 65.152 0.830 0.024 1.071 0.547
81.761 43.898 1.254 0.106 1.461 0.547
69.600 298.686 1.270 0.058 1.386 0.547
71.212 268.285 1.821 0.096 1.524 0.547
70.728 295.219 1.351 0.066 1.198 0.547
73.804 288.184 1.508 0.116 1.165 0.547
72.490 158.540 2.264 0.041 1.265 0.547
75.244 175.200 2.437 0.050 1.318 0.547
77.813 153.199 1.983 0.042 1.355 0.548
77.539 177.421 2.355 0.056 1.347 0.548
71.994 301.209 1.400 0.118 1.171 0.548
81.211 78.977 1.446 0.063 1.237 0.548
83.981 108.435 1.573 0.051 1.391 0.548
75.765 292.724 nan nan 1.103 0.548
74.256 216.298 2.412 0.051 1.277 0.548
77.567 195.164 2.452 0.059 1.536 0.548
62.522 270.236 1.535 0.052 1.222 0.548
73.694 177.236 2.617 0.049 1.441 0.549
70.901 300.038 1.347 0.107 1.098 0.549
70.308 57.127 0.856 0.011 1.281 0.549
82.123 29.846 1.407 0.163 1.534 0.549
76.960 188.409 2.363 0.054 1.609 0.549
82.174 99.058 1.407 0.033 1.354 0.549
68.981 302.754 1.141 0.068 1.112 0.549
75.493 207.160 2.368 0.054 1.568 0.550
77.088 129.359 1.472 0.025 1.255 0.550
68.114 193.393 1.117 0.032 1.464 0.550
59.682 190.554 1.070 0.066 1.494 0.550
81.064 97.927 1.560 0.026 1.141 0.550
83.059 107.850 1.532 0.047 1.533 0.550
74.275 348.048 1.568 0.076 1.665 0.550
77.286 191.706 2.420 0.055 1.522 0.551
80.646 83.811 1.302 0.044 1.486 0.551
75.424 186.633 2.328 0.047 1.645 0.551
70.016 297.864 1.309 0.064 1.317 0.551
80.005 120.303 1.584 0.040 1.276 0.551
70.630 297.309 1.350 0.083 1.097 0.552
73.920 291.727 1.456 0.162 1.135 0.552
72.499 174.472 2.720 0.051 1.590 0.552
77.661 187.836 2.365 0.055 1.403 0.552
82.356 100.981 1.420 0.037 1.503 0.552
58.715 192.777 0.829 0.047 1.209 0.552
72.068 159.066 2.258 0.040 1.456 0.552
74.634 201.879 2.406 0.048 1.594 0.553
77.053 127.962 1.408 0.024 1.221 0.553
71.348 174.118 2.671 0.053 1.483 0.553
78.552 75.828 1.099 0.046 1.536 0.553
71.030 168.024 2.565 0.059 1.533 0.553
71.192 303.785 1.561 0.116 1.115 0.553
63.555 194.096 1.039 0.037 1.354 0.553
77.458 31.842 0.789 0.040 1.533 0.554
74.275 294.918 1.529 0.177 1.233 0.554
78.632 84.908 1.070 0.025 1.284 0.554
66.204 299.846 1.140 0.030 1.292 0.554
71.030 294.894 1.389 0.074 1.159 0.555
76.775 34.634 0.752 0.026 1.433 0.555
70.617 294.334 1.235 0.050 1.184 0.555
69.363 183.440 3.183 0.084 1.598 0.555
61.366 179.774 0.915 0.036 1.373 0.555
72.837 171.339 2.676 0.055 1.600 0.555
83.939 115.145 1.641 0.054 1.424 0.555
68.692 295.346 1.144 0.023 1.626 0.555
74.985 205.224 2.363 0.048 1.481 0.555
58.100 193.789 0.785 0.056 1.474 0.555
69.800 298.993 1.287 0.066 1.246 0.556
71.342 296.102 1.400 0.104 1.253 0.556
78.703 130.170 1.570 0.031 1.361 0.556
84.193 123.996 1.755 0.056 1.464 0.556
73.034 269.621 1.840 0.088 1.211 0.556
80.991 100.751 1.417 0.026 1.388 0.556
82.576 56.070 1.424 0.091 1.414 0.556
78.039 141.089 1.656 0.030 1.261 0.556
82.028 85.972 1.121 0.025 1.417 0.556
78.495 52.125 0.868 0.048 1.593 0.556
75.462 124.303 1.772 0.042 1.137 0.557
83.015 131.100 1.820 0.053 1.472 0.557
70.901 232.658 2.206 0.045 1.184 0.557
79.149 123.198 1.492 0.031 1.422 0.558
77.913 83.073 0.967 0.020 1.348 0.558
76.902 151.899 1.945 0.038 1.398 0.558
71.438 197.996 2.379 0.056 1.606 0.558
79.528 132.397 1.677 0.039 1.279 0.558
77.434 139.343 1.574 0.025 1.240 0.558
73.076 290.601 1.441 0.109 1.182 0.559
70.083 300.187 1.290 0.079 1.202 0.559
72.560 296.400 1.434 0.158 1.232 0.559
77.214 187.561 2.356 0.054 1.542 0.559
71.646 297.350 1.395 0.130 1.220 0.559
73.315 301.228 1.499 0.114 1.202 0.559
78.672 128.571 1.540 0.030 1.394 0.560
73.965 298.899 1.488 0.133 1.219 0.560
76.836 122.471 1.302 0.023 1.360 0.560
70.896 227.386 2.518 0.050 1.515 0.561
72.147 290.260 1.451 0.074 1.155 0.561
83.317 98.673 1.444 0.042 1.514 0.561
79.698 120.750 1.542 0.037 1.367 0.561
76.242 127.711 1.595 0.033 1.270 0.561
69.306 297.541 1.244 0.042 1.252 0.561
79.698 135.000 1.723 0.041 1.273 0.562
73.713 270.395 1.615 0.078 1.371 0.562
71.293 239.273 nan nan 1.426 0.562
73.977 152.896 2.540 0.044 1.260 0.562
73.505 286.213 1.497 0.087 1.214 0.562
82.475 75.343 1.435 0.059 1.569 0.562
74.585 227.361 2.578 0.056 1.492 0.563
73.330 292.590 1.416 0.149 1.405 0.563
73.876 280.840 nan nan 1.071 0.564
75.083 298.301 1.517 0.099 1.173 0.564
58.322 187.201 0.829 0.083 1.240 0.564
67.190 301.255 1.202 0.039 1.116 0.564
73.873 287.425 1.540 0.112 1.194 0.565
78.451 143.686 1.746 0.034 1.438 0.565
68.239 188.633 3.048 0.089 1.854 0.565
73.626 284.704 1.469 0.077 1.266 0.565
81.315 30.203 1.841 0.153 1.451 0.565
78.360 159.121 2.153 0.048 1.428 0.565
71.743 205.145 2.394 0.063 1.421 0.565
75.947 198.146 2.393 0.048 1.541 0.565
76.202 194.601 2.408 0.049 1.603 0.565
69.155 337.452 0.897 0.074 0.981 0.566
76.794 186.340 2.343 0.053 1.576 0.566
77.096 24.114 0.811 0.043 1.465 0.566
82.495 127.725 1.750 0.051 1.352 0.566
82.678 83.853 1.229 0.031 1.487 0.566
71.138 295.801 1.395 0.090 1.253 0.566
75.378 204.007 2.373 0.050 1.448 0.567
76.902 146.174 1.782 0.028 1.275 0.567
76.375 149.845 2.026 0.033 1.345 0.567
76.817 132.241 1.629 0.027 1.268 0.567
79.122 26.301 0.918 0.022 1.057 0.567
82.489 87.436 1.183 0.026 1.360 0.567
74.178 154.344 2.458 0.043 1.373 0.567
64.285 188.842 1.659 0.061 1.422 0.568
82.232 114.717 1.579 0.047 1.347 0.568
77.010 196.557 2.430 0.056 1.577 0.568
82.713 46.245 1.351 0.123 1.306 0.568
72.456 295.416 1.424 0.148 1.192 0.568
60.450 189.932 1.064 0.063 1.680 0.568
73.889 125.352 nan nan 0.975 0.569
83.438 126.674 1.766 0.054 1.508 0.569
76.638 177.594 2.397 0.055 1.425 0.569
74.178 295.656 1.512 0.176 1.224 0.569
82.930 119.407 1.660 0.052 1.365 0.569
75.933 201.038 2.384 0.051 1.861 0.569
64.058 193.855 nan nan 1.936 0.569
78.278 75.033 1.123 0.050 1.398 0.570
83.279 79.439 1.331 0.039 1.869 0.570
77.018 192.475 2.422 0.054 1.642 0.570
73.349 172.635 2.651 0.053 1.529 0.570
69.688 299.548 1.284 0.067 1.168 0.571
76.829 125.991 1.370 0.025 1.205 0.571
75.251 126.957 1.976 0.048 1.169 0.571
57.938 185.892 0.741 0.055 1.251 0.571
78.717 27.838 1.010 0.038 1.085 0.571
69.064 190.222 2.450 0.074 1.591 0.572
82.336 63.060 1.066 0.056 1.377 0.572
71.233 298.254 1.372 0.111 1.308 0.572
71.892 181.779 2.520 0.043 1.477 0.572
80.629 116.259 1.551 0.042 1.433 0.572
76.198 126.404 1.487 0.031 1.278 0.572
78.360 172.807 2.288 0.054 1.495 0.572
72.616 292.420 1.416 0.115 1.266 0.572
82.529 40.135 1.346 0.138 1.408 0.572
63.834 184.209 0.593 0.013 1.296 0.572
71.906 171.064 2.771 0.060 1.381 0.572
64.214 192.393 1.246 0.047 1.591 0.573
72.763 296.732 1.446 0.165 1.292 0.573
71.850 296.089 1.412 0.130 1.264 0.573
71.690 291.997 1.425 0.073 1.132 0.573
76.261 149.036 2.007 0.030 1.243 0.573
71.797 199.106 2.464 0.060 1.672 0.573
75.282 151.285 1.744 0.026 1.206 0.574
71.217 156.351 1.513 0.021 1.187 0.574
57.069 192.550 0.829 0.049 1.365 0.574
81.408 22.218 1.892 0.167 1.642 0.574
76.646 211.954 2.461 0.072 1.565 0.574
75.588 199.564 2.389 0.048 1.756 0.574
81.688 52.667 1.333 0.082 1.356 0.574
84.236 114.076 1.643 0.055 1.449 0.574
83.593 95.013 1.420 0.041 1.535 0.574
75.648 186.736 2.331 0.048 1.449 0.575
77.116 130.764 1.516 0.025 1.313 0.575
73.545 299.890 1.487 0.126 1.239 0.575
73.518 288.682 1.487 0.109 1.203 0.575
76.387 203.819 2.389 0.058 1.591 0.575
76.863 87.553 0.788 0.009 1.619 0.575
77.490 185.659 2.348 0.055 1.602 0.576
61.742 188.519 0.980 0.043 1.467 0.576
83.841 117.031 1.658 0.054 1.479 0.576
77.628 224.265 2.812 0.081 1.435 0.577
76.890 156.286 2.047 0.044 1.312 0.577
76.180 150.313 2.079 0.033 1.292 0.577
70.832 230.237 2.032 0.039 1.663 0.577
63.980 196.390 nan nan 1.281 0.577
70.104 194.744 2.092 0.047 1.874 0.577
71.425 156.073 1.706 0.024 1.246 0.577
78.226 160.530 2.163 0.049 1.401 0.577
77.938 47.261 0.824 0.039 1.611 0.578
73.169 217.405 2.363 0.049 1.425 0.578
75.893 117.992 1.522 0.028 1.227 0.578
73.270 130.643 1.592 0.053 1.206 0.578
75.811 351.357 1.650 0.086 1.175 0.579
75.893 207.992 2.384 0.058 1.396 0.579
72.540 169.992 2.653 0.058 1.720 0.579
74.588 287.379 1.529 0.117 1.340 0.579
83.841 88.958 1.385 0.040 1.507 0.579
77.551 169.095 2.263 0.052 1.602 0.579
68.594 295.891 1.279 0.027 1.095 0.579
69.917 191.310 2.335 0.063 1.675 0.579
78.478 190.654 2.422 0.058 1.699 0.580
78.039 128.911 1.509 0.027 1.359 0.580
70.316 192.209 2.308 0.058 1.546 0.580
57.232 188.973 0.801 0.055 1.329 0.580
84.814 122.661 1.766 0.059 1.452 0.580
70.880 228.338 2.342 0.046 1.630 0.581
78.107 45.000 0.829 0.040 1.567 0.581
82.529 130.135 1.790 0.052 1.432 0.581
70.763 164.745 2.345 0.053 1.671 0.581
71.307 234.302 2.296 0.049 1.495 0.581
77.689 30.069 0.850 0.046 1.335 0.581
71.030 191.976 2.330 0.052 1.543 0.581
74.684 295.626 1.612 0.152 1.234 0.582
76.875 127.360 1.416 0.026 1.133 0.582
82.637 116.175 1.614 0.050 1.361 0.582
80.147 123.871 1.642 0.042 1.327 0.582
77.470 135.000 1.608 0.027 1.443 0.582
64.327 195.565 nan nan 1.224 0.582
81.321 23.587 1.934 0.171 1.594 0.582
82.866 42.455 1.369 0.137 1.431 0.582
78.265 45.774 0.831 0.041 1.327 0.582
76.661 198.130 2.413 0.054 1.447 0.583
76.089 204.291 2.382 0.056 1.563 0.583
67.301 188.854 2.563 0.074 1.544 0.583
72.357 296.075 1.423 0.151 1.239 0.584
83.760 80.707 1.358 0.040 1.518 0.584
61.993 183.937 0.861 0.031 1.810 0.584
73.610 168.536 2.454 0.052 1.449 0.584
75.275 236.189 2.614 0.043 1.339 0.584
71.041 165.222 2.377 0.054 1.374 0.584
71.395 202.380 2.593 0.068 1.784 0.585
72.406 292.141 1.431 0.103 1.329 0.585
83.124 120.324 1.675 0.052 1.409 0.585
71.808 234.051 2.308 0.043 1.302 0.585
74.717 164.228 2.227 0.048 1.512 0.585
70.308 299.055 1.313 0.082 1.002 0.585
73.873 207.814 2.422 0.051 1.517 0.585
67.769 191.993 1.892 0.059 1.403 0.585
72.011 258.830 1.021 0.025 1.235 0.585
81.896 40.515 1.279 0.124 1.436 0.585
83.279 100.561 1.461 0.043 1.675 0.586
